Macho_id Sigma_B Sigma_B_comp Eta_B Eta_B_comp stetson_L_B stetson_L_B_comp CuSum_B CuSum_B_comp B-R B-R_comp stetson_J stetson_J_comp stetson_K stetson_K_comp skew skew_comp kurt kurt_comp std std_comp beyond1_std beyond1_std_comp max_slope max_slope_comp amplitude amplitude_comp med_abs_dev med_abs_dev_comp class
1.3567.1310 -0.0161545542838 0.457548334865 0.429086363388 0.683424524669 3.94231469416 0.443923887455 0.412012267231 0.632892731456 -0.327872058824 0.714485904923 3.89916079235 0.457079765159 0.806831852667 0.91181031245 0.33710487062 0.826485789542 4.17108949257e+15 0.819951147743 0.101210515718 0.45122676111 0.379411764706 0.678235197944 7.44416874355 0.936547303692 0.605 0.800749208353 0.0725 0.483743002553 2
1.4176.155 -0.00888020523853 0.710901671634 0.486998985759 0.539669811139 3.28789755696 0.779707206524 0.400006825716 0.630140882323 -0.319350769231 0.929378308215 3.31180430987 0.768868815802 0.792239518088 0.556037163048 0.398895778333 0.518760868767 4.35271384018e+16 0.845561142202 0.0636349496177 0.705901418665 0.364615384615 0.505667394928 6.36223704742 -0.016393442623 0.565 0.827404887102 0.055 0.781703440551 2
1.4410.291 -0.0103241358017 0.92004731223 1.51209204299 0.606327021644 1.30133622506 0.756593391618 0.220432430889 0.553056521861 -0.334367741935 0.879487240879 1.47750492773 0.770741722464 0.702851332751 0.85156521329 3.01272962168 0.627257642118 3.83604838831e+17 0.899984234863 0.0660625963745 0.919462095232 0.190322580645 0.567786873316 5.27920291256 0.766882183908 1.258 0.964307320024 0.032 0.838776725952 2
1.4413.373 -0.0212504905573 0.916483087537 1.93953632233 0.876842287486 0.588127483334 0.869810553126 0.174630636593 0.894772811599 -0.383950793651 0.920386202722 1.63189956182 0.870347536023 0.287594740927 0.962815063132 -7.2652190218 0.741461991862 4.83190464975e+16 0.913930037216 0.136734257635 0.917867487796 0.0428571428571 0.9356751599 54.7854127242 0.232099525699 3.017 0.958986807534 0.0385 0.858074418697 2
1.4530.136 -0.0105896714738 0.540522703397 0.354182457775 0.720647964471 2.81243117782 0.612875160613 0.410873844665 0.664387562091 -0.0435193548387 0.857818234198 2.85503264246 0.587759331936 0.78609261643 0.864995850949 -0.529531573126 0.860768966232 2.08887842921e+16 0.785800712699 0.0708144653944 0.543886067635 0.379032258065 0.747034585299 7.45282629372 0.653213166144 0.586 0.629996296049 0.0545 0.438007294624 2
1.4538.531 -0.0123732758859 0.852654349118 1.09557757549 0.629581461306 1.17309456826 0.503654231138 0.30501729023 0.584927069684 -0.303682142857 0.789508590941 1.24010439174 0.445506598927 0.754879566354 0.678941600821 0.83324311229 0.701495432343 8.45788497752e+14 0.866449497821 0.075924100066 0.848373880205 0.296428571429 0.706656911357 3.1526797798 0.305555555556 0.513 0.842063443169 0.05 0.56547814681 2
1.4653.105 -0.00554092727187 0.8848598316 0.723695293539 0.903620974516 2.22527407373 0.813646155481 0.356833648648 0.677470819029 -0.389846268657 0.763693317424 2.46416017416 0.783961523601 0.720638507779 0.799275236972 0.112720103848 0.898986604346 1.72133403982e+17 0.734203474069 0.041677225741 0.882722338811 0.364179104478 0.932651254818 5.63266948473 -0.015873015873 0.247 0.779137735108 0.032 0.899747355683 2
1.4659.335 -0.00584800685162 0.729745558986 0.96222988426 0.849812519894 0.882440775783 0.819874388852 0.279491306673 0.778929839476 -0.330565517241 0.745189555932 1.03445420498 0.810237388091 0.68073360395 0.900819762689 0.46029110212 0.763363573917 2.23045354175e+16 0.731670054558 0.0405896241347 0.730934721048 0.268965517241 0.680666440828 2.74614869302 0.699039169137 0.402 0.550712031056 0.025 0.801572145193 2
10.4279.1493 -0.00474881403599 0.661845979828 0.463370269161 0.717294252404 2.11443822211 0.679189489643 0.371876754533 0.770360734442 -0.197340425532 0.714198383198 2.2832023111 0.730811073245 0.739015414024 0.844669502709 -0.142928507218 0.860363687721 5.62519113396e+16 0.703527445192 0.039378277411 0.658147744182 0.323404255319 0.748102395191 0.559841710509 0.894151539278 0.233 0.801253406748 0.028 0.720797482113 2
11.8751.968 -0.038612996022 0.637589859282 1.04339313403 0.828745974577 0.801330454384 0.675504398242 0.297786659095 0.865753330863 0.372818032787 0.912914250602 0.820350341136 0.672959156575 0.779498307653 0.893041597267 0.318600931616 0.604450437506 5.01014502113e+14 0.772520801155 0.193361603879 0.634466237001 0.286885245902 0.958604705576 22.3335420948 0.924626380767 1.804 0.568215744032 0.107 0.715976504865 2
11.9358.200 -0.0102378117767 0.888088011692 1.24389983118 0.76902662039 0.835519481958 0.91253517657 0.18971165701 0.571502445792 0.040206779661 0.919887306861 0.99624803837 0.902926536548 0.669255567814 0.801683320078 0.804935070321 0.922390793286 5.77356323615e+16 0.881191847421 0.0623410725473 0.886112408469 0.232203389831 0.922991954518 9.05333595219 0.914406129383 0.667 0.903174732124 0.033 0.902649514448 2
11.9714.184 -0.0114865850494 0.941894406787 1.40523129338 0.946465438079 1.05771070163 0.933168036233 0.160169306187 0.889681032197 0.122506349206 0.882853540482 1.11058483294 0.931543582865 0.760007803876 0.909394159483 -0.0836170254525 0.773161589607 5.81441314478e+16 0.811890678181 0.0657667161903 0.939568679064 0.250793650794 0.846795231656 26.1807519053 0.224643787461 0.709 0.705832651363 0.04 0.921769235116 2
11.9720.68 -0.00776505310018 0.496578630486 0.50274925223 0.380938521895 5.86949947549 0.256370283424 0.407398826041 0.48350054407 -0.0633148148148 0.847492346185 5.70735609968 0.212223578902 0.820670814934 0.448425403769 0.49307905146 0.891556784867 1.37499274011e+15 0.90120273053 0.0589652824106 0.498993685247 0.437037037037 0.650263578082 5.41359895889 -0.0434782608696 0.397 0.634197676481 0.051 0.766984673597 2
12.10561.1161 -0.0111917114493 0.707283417708 0.899271932701 0.7004702598 2.0910729778 0.740789650434 0.343951862463 0.730204366431 -0.113168 0.752375623145 2.1598777057 0.719811611395 0.772579036251 0.86035404117 -0.484539733288 0.845691278236 1.07044214605e+16 0.683734167536 0.0709152723446 0.682616575324 0.308 0.889929587279 8.71443468047 0.564164366177 0.587 0.961669968008 0.049 0.8216461578 2
12.10684.267 -0.0116155178276 0.896052611523 1.80207645309 0.933500640408 0.536466283277 0.850058763478 0.176209814559 0.921902844776 -0.110563265306 0.758693512208 0.654333495087 0.848034100598 0.654253675334 0.889896737818 1.53104485908 0.937777633888 2.23819453635e+16 0.817498313363 0.0683105758824 0.89755782971 0.240816326531 0.944896073518 6.0330701634 0.858046368155 0.613 0.933376412187 0.0335 0.793424510267 2
12.10926.76 -0.00794587703706 0.799618009002 1.54920567972 0.684566631707 1.18119541485 0.824702003932 0.194894010764 0.781311281505 -0.0720979166667 0.876129910346 1.76360436109 0.797459138599 0.534470180411 0.824105580504 11.4861006986 0.813044861354 1.06320420823e+18 0.902777134748 0.0566266568907 0.799959194069 0.0583333333333 0.800037213364 16.3116341455 0.487833360781 1.24 0.801808571781 0.022 0.757807696042 2
13.6689.2365 -0.00706001642683 0.785870446713 1.23741865845 0.716905733505 0.789458345886 0.790063790287 0.20052597982 0.777763464956 -0.27875 0.856400781252 0.852032793362 0.796041597876 0.739393794376 0.799148460148 0.990923893352 0.8239229292 2.67239840375e+15 0.712053169296 0.0470277107546 0.785592606638 0.308333333333 0.861900571253 1.96367206632 0.475 0.265 0.889473684211 0.0285 0.733588048891 2
13.6931.2479 -0.00884813449545 0.817953340284 0.463231685021 0.881576517929 2.45614727186 0.776246262811 0.41143662694 0.827925725015 -0.321525 0.687212028499 2.4291444306 0.782452946425 0.806870722979 0.782422359086 0.389068649559 0.78117178721 5.12229230006e+14 0.838687174813 0.0606700360773 0.818521848153 0.408333333333 0.830954828752 3.13807531427 0.9475 0.265 0.801174703844 0.0475 0.763510022584 2
14.8493.39 -0.00976015521669 0.809170969818 0.163037755848 0.873942385193 8.81613928734 0.775128505097 0.454253333504 0.83266223071 -0.238751724138 0.797536207945 8.3273597939 0.777676410648 0.844839099717 0.899032793276 -0.0778737340236 0.819904118893 3.26747160026e+14 0.654238114897 0.07600697316 0.810306343084 0.441379310345 0.730588817281 0.218448312313 -0.04 0.324 0.848585919575 0.0705 0.727610960361 2
14.8622.3551 -0.00451936817063 0.951342336167 1.5627515243 0.770452472872 0.20896377649 0.892571057325 0.162963859066 0.879909458868 -0.493657692308 0.803146895079 0.225416409279 0.885412113857 0.739755788732 0.886575359638 -0.456187237306 0.74551118392 7.86158763193e+17 0.84934839336 0.0308955132743 0.951104296218 0.238461538462 0.733929937496 10.4915142182 -0.0208333333333 0.394 0.591666666667 0.018 0.905048751403 2
14.8863.660 -0.00929265571991 0.580420618295 0.522488213076 0.717988840749 3.23418680677 0.659183853829 0.369611302462 0.768491590281 -0.237107692308 0.935644548806 3.46665943581 0.625716586073 0.744486477425 0.847746256032 -0.131914915886 0.79160228091 1.15038966564e+16 0.754835256095 0.0634825809752 0.577646291633 0.334615384615 0.761165203841 12.4159337846 0.91019009415 0.386 0.702584269262 0.051 0.684473492509 2
14.9587.87 -0.00922065145193 0.728494152834 1.08328733771 0.745929205902 2.96728645571 0.786130959498 0.261078702708 0.774287543744 -0.160973076923 0.740885089969 3.33821897608 0.818958041583 0.709328719482 0.88741295269 1.768688093 0.88204208486 2.15687782572e+15 0.860878858879 0.0672749369146 0.727947426795 0.230769230769 0.763287410918 8.69115364919 1 0.571 0.60488335376 0.0355 0.818320005612 2
17.2102.357 -0.0152162942701 0.538145690982 0.896968126141 0.77260354797 1.14341533234 0.732623841687 0.300323187329 0.795877740353 -0.47854 0.666582451021 1.21447112968 0.761065822881 0.751310931077 0.716105865885 0.586859515302 0.836183579465 3.45409524051e+13 0.841072802281 0.0854546071792 0.55023334736 0.28 0.778408913546 0.467805089644 1 0.481 -0.0909090909091 0.0505 0.698237800898 2
17.2105.71 -0.00634120267952 0.771394968099 0.450203952652 0.795706186073 3.2295642424 0.751064481418 0.364035686503 0.836370836157 -0.273684615385 0.783462907142 3.34677553974 0.756251244301 0.770052318966 0.819730825189 0.873278850105 0.688771031877 3.78320455333e+15 0.89128658396 0.0449178116234 0.769709453029 0.303846153846 0.744577950776 0.902323484067 0.442424242424 0.262 0.778239753341 0.022 0.716338594274 2
17.2108.72 -0.00557688746785 0.882275844547 0.610159295057 0.830606492692 3.4898908595 0.804870736716 0.372944521005 0.844948133409 -0.194292 0.821910349253 3.74359077922 0.793637231168 0.743920227964 0.813227360124 0.399384750252 0.88658120994 4.69071619624e+15 0.501659513308 0.0411469672719 0.881522044297 0.328 0.887198843155 1.2979683973 0.126457845262 0.278 0.868490403894 0.0315 0.806933942304 2
17.2109.108 -0.0127347201334 0.796011574654 0.169914315943 0.914697378717 2.97948700193 0.866086246743 0.402229405884 0.877785670575 -0.366324 0.858886909501 3.23586783394 0.868366705874 0.734773714363 0.881982561045 -0.472357482824 0.831167277812 1.26243529017e+14 0.794055704698 0.0922594307059 0.799516521221 0.332 0.766111751886 1.52967570875 0.259416208443 0.413 0.745319714792 0.0635 0.855873340908 2
17.2469.222 -0.0109634401319 0.751740681191 0.550497286132 0.6909790236 1.78651375556 0.664825140213 0.413817264152 0.663909406277 -0.332773076923 0.593797464515 1.71100961062 0.676188509306 0.833214476464 0.829193295749 -0.109033782747 0.780864420518 4.27038476445e+14 0.882002123513 0.0701008687098 0.755244177291 0.4 0.608188939891 2.85692224605 0.0413977512794 0.345 0.894559957858 0.0575 0.559875265463 2
17.3076.164 -0.0167837384167 0.637477198207 0.38039542939 0.407515952296 2.40090501878 0.692931813168 0.426918292115 0.381435123836 -0.481990909091 0.531501350312 2.26311560707 0.668766113566 0.846586095294 0.614144413945 0.267084310398 0.224114024583 2.29797205285e+12 0.78477338664 0.114410167404 0.63465000954 0.218181818182 0.294934021641 0.454806907701 0.311331073818 0.607 0.750567818142 0.0675 0.785383643654 2
18.2483.95 -0.00495397725962 0.809660006303 1.32209820329 0.776381074328 1.26049328984 0.88378492279 0.206499859687 0.668662968713 -0.188336585366 0.799439925891 1.39904186722 0.895986743566 0.718973226508 0.847473087335 0.55855003387 0.65551617964 1.18716302089e+17 0.764553437596 0.0358842913574 0.807362537516 0.226829268293 0.917742342776 4.11433520767 0.401965391353 0.367 0.785806557299 0.019 0.886273763141 2
18.3445.4646 -0.0148221383419 0.87876254043 0.785489936047 0.949544794739 1.67978348439 0.896915200701 0.418535090549 0.897642617352 -0.371805128205 0.817241923916 1.74000398151 0.912817975986 0.770381697276 0.765460013499 0.104288896694 0.942462998771 9.2449374911e+14 0.783826379488 0.0902749936812 0.869363172141 0.348717948718 0.952148239159 3.58955599248 0.345898983996 0.515 0.411917761497 0.0705 0.748289686857 2
18.3446.4192 -0.0157664718554 0.531078776574 0.0817135772279 0.762251096007 12.9524079951 0.597845721048 0.455910331486 0.834678288681 -0.408578571429 0.706599279787 12.4740998946 0.503855164967 0.828598589666 0.799523564007 0.0589189132581 0.672016517322 1.98326289964e+14 0.827205574512 0.121277465855 0.538633239522 0.47619047619 0.817696905964 5.73841489491 0.278605155424 0.418 0.576601821486 0.122 0.784091710271 2
19.3574.89 -0.00321092769771 0.791332993485 1.44056110311 0.80633374711 0.820027922329 0.847841852936 0.161884302442 0.915053997599 -0.429322222222 0.863730898451 0.939830048366 0.846327007713 0.696277250505 0.869612313683 0.764300037687 0.72250191413 7.69539062411e+16 0.718897519852 0.02355029946 0.791728223552 0.303703703704 0.866463332372 1.61698537698 0.180518574725 0.175 0.785822952007 0.014 0.716693377449 2
19.3817.109 -0.00433047179244 0.862473199204 1.19953854206 0.762008517266 0.834011654987 0.926637928103 0.13777137188 0.788455980538 -0.428248148148 0.650385832388 0.890423172922 0.922701426653 0.74744382325 0.912992499031 0.391658159644 0.919202789601 1.99228661487e+16 0.868398407904 0.0307218585025 0.861649073987 0.3 0.85895840549 2.48812485849 0.117056856187 0.18 -0.0434782608696 0.0195 0.930452173913 2
19.4306.88 -0.00866990794243 0.831044911684 1.7535868515 0.892327048419 1.21105140154 0.843879521737 0.209840305121 0.814301363182 0.0771022222222 0.877454107098 1.4488075755 0.8361266874 0.667044426583 0.772459131311 3.04263938625 0.73576189307 1.90863843336e+17 0.875130576307 0.0584750225756 0.825958995952 0.133333333333 0.926715941593 8.02580848069 0.708268510966 1.129 0.783398420754 0.0275 0.848383242764 2
206.16717.81 -0.00596631611839 0.762468729412 0.231403212838 0.743314633054 7.10453559782 0.794359531166 0.340334240738 0.864463472339 -0.331996078431 0.833468718132 7.44410958017 0.781338323821 0.761598058975 0.723048051662 0.153645580287 0.804636459804 2.86786246536e+16 0.726249728304 0.0476117875577 0.760982684494 0.407843137255 0.835146566283 0.698499622817 0.257280195581 0.255 0.793179132932 0.0365 0.795930595964 2
206.16943.1467 -0.00619192797033 0.86413614104 1.37055695455 0.892679192566 0.860050613169 0.848471524938 0.232468587583 0.879461096942 -0.4264 0.844320474523 1.19474678757 0.817114668973 0.574448407352 0.375373642841 -0.884276986687 0.724065109305 1.88742893229e+17 0.885139577701 0.0428190394933 0.855636008713 0.2 0.838497705747 2.51296370203 0.215907448898 0.502 0.79343627024 0.0195 0.822193299421 2
206.17003.54 -0.0108985249597 0.823678681521 0.25183708404 0.882695023523 7.04437921058 0.826818552074 0.312349236841 0.783094202754 -0.0314 0.735533773952 8.31096675855 0.852030796886 0.676385163527 0.7816793547 -0.283447818201 0.861907983188 2.13379434847e+15 0.723291529164 0.090041967317 0.827024955016 0.308163265306 0.878229622365 2.27723665238 0.858838671562 0.412 0.87464264276 0.062 0.779627807794 2
207.16253.210 -0.0125608911614 0.799914987496 0.530471005368 0.790937575486 3.48039404724 0.85661708873 0.381261260897 0.838218397759 0.469265 0.932660236045 3.49662006843 0.837431950761 0.794296891095 0.841033120052 -0.0890429729714 0.933262020397 3.43371400483e+15 0.948355685105 0.0831035781748 0.798730339544 0.31 0.782314035964 1.47173910499 0.298430321703 0.766 0.616168970384 0.04 0.862374848809 2
207.16256.307 -0.0173391468502 0.862671877906 0.246897319966 0.951461718259 4.25400046298 0.853543756032 0.297278261543 0.706433612551 -0.0617333333333 0.865990302807 5.15113141634 0.814482026608 0.659018785404 0.770166236433 -0.0866981951626 0.73693702985 3.66474174476e+14 0.771622103622 0.116368171797 0.859621412053 0.284615384615 0.703257779361 3.35549745805 0.906493506494 0.578 0.820564648142 0.0695 nan 2
207.16259.243 -0.00887760682219 0.696532429536 0.319095022986 0.724519184126 2.84168457598 0.5930345109 0.394831393442 0.870156303739 -0.445248275862 0.771796478695 2.83962661359 0.618668949031 0.798578334483 0.785733871023 0.104723059985 0.878523837218 1.31932960518e+16 0.869351521628 0.0662302377305 0.693876421941 0.38275862069 0.75167817432 0.886749429708 0.222140025555 0.369 0.815076861521 0.0535 0.536735417269 2
207.16309.362 -0.00837700358336 0.836577365542 1.55055291353 0.836358238009 0.251905882862 0.738802938157 0.169713265852 0.861831791186 -0.4517875 0.712320114757 0.457132324986 0.625255244535 0.439743338058 0.301950498496 1.59779473733 0.558170939064 1.33519428027e+17 0.883314694849 0.0581798755335 0.833839473856 0.2125 0.869364339256 1.18531061484 0.933998256916 0.689 0.480538011304 0.03 0.792067307692 2
207.16369.202 -0.00670377433947 0.842493210516 0.34064984783 0.867313824911 2.89158340026 0.860495667259 0.378637063723 0.758471409956 -0.526821428571 0.893686566503 3.15210904927 0.847628012685 0.732044328842 0.772137501569 -0.321770146789 0.855303430254 3.75012010333e+16 0.673817075228 0.0503860587475 0.843342392091 0.326785714286 0.880578724122 1.48218292626 0.938846153846 0.282 0.768169969631 0.0335 0.829985772813 2
207.16370.107 -0.0133775817511 0.886113911797 0.261425262342 0.936787641218 4.84393994744 0.830179052046 0.305481210758 0.676058582696 0.707248214286 0.724390966434 5.18446165053 0.825283474634 0.745586396163 0.874637564587 -0.452485568557 0.915491556651 3.95136060576e+15 0.906140447858 0.0920822190186 0.8844128468 0.328571428571 0.911023220788 2.15353432929 0.665834497445 0.559 0.898688955827 0.063 0.859918130975 2
207.16483.111 -0.00738945038322 0.429353968682 0.134177283357 0.729206720621 6.57754779273 0.63750514498 0.399607279486 0.810749693727 -0.186121818182 0.582797245398 6.71912595113 0.652365315892 0.78118540667 0.780744313834 1.28842374964 0.72060722163 4.3758211474e+16 0.887734817357 0.0583945136266 0.431566894245 0.341818181818 0.73123521733 0.0656860208208 -0.0196078431373 0.405 0.818473271648 0.033 0.737261538649 2
208.15912.448 -0.0205284744241 0.919064298864 1.45389435788 0.84481643094 0.808930320215 0.658184553617 0.345650746913 0.766620664276 0.693024561404 0.943950468587 0.871875090137 0.655008166935 0.74038862084 0.819563409681 -0.346832900863 0.831793822698 4.53654875992e+15 0.871306635977 0.113087223893 0.916874998154 0.263157894737 0.961359359212 60.1673829747 0.769540161586 1.209 0.755662285471 0.066 0.883327932673 2
211.16249.191 -0.011587910111 0.844633558608 1.17292201041 0.796669264053 1.188652571 0.768932985283 0.287051007932 0.713234763884 -0.186162162162 0.875204362854 1.67964432911 0.713704341338 0.564729529472 0.715881518425 -0.766082230273 0.728216496573 5.9466102954e+15 0.792600271614 0.0833245901804 0.836445961681 0.240540540541 0.869537626603 20.4897234208 0.494630716321 1.044 0.498293215248 0.048 0.713622522264 2
211.16301.73 -0.00841177578942 0.731920262129 0.229117537863 0.861533772001 2.53581727054 0.811689462708 0.407848868218 0.883266171306 -0.483084210526 0.789611912505 2.6819109376 0.803515099085 0.75452997097 0.894582627909 0.331548964208 0.920457030264 3.378187534e+15 0.640758366269 0.0641244499716 0.728417164842 0.386842105263 0.860358762631 5.23344328858 0.742263904197 0.412 0.652609691946 0.044 0.830446023645 2
211.16419.222 -0.0124250109802 0.847947636517 0.892752047431 0.842255068776 1.40543101342 0.832253083758 0.197326848459 0.72891118969 0.41557254902 0.94322174959 1.44544428494 0.822274713249 0.775909497441 0.900684161251 1.25897546318 0.942400669152 1.37085634777e+16 0.886937906689 0.0770965597003 0.866474849381 0.23137254902 0.75617569509 9.38238272338 0.710398745162 0.724 0.803607261704 0.0375 0.807168167401 2
