#Punto Sigma_B Eta_B stetson_L_B CuSum_B B-R
3 -0.00388397543054 2.01977442325 0.491885096749 0.237414778039 -0.363166666667
4 -0.00411465830198 1.48235611306 0.714240669082 0.26610336383 -0.364225
5 -0.00569023183522 0.919115269422 1.18750021238 0.307971823501 -0.37084
6 -0.00753907507201 0.472555044654 1.69598962722 0.358014076618 -0.3698
7 -0.00838391851054 0.360197469016 2.23905669643 0.400961488982 -0.3699
8 -0.00839349157635 0.358491961715 2.38429530156 0.414485920093 -0.3726125
9 -0.00885147378715 0.298274551746 2.76726589897 0.430263764467 -0.370266666667
10 -0.00878033675808 0.329476366107 2.72580688364 0.431355105819 -0.36776
11 -0.0087337161076 0.329029883012 2.6034706235 0.429169804874 -0.370881818182
12 -0.00886655483233 0.317763501998 2.54671330684 0.424867305198 -0.372975
13 -0.009558792976 0.279509517245 2.50842521991 0.409518181337 -0.372061538462
14 -0.010377128489 0.238826834617 2.56261907838 0.393512077385 -0.370442857143
15 -0.0107645922661 0.221800912861 2.50280766529 0.38878397506 -0.372006666667
16 -0.0112504611023 0.208258616626 2.44701118688 0.38138267509 -0.37
17 -0.0113089865048 0.202606107435 2.48680715162 0.378111159303 -0.369717647059
18 -0.0113757725087 0.201320067552 2.47968965163 0.374937038572 -0.370177777778
19 -0.0118478611661 0.188033999558 2.43569515103 0.376018341713 -0.369952631579
20 -0.0120046646394 0.180537440478 2.50849561812 0.386916604592 -0.36956
21 -0.0119613838035 0.187426842409 2.50682568258 0.392656127909 -0.370961904762
22 -0.0121179353205 0.181584896534 2.57736854615 0.398808076125 -0.369431818182
23 -0.0125562719159 0.18001169092 2.77022401215 0.401477946218 -0.368030434783
24 -0.012710909503 0.172022775975 2.8962924189 0.404952762771 -0.366795833333
25 -0.0127347201334 0.169914315943 2.97948700193 0.40746316894 -0.366324
26 -0.0126789685651 0.175663415823 3.06611376223 0.408506357935 -0.366696153846
27 -0.0126480017321 0.177687596699 3.11140892253 0.408877918066 -0.367059259259
28 -0.0125244672943 0.181695343521 3.05430649031 0.407953735186 -0.367235714286
29 -0.0124069848259 0.18263195205 3.0092834162 0.406488433144 -0.368072413793
30 -0.0122823416449 0.188373424262 2.9492794969 0.404219098658 -0.36846
31 -0.01215242516 0.190974158439 2.90333176013 0.402207351634 -0.368516129032
32 -0.0121247989654 0.242229789493 2.7994884266 0.391444066702 -0.3694625
33 -0.0119802926884 0.242833588184 2.76052205741 0.389353101758 -0.369639393939
34 -0.0118117393752 0.244966777607 2.6602811211 0.384376749856 -0.370267647059
35 -0.0116523197911 0.246084609685 2.56334861142 0.379631091898 -0.371008571429
36 -0.0115025382568 0.24807602173 2.46931432303 0.376422117872 -0.372813888889
37 -0.0113587648403 0.251755172247 2.38453925088 0.370381929218 -0.372510810811
38 -0.0112316205803 0.260957621566 2.31294446887 0.368550689607 -0.373247368421
39 -0.011091531984 0.262083370628 2.23336532855 0.365976970848 -0.372951282051
40 -0.0110113257229 0.285462469245 2.14289307502 0.360890302805 -0.3740775
431 -0.0107344476059 0.292109290803 2.08627855085 0.363933112802 -0.375334106729
