#Punto Sigma_B Eta_B stetson_L_B CuSum_B B-R
3 -0.00302537769673 1.6806782211 -0.561913436563 0.190841718629 -0.0993
4 -0.00286245205943 1.79945495972 -0.260619413541 0.151064736191 -0.094275
5 -0.00263645668747 1.73661889446 -0.298217817809 0.168117427521 -0.08842
6 -0.00249744435752 1.66966258867 -0.190008417842 0.143535903862 -0.0869833333333
7 -0.00251431158166 1.58948454542 -0.085435304424 0.138115822035 -0.0854714285714
8 -0.00255379277484 1.53417793988 -0.0348959594798 0.179453154642 -0.084425
9 -0.00262983164781 1.38740830953 0.184463457355 0.238836756507 -0.0833444444444
10 -0.00271380154357 1.44667766634 0.276364106112 0.248678436851 -0.08234
11 -0.00303744879546 1.67107802912 0.275485903259 0.240657479735 -0.0812454545455
12 -0.00308276791248 1.53517796358 0.403472995387 0.26066076348 -0.0803083333333
13 -0.00315736057767 1.3790668645 0.488215526556 0.286924667951 -0.0792692307692
14 -0.00323743111606 1.33095770818 0.569966310573 0.293617016809 -0.07825
15 -0.00345638937749 1.1770918118 0.55802986244 0.302135248656 -0.0755933333333
16 -0.00350478300177 1.18366656618 0.491133219211 0.302152357234 -0.06063125
17 -0.00359422716624 1.23381385465 0.490221076997 0.295647691186 -0.0608647058824
18 -0.00366109731981 1.17431855258 0.50439683941 0.293016330634 -0.0606277777778
19 -0.00424229228733 1.43834541304 0.540557883489 0.26329717613 -0.0594105263158
20 -0.0042172226918 1.3962527257 0.532937512731 0.233053116603 -0.059175
21 -0.00420689808391 1.39209606489 0.565558680759 0.230510934662 -0.0592
22 -0.00415474552041 1.38486395366 0.62194547381 0.23045196703 -0.05965
23 -0.00412310036818 1.38289311198 0.684150813569 0.229775403861 -0.0605956521739
24 -0.00414103882345 1.32869871056 0.766771355262 0.232162163552 -0.0619375
25 -0.00416115616009 1.31626345715 0.824922998596 0.238059738145 -0.062568
26 -0.00429375112022 1.20939346738 0.916275513073 0.24751991607 -0.0628961538461
27 -0.00433657627556 1.1445999493 1.01421854243 0.254756530691 -0.063062962963
28 -0.00435935010392 1.11559343035 1.10468071588 0.258328318777 -0.0641178571429
29 -0.00436770820972 1.0857350576 1.23939298823 0.262293895419 -0.0651827586207
30 -0.00447367267793 1.03191924546 1.3406079162 0.265118347565 -0.06533
31 -0.00447795197831 1.01467498977 1.37112973237 0.266426812103 -0.0656838709677
32 -0.00445778611696 1.00620132065 1.3789606522 0.26546302001 -0.066090625
33 -0.00456099038011 0.952215225483 1.436890586 0.266258353941 -0.0662818181818
34 -0.0046848840909 0.921789274789 1.46586113027 0.274233712529 -0.0662088235294
35 -0.00468251349381 0.928485090248 1.45778721198 0.276273821668 -0.0663257142857
36 -0.00465938292464 0.924668375986 1.43554587879 0.278118054997 -0.0672277777778
37 -0.00462059145807 0.924065220556 1.45233349753 0.269648011465 -0.0673054054054
38 -0.00459990113218 0.937928615544 1.4712538731 0.263934093754 -0.0676368421053
39 -0.00458167301569 0.927739025066 1.50805097563 0.267560690021 -0.0680641025641
40 -0.00458399586362 0.920553094485 1.50891040072 0.271345927699 -0.06835
41 -0.0083446171984 1.59589892338 0.977137240312 0.17177520183 -0.0666585365854
42 -0.00825549816649 1.59355477823 1.0116226658 0.173237931244 -0.0676333333333
43 -0.00816964053607 1.59137566987 1.03011905133 0.174334046512 -0.068476744186
44 -0.008103864435 1.59631645004 1.03036128069 0.173290733027 -0.0696545454545
45 -0.00802747440819 1.5931343215 1.05344701508 0.173508899126 -0.0702577777778
46 -0.00800925195278 1.58380748411 1.11468722899 0.177555779576 -0.0709173913043
47 -0.00797080144947 1.56781485701 1.14165573058 0.182351930591 -0.0715319148936
48 -0.00794587703706 1.54920567972 1.18119541485 0.186976991506 -0.0720979166667
49 -0.00790374434755 1.53950069155 1.20102262214 0.189015892664 -0.073212244898
50 -0.00786055115525 1.52949944961 1.22304679954 0.191441693525 -0.073924
51 -0.00780596422675 1.52256965608 1.25324336705 0.193596798575 -0.0744
52 -0.00773750161913 1.52155223319 1.2603612836 0.193582427079 -0.0749211538462
53 -0.00767872663179 1.5185041554 1.25987776304 0.194304072089 -0.0756
54 -0.00762271653134 1.51321403198 1.31187718333 0.195683745716 -0.0763037037037
55 -0.00760151105865 1.50079480047 1.33910332715 0.198160920428 -0.0768545454545
56 -0.00756880499218 1.49455787898 1.35959281425 0.200047656414 -0.0773535714286
57 -0.00752316937438 1.487718788 1.39447012941 0.201570285035 -0.0779192982456
58 -0.00748702178747 1.47894262938 1.42997465499 0.203508880788 -0.0782879310345
59 -0.00745484323082 1.47032751954 1.44725268669 0.205227021842 -0.0786457627119
60 -0.00740494828191 1.46937138734 1.44503293628 0.204427931488 -0.0788016666667
61 -0.00735480066989 1.47117052136 1.43490429914 0.20395811055 -0.0793081967213
62 -0.00731156244777 1.46680255935 1.48561431731 0.204722987992 -0.0797758064516
63 -0.00726441431384 1.46428487255 1.5028370443 0.204659406742 -0.0801079365079
64 -0.00722162360736 1.46353134581 1.49434395721 0.204129690472 -0.0807421875
65 -0.00717212113148 1.46542762383 1.48722326637 0.20268331454 -0.0814769230769
66 -0.00712719329869 1.46268070071 1.50924275553 0.202395613783 -0.0821363636364
67 -0.00710174603435 1.45863531942 1.53120397326 0.202688118059 -0.0828149253731
68 -0.00706852512125 1.45885428569 1.53927046024 0.202560344411 -0.08355
69 -0.00704881679368 1.44935355467 1.56614429961 0.203663783568 -0.0839971014493
70 -0.00702228703399 1.44950298628 1.547493434 0.204827982701 -0.0841928571429
71 -0.00698299005025 1.44693475008 1.53986526822 0.206435533702 -0.0843943661972
72 -0.00694505226563 1.44352698103 1.53792749932 0.208569096925 -0.0845583333333
73 -0.00691232075717 1.43827761803 1.52123625707 0.211314662818 -0.085002739726
74 -0.00688891298868 1.43177848493 1.51503320493 0.214602720401 -0.0854162162162
