#Punto Sigma_B Eta_B stetson_L_B CuSum_B B-R
3 -0.00122460360025 2.07003828935 0.0415552266732 0.242363916492 -2.8249
4 -0.00152017801457 2.02529372514 0.163047055439 0.200157414571 -2.82305
5 -0.00150549811518 1.78746444319 0.0210239332855 0.216459706067 -2.82676
6 -0.00152818689123 1.99210314816 0.0184126640568 0.194217465772 -2.83381666667
7 -0.00158013918916 1.72966637458 0.0671569146753 0.217770849861 -2.83721428571
8 -0.00171481428891 1.42368785994 0.113394171619 0.231101899174 -2.8385
9 -0.00168026484542 1.44373976015 0.185600158979 0.248135598609 -2.84691111111
10 -0.00169402520202 1.32745596869 0.236151447982 0.256753684726 -2.84954
11 -0.00171264594707 1.2886417833 0.200114299773 0.2605214499 -2.84791818182
12 -0.00171126683069 1.27213690743 0.146579295 0.261134030616 -2.847075
13 -0.00180637010694 1.19615780495 0.141271554947 0.270693114003 -2.8459
14 -0.00184979341025 1.23128605894 0.145895645475 0.264049280217 -2.84577857143
15 -0.00182690963135 1.2485601838 0.106061754518 0.257345681063 -2.84218
16 -0.00178441870484 1.26051495256 0.0718535901181 0.246490152313 -2.8388625
17 -0.0017769674785 1.2705463827 0.0723001452259 0.249607883573 -2.83748235294
18 -0.00174629114571 1.28968199021 0.0746170273589 0.240172602829 -2.83522222222
19 -0.00171455860391 1.32120378475 0.0832277549773 0.236510894292 -2.8331
20 -0.00175334131071 1.30644930634 0.0429517132894 0.221304644262 -2.83108
21 -0.00173870234739 1.33890950091 0.0626712674429 0.22044115413 -2.82829047619
22 -0.0017581082465 1.26339751301 0.100081748912 0.239417183655 -2.82613636364
23 -0.0017456019211 1.25843270297 0.0859728310876 0.240074065598 -2.827
24 -0.00173946037136 1.23046664322 0.11617526015 0.248896767298 -2.8260125
25 -0.00173228547407 1.21063784963 0.127720202646 0.255640110758 -2.824864
26 -0.00196984812193 1.268865386 0.131522210043 0.244097131858 -2.82448076923
27 -0.00195119737382 1.27956762015 0.126353981194 0.234207401499 -2.82281481481
28 -0.00193511899594 1.27208524693 0.113120078928 0.221908994153 -2.82094285714
29 -0.00192802440875 1.3015742045 0.108602772153 0.210331818885 -2.82014482759
30 -0.00193665180567 1.2938138194 0.100998711053 0.194490132617 -2.81809666667
31 -0.00196502630377 1.25703833878 0.0604671682009 0.169947010937 -2.81513870968
32 -0.00202737199968 1.17459696474 -0.0132716722983 0.14443376986 -2.81108125
33 -0.00222395167578 0.967080778027 -0.10176300212 0.15760966755 -2.80640606061
34 -0.00247529478138 0.775659727331 -0.159714938282 0.201341489448 -2.80233235294
35 -0.00288418063722 0.579816041642 -0.299436702835 0.240512431365 -2.79674857143
36 -0.00321280889968 0.463517134407 -0.428783638959 0.271888196875 -2.792175
37 -0.00342624096675 0.432932410574 -0.512175569859 0.295233730688 -2.78920540541
38 -0.00369669741226 0.405529023774 -0.659607083558 0.316392021217 -2.78475
39 -0.0039913809139 0.341758188966 -0.819373804853 0.33591109984 -2.77984358974
40 -0.00433391941618 0.334219158562 -0.946625122236 0.348937989866 -2.7760675
41 -0.00469454237743 0.29066823336 -1.03942444364 0.361458851005 -2.77186829268
42 -0.00532908501639 0.221643420833 -1.12099466516 0.367618977553 -2.76736666667
43 -0.00585342481959 0.185083199476 -1.20682009504 0.375519560412 -2.76239069767
44 -0.00640718879519 0.153520142854 -1.36888450663 0.382110278629 -2.75641818182
45 -0.0067891179134 0.135342357542 -1.55044453613 0.390582825711 -2.75090666667
46 -0.00719634729937 0.119062533393 -1.73738942473 0.397329853093 -2.74536304348
47 -0.00762420617037 0.10682324783 -1.89492030329 0.402356665586 -2.73972340426
48 -0.00797472866851 0.0973676370313 -2.09880751409 0.40794617152 -2.73367291667
49 -0.00822744743035 0.0907768964494 -2.1814642959 0.414096513512 -2.72944285714
50 -0.00848382513835 0.0847801101364 -2.37209169297 0.419562963944 -2.724008
51 -0.00864607845697 0.0887876289789 -2.53465554121 0.424156003293 -2.71942352941
52 -0.0089113440362 0.0833019091488 -2.67042696235 0.427826734837 -2.71476153846
53 -0.00911116790629 0.0803141890083 -2.78760288608 0.431592421752 -2.71025849057
54 -0.00935079549605 0.0757615243814 -2.87925697118 0.434729351443 -2.70589444444
55 -0.00965588212901 0.0708408393958 -2.91181394309 0.436744566298 -2.70211272727
56 -0.00989673632109 0.066881514753 -2.92173995771 0.439320249361 -2.69888928571
57 -0.0100750540828 0.0638048816211 -2.95503371293 0.442056050511 -2.69554210526
58 -0.0101668947116 0.0649503056199 -2.95990449973 0.444735613016 -2.69286551724
59 -0.0101750701099 0.064430640388 -2.96232577992 0.447050959115 -2.69017288136
60 -0.0101489537748 0.0651128109951 -2.95302252637 0.448529273041 -2.68874333333
61 -0.0101058396558 0.0654790358009 -2.96143899388 0.449373242514 -2.68672459016
62 -0.0100286274373 0.067156849428 -2.94586609749 0.446925338426 -2.68505967742
63 -0.00995013871064 0.0672796191785 -2.94199692159 0.443503566047 -2.68322222222
64 -0.00987503002964 0.0691191829634 -2.89846741365 0.440277381486 -2.6817390625
65 -0.00979917474478 0.0692030093225 -2.82730896338 0.437329216661 -2.68067230769
66 -0.00972551696615 0.0695423057925 -2.7787524261 0.433825077073 -2.67966363636
67 -0.00965415894786 0.0696587872954 -2.71869721662 0.431288239482 -2.67908059701
