#Punto Sigma_B Eta_B stetson_L_B CuSum_B B-R
3 -0.00346546801633 1.55157738422 -0.277474481514 0.2621000756 -1.45673333333
4 -0.00359221861831 1.45345485719 -0.0366171149252 0.296377711717 -1.4607
5 -0.00345452343672 1.45354660194 -0.0664377751074 0.253792544735 -1.46902
6 -0.00348937081978 1.42569479505 0.0972920357595 0.228149998773 -1.46773333333
7 -0.00335633581031 1.49255816865 0.129849692337 0.21909134056 -1.46807142857
8 -0.00325776936369 1.45887157791 0.151942947159 0.221742993087 -1.464875
9 -0.00317418628924 1.437086129 0.235817652874 0.234996605646 -1.46554444444
10 -0.00326712486744 1.30778035513 0.214197536091 0.270660897057 -1.46757
11 -0.00331797582607 1.46766717137 0.227698255209 0.255301750467 -1.46732727273
12 -0.00371028495249 1.19932920023 0.285664810934 0.276174045466 -1.47079166667
13 -0.00527804069926 0.576185652477 0.510698075786 0.282507868364 -1.47728461538
14 -0.00687689957045 0.341501695782 0.205398668315 0.328693755354 -1.4891
15 -0.00746954286274 0.2760726038 0.0358379451461 0.371940905972 -1.49703333333
16 -0.00798791225341 0.231691972949 -0.0195088239884 0.401775502254 -1.50475625
17 -0.00813525654645 0.215917983378 -0.180493192406 0.420691967423 -1.51078823529
18 -0.00800321541632 0.232337509787 -0.221308248434 0.421969257633 -1.51319444444
19 -0.00784302501218 0.240805435284 -0.15022935646 0.4202725586 -1.51354210526
20 -0.00770788253578 0.244547898115 -0.15831945761 0.421718946555 -1.51522
21 -0.00762091973642 0.246723350796 -0.0277712634474 0.42461802699 -1.51613333333
22 -0.00761813564099 0.243436329309 0.186543596705 0.427793394662 -1.51639090909
23 -0.00758711630746 0.242669429417 0.468549610402 0.430183392656 -1.51719565217
24 -0.00745944213197 0.254011889938 0.535123132438 0.425418042379 -1.51672083333
25 -0.00733860050549 0.27051383195 0.518939781208 0.415178565578 -1.516764
26 -0.00724508660465 0.284781840614 0.490326710378 0.404868242616 -1.51816153846
27 -0.00723317144967 0.281027342024 0.54525471319 0.40489799631 -1.51935925926
28 -0.00727383546801 0.282963277729 0.619566867009 0.404447059205 -1.52084642857
29 -0.00729342328418 0.274348390378 0.702876082137 0.404241570063 -1.52207931034
30 -0.00727125147327 0.268086063139 0.60180362667 0.403734326502 -1.52491
31 -0.00718167797647 0.271549971566 0.711429025364 0.401132803981 -1.5250483871
349 -0.00684303197325 0.290768037823 0.587272773786 0.38934540502 -1.52125501433
