#Punto Sigma_B Eta_B stetson_L_B CuSum_B B-R
3 -0.00537233606141 0.975595002785 -1.04468876087 0.328090839139 -0.738166666667
4 -0.00739553667415 0.531696320369 -3.06361729629 0.396272718942 -0.702375
5 -0.00959486696865 0.321401830418 -3.77784579342 0.412942992207 -0.66698
6 -0.0111975124936 0.517304183721 -2.84589664132 0.390865401985 -0.6521
7 -0.0114792225925 0.440709037203 -0.628251696847 0.416287608164 -0.6581
8 -0.0113967257476 0.396524468481 0.993843356399 0.424788892367 -0.6643
9 -0.0111070551512 0.374999825025 1.95113539249 0.423806667458 -0.671166666667
10 -0.0107661727879 0.365503658909 2.42962035256 0.417624762651 -0.6772
11 -0.0103001423087 0.3662478168 2.35099692518 0.406334879286 -0.6825
12 -0.00988005259159 0.372556481092 2.06468791307 0.395202847528 -0.686558333333
13 -0.00951502354212 0.374441599421 1.82957442689 0.389193618659 -0.688976923077
14 -0.00919895239036 0.37564173002 1.78171683438 0.384252785804 -0.689785714286
15 -0.00890809417604 0.377423301033 1.6791424945 0.37777965404 -0.690353333333
16 -0.00863838587231 0.384335602864 1.48712652104 0.366111205861 -0.68741875
17 -0.00839599977496 0.391704572083 1.28166397213 0.354260239238 -0.683917647059
18 -0.00820174782648 0.409033278901 1.11833788186 0.339486870452 -0.680355555556
19 -0.00801408747931 0.411100074424 0.89190320259 0.323791121357 -0.676436842105
20 -0.00796792443676 0.400076075348 0.565028272397 0.294327679 -0.669495
21 -0.00802292796937 0.410609535735 0.367549295692 0.276040037062 -0.663828571429
22 -0.0079836994789 0.398274322841 0.104199963195 0.27171321143 -0.658590909091
256 -0.00790389878305 0.374490888819 -0.399784875099 0.255333243607 -0.6434765625
