#Punto Sigma_B Eta_B stetson_L_B CuSum_B B-R
3 -0.00472671914673 1.22014873204 0.51065569399 0.228365779974 -0.473866666667
4 -0.00479813262941 1.10250190399 0.833424525695 0.204019974174 -0.469125
5 -0.00468675148973 1.19569852953 0.972468229882 0.140501420231 -0.46764
6 -0.00455990211368 1.13358133648 1.00075269293 0.169997095813 -0.466516666667
7 -0.00462162605408 1.06444710275 0.995088730089 0.211995512969 -0.4654
8 -0.0046766671033 1.06756262964 0.916346105366 0.229389641072 -0.46555
9 -0.00489544027509 0.98529628139 0.888259548889 0.241371558149 -0.464
10 -0.00551416918459 0.850504230033 0.899829217088 0.265135026559 -0.46413
11 -0.00540840749568 0.898776377511 0.82797841743 0.269338846304 -0.464554545455
12 -0.00545223324279 0.94389191694 0.831389474551 0.279237169616 -0.464975
13 -0.00635461603461 1.08568399554 0.78732590871 0.266548580102 -0.465484615385
14 -0.00633032289508 1.08679971858 0.800936802475 0.25944355986 -0.465485714286
15 -0.00623620314091 1.06463747774 0.830226568166 0.269561699361 -0.464706666667
16 -0.00617979021047 1.02024042299 0.851896795092 0.273872758792 -0.46493125
17 -0.00634429298609 0.974332398664 0.871478526938 0.273573733884 -0.463529411765
18 -0.00631298938055 0.948025182828 0.900280688606 0.280262592594 -0.463622222222
19 -0.00636032309744 0.896281329758 0.931951265407 0.282756673989 -0.463005263158
20 -0.00636417618363 0.859541916141 1.00514171087 0.287479258007 -0.46248
21 -0.00638217169354 0.848751515061 1.05880538013 0.289353719553 -0.462361904762
22 -0.00649428443671 0.789684429046 1.12715856665 0.291217266458 -0.4617
23 -0.00661272756171 0.730728959895 1.22792349103 0.293696248393 -0.461513043478
24 -0.00664881799467 0.719332539272 1.30948544865 0.293816952332 -0.460979166667
25 -0.00674698806194 0.682095680667 1.40294158085 0.29861632507 -0.460532
26 -0.00704285610505 0.617183096878 1.54186015402 0.305075436017 -0.459261538462
27 -0.00723654074709 0.58789367784 1.65117362143 0.309202130363 -0.458477777778
28 -0.00762257042747 0.520846769319 1.79967687707 0.31979435909 -0.457742857143
29 -0.00785217740088 0.48487353029 1.89961882232 0.329598638615 -0.456696551724
30 -0.00807918182657 0.448460640317 2.0055174988 0.337410629806 -0.45648
31 -0.00827549013277 0.433604146732 2.09789572924 0.344949281148 -0.455580645161
32 -0.00836779319478 0.426950352824 2.16913610992 0.352951285279 -0.45526875
33 -0.00856562208714 0.405386217813 2.28008137173 0.360708681236 -0.454260606061
34 -0.00866331096295 0.393418423301 2.38229383853 0.366947279508 -0.453255882353
35 -0.00876168227611 0.377230949721 2.48635843048 0.372235240047 -0.452211428571
36 -0.00882797893107 0.364966363879 2.56078972829 0.376489250412 -0.451502777778
37 -0.00887764165444 0.355954300688 2.6478441 0.380038165568 -0.450321621622
38 -0.00893089463138 0.356587399037 2.67246600506 0.382981480418 -0.449615789474
39 -0.00903885438641 0.343307595294 2.76951533303 0.387895022661 -0.449092307692
40 -0.00907656922031 0.338668399375 2.83168108589 0.391549378345 -0.448005
41 -0.00912839543709 0.327989933747 2.89269449484 0.395190789929 -0.447785365854
42 -0.00920647856609 0.317324510669 2.98185761521 0.398106612938 -0.44695
43 -0.0092788677099 0.30721204668 3.05022361836 0.400629876285 -0.446637209302
44 -0.0093065196747 0.3127476007 3.07889369927 0.401595526353 -0.446377272727
45 -0.00931395034223 0.318763921755 3.04022620216 0.401937652105 -0.446571111111
46 -0.00922573879149 0.319381132593 2.98942569482 0.398979522985 -0.445895652174
47 -0.00915996994787 0.32436134351 2.96259672874 0.397311698526 -0.445327659574
48 -0.00907837133446 0.326295790842 2.91836996555 0.395315511509 -0.445075
49 -0.00901113112025 0.330503636135 2.87149133736 0.393795336533 -0.445024489796
50 -0.00893145764683 0.333458790161 2.81977561016 0.388254365691 -0.445088
51 -0.00888399701061 0.338994315717 2.7644978562 0.387403657969 -0.444509803922
52 -0.00881098933407 0.33935094154 2.72340989235 0.38613345544 -0.444467307692
53 -0.00878707307252 0.337814439797 2.73489386736 0.387343340023 -0.44459245283
54 -0.00877189302517 0.334892786083 2.73351215374 0.388502308081 -0.444509259259
55 -0.00881596461555 0.331799586426 2.76473752344 0.390026839796 -0.444521818182
56 -0.00880733088572 0.327916195551 2.77584262493 0.391198591787 -0.444730357143
57 -0.00887012001074 0.323296088972 2.81271480706 0.393168703902 -0.445015789474
58 -0.00887760682219 0.319095022986 2.84168457598 0.394831393442 -0.445248275862
