#Punto Sigma_B Eta_B stetson_L_B CuSum_B B-R
3 -0.00455699738093 1.42167525283 0.813319841104 0.240201786811 -0.197833333333
4 -0.00422349972871 1.36021896838 0.776269798629 0.25458770584 -0.198225
5 -0.00385444914831 1.4089301025 0.67507610209 0.238976704501 -0.19862
6 -0.00363359315998 1.42086565143 0.758866555772 0.23556763701 -0.201083333333
7 -0.00364142303962 1.49347140279 0.894125901376 0.205910640231 -0.2024
8 -0.00344520926494 1.50609162246 0.861398598144 0.211036428853 -0.2026625
9 -0.00334025661351 1.45713500381 0.87181917286 0.225527056001 -0.202433333333
10 -0.00341263650851 1.3050278059 0.909860220172 0.24471953694 -0.20066
11 -0.00340307024365 1.21930466451 0.950444591944 0.25420536787 -0.201590909091
12 -0.00350902265399 1.19658666741 1.07836697954 0.256536668632 -0.201075
13 -0.0034627277999 1.16260445624 1.06634385943 0.261513590457 -0.201423076923
14 -0.00346720989737 1.1053754909 1.12582232354 0.276424276848 -0.200957142857
15 -0.00346465909246 1.07746131767 1.15027759015 0.286168493984 -0.200993333333
16 -0.00349322527819 1.01073592542 1.1622288982 0.296635431529 -0.20064375
17 -0.00349954070953 0.960256159994 1.10562070833 0.306589919144 -0.200241176471
18 -0.00342778075382 0.978050852812 1.06032552537 0.300054818523 -0.200477777778
19 -0.00338032294817 0.98168615901 1.03906377436 0.29943373632 -0.200836842105
20 -0.0033168596979 0.986508299285 1.03001028845 0.293427796799 -0.201295
21 -0.00329575322078 0.98846033291 1.03599651613 0.291218136878 -0.201814285714
22 -0.00342258847799 0.903144958415 1.05893165121 0.293659018827 -0.201268181818
23 -0.00351429967225 0.856747704349 1.11572416526 0.296555646372 -0.201430434783
24 -0.00366289240046 0.776931582579 1.20687061713 0.298687680245 -0.201041666667
25 -0.0037422079374 0.752049379383 1.24412271134 0.299766639559 -0.201056
26 -0.00397782582717 0.698169818066 1.37621332362 0.2965873353 -0.200646153846
27 -0.00409305987048 0.676630270798 1.4159887069 0.297308057254 -0.199785185185
28 -0.00423537300897 0.623469242363 1.46190596159 0.299497484984 -0.198582142857
29 -0.00430405505547 0.617285812626 1.48189707887 0.310712764386 -0.197955172414
30 -0.00434113561495 0.595888878357 1.5181091702 0.324729486835 -0.197953333333
31 -0.00430453514991 0.592668600854 1.55368667869 0.330405206311 -0.197987096774
32 -0.00430505737437 0.58320161028 1.62574579281 0.338145789495 -0.19806875
33 -0.00428574256647 0.580816503052 1.68925146026 0.34309840199 -0.198154545455
34 -0.0042609281347 0.60461248697 1.68735345777 0.343257609786 -0.198291176471
35 -0.0042150068652 0.607115272777 1.70223455237 0.344063744488 -0.198777142857
36 -0.00417287346621 0.605678667581 1.73030633332 0.345542950057 -0.1991
37 -0.00415367278049 0.601318965852 1.77170867672 0.34839245622 -0.199110810811
38 -0.0041370221515 0.605979652841 1.79719222623 0.350233913727 -0.199071052632
39 -0.00422424961378 0.590897978315 1.85803870481 0.353735092678 -0.199420512821
40 -0.00432039347613 0.567520939425 1.92947150638 0.358178580228 -0.1991425
41 -0.00435174075301 0.551605821788 1.93213154055 0.362321833528 -0.198773170732
42 -0.00446301224558 0.524929343233 1.97572016583 0.365543825743 -0.198257142857
