#Punto Sigma_B Eta_B stetson_L_B CuSum_B B-R
3 -0.00319105343363 1.07368532746 1.54150394166 0.339515331475 -0.3122
4 -0.00322617091039 1.45076761107 1.26957046217 0.285526973073 -0.308425
5 -0.00300699010357 1.40240185723 1.23372085092 0.271655592917 -0.30736
6 -0.00293761413381 1.29774950481 1.22584441071 0.245649441738 -0.306333333333
7 -0.00289097268903 1.31751821991 1.12134728143 0.245013625071 -0.304871428571
8 -0.00277042553911 1.37339155394 1.06910896503 0.237453570805 -0.3061375
9 -0.0026991550466 1.34121167805 1.20882737687 0.259146939432 -0.307666666667
10 -0.00281388467568 1.26920303652 1.35863354063 0.273659672826 -0.31034
11 -0.00290940984954 1.22791720585 1.53413082571 0.295759473185 -0.3121
12 -0.00302960482231 1.0976330455 1.74464857258 0.32317596998 -0.314241666667
13 -0.00309998335172 0.993450223372 1.89196874862 0.339859605806 -0.314461538462
14 -0.00316219489617 0.900451223442 2.144040483 0.354181364257 -0.315414285714
15 -0.00317612038479 0.891419788241 2.14456851811 0.363092407133 -0.31604
16 -0.00318353230198 0.857426088907 2.28702679151 0.371846360871 -0.3172875
17 -0.00312689880626 0.857646602218 2.21591178132 0.369597153499 -0.317858823529
18 -0.00307690225815 0.853999354275 2.20440388346 0.366813066375 -0.318705555556
19 -0.00300565509994 0.866470527035 2.07542177346 0.352222277221 -0.318778947368
20 -0.00296475212242 0.857060798031 1.9908951584 0.329769484909 -0.319295
21 -0.00298800545322 0.93549929424 2.01292101294 0.316650926578 -0.318895238095
22 -0.0029840231383 0.91064927368 2.10318905914 0.318668756704 -0.318481818182
23 -0.00307736378298 0.825522066662 2.32429359984 0.322284016052 -0.3181
24 -0.00319751000901 0.766218458312 2.50321038926 0.323971762869 -0.317629166667
25 -0.00338496576043 0.658112377586 2.72792153788 0.326449186534 -0.317492
26 -0.00358854886613 0.575677618258 2.92223422052 0.326921907716 -0.317319230769
27 -0.0038296450214 0.498272007853 3.15340419671 0.327704030724 -0.31682962963
28 -0.00410905605677 0.454217700774 3.3927451052 0.330641653737 -0.316135714286
29 -0.00425403073 0.412948492763 3.55945974828 0.336834746592 -0.315824137931
30 -0.00425290778507 0.403830948952 3.70324111463 0.340955118895 -0.31538
31 -0.00430003728099 0.410163272009 3.81141973658 0.346983164638 -0.31525483871
32 -0.00428995020188 0.409897856202 3.83707198709 0.353530691886 -0.315
33 -0.00426479253791 0.407086173783 3.87808693164 0.358112758538 -0.314584848485
34 -0.00425797851941 0.403011017551 3.93530835831 0.364313858958 -0.314252941176
35 -0.00423629182483 0.401914216289 3.97369872092 0.367243517892 -0.313874285714
36 -0.00419017601207 0.403290462865 3.89373846374 0.366101806296 -0.313441666667
37 -0.00418586725759 0.430245071159 3.92284748812 0.361489725632 -0.314064864865
38 -0.00419044856942 0.443021818811 3.92439000934 0.359825393968 -0.314689473684
39 -0.00433790464693 0.419436947749 4.11762727332 0.356647839952 -0.315802564103
40 -0.00456500378861 0.372923145697 4.38624379214 0.35078172369 -0.31713
41 -0.00477900476631 0.333597918287 4.65627257297 0.345735792751 -0.318414634146
42 -0.00502591994991 0.296823075637 5.00347421753 0.339658687071 -0.320052380952
43 -0.00518825134659 0.306510363071 5.25283860311 0.334818040476 -0.321890697674
44 -0.0053695821513 0.285244627824 5.52008826944 0.332848027919 -0.323229545455
45 -0.00549731467863 0.270220131427 5.84925419588 0.333035630502 -0.324831111111
46 -0.00564703353942 0.252832845213 6.13501421721 0.332563096032 -0.326215217391
47 -0.00580795162826 0.238004057518 6.38861538909 0.331756440334 -0.327387234043
48 -0.00595765783469 0.236942525822 6.67545849319 0.330491323148 -0.3286125
49 -0.00598043424975 0.235949703024 6.896121654 0.331146862701 -0.330244897959
50 -0.00598032386143 0.233040864778 7.04462423361 0.334595988133 -0.331224
51 -0.00596631611839 0.231403212838 7.10453559782 0.340334240738 -0.331996078431
52 -0.0059330539274 0.231324319022 7.0866735556 0.343798835849 -0.332623076923
53 -0.00589090444204 0.234584756942 6.96836174212 0.34448167711 -0.3331
54 -0.00584511981297 0.235270096199 6.87099966141 0.345465801085 -0.333396296296
55 -0.00579472609407 0.237511303571 6.71284219301 0.342179359316 -0.333463636364
56 -0.00574784481325 0.239671300713 6.55536177642 0.339998443309 -0.333292857143
57 -0.00572487903711 0.246652764824 6.47174775592 0.333346477298 -0.333215789474
58 -0.00568171179351 0.248038888727 6.37984746519 0.331886828842 -0.332986206897
59 -0.00564420133222 0.251031759812 6.27368400809 0.330511974849 -0.332845762712
60 -0.00563580414562 0.256272254916 6.30029136647 0.329732137792 -0.332525
61 -0.00564463917773 0.254700136997 6.3387640513 0.329287381103 -0.332070491803
62 -0.00571505639082 0.245757955521 6.46929326278 0.327877297423 -0.331535483871
63 -0.00581851472674 0.236586511769 6.54341151198 0.325822224484 -0.331033333333
64 -0.00592426799102 0.226877102247 6.64220835661 0.323654766372 -0.33055
65 -0.00609352267392 0.21194401461 6.78754993136 0.319865988984 -0.330115384615
66 -0.00625755319149 0.209591000579 6.91648206969 0.315878032956 -0.3297
67 -0.00644461162248 0.194823207165 7.07000373917 0.311885604649 -0.329289552239
68 -0.00660216810772 0.185183974928 7.23822816233 0.308957458209 -0.329025
69 -0.00672669344498 0.176920583798 7.35918025834 0.307041888587 -0.328501449275
70 -0.00685566147079 0.169224330204 7.49649551188 0.304986790829 -0.327995714286
71 -0.00694286790588 0.167026263754 7.53441725306 0.30365850183 -0.327850704225
72 -0.00702684057116 0.161053296783 7.69446887978 0.302484126635 -0.327591666667
73 -0.00708036434014 0.157335760301 7.89099344698 0.301804464522 -0.326980821918
74 -0.00716968052427 0.152607318229 8.07791913721 0.301019710202 -0.326528378378
75 -0.00725124590837 0.149356471157 8.1807700207 0.300354835659 -0.326286666667
76 -0.00731835795859 0.145373596476 8.29639991791 0.299860903904 -0.325702631579
77 -0.00739503444958 0.14071899583 8.46032902442 0.300038001909 -0.325293506494
78 -0.00752643444672 0.135092482868 8.64310503599 0.30961477764 -0.32488974359
79 -0.00761631611865 0.131730043998 8.67608459844 0.317928735352 -0.325236708861
80 -0.00768424754331 0.128371717906 8.8256395775 0.325441391191 -0.32464625
81 -0.00773329515667 0.126539448921 8.90350177818 0.33193433537 -0.324132098765
82 -0.00776557365894 0.124326807775 9.0625190414 0.337904383114 -0.323602439024
83 -0.00780302904547 0.122743382226 9.21323245277 0.343484479953 -0.32293373494
862 -0.00783294488998 0.118440708133 9.59963173081 0.357877200395 -0.321078886311
