#Punto Sigma_B Eta_B stetson_L_B CuSum_B B-R
3 -0.0134207670775 1.72797196081 0.352402699923 0.233693896069 0.135166666667
4 -0.0124646214634 1.79848378289 0.231485167072 0.201959112067 0.130775
5 -0.0120602580271 1.91838714898 0.261936490205 0.190926799878 0.1233
6 -0.011925983211 1.78078400319 0.555194048519 0.225325209844 0.123933333333
7 -0.0119177189423 1.6170444165 0.902004304012 0.260191161257 0.129485714286
8 -0.011827834947 1.46449465374 1.11634591259 0.286010840608 0.12775
9 -0.0116104494761 1.40956508093 1.27901123623 0.297751558471 0.130533333333
10 -0.0112181298835 1.39746477992 1.15029136508 0.29006274701 0.12881
11 -0.0109829065516 1.42571430767 1.11025065432 0.272583102113 0.126290909091
12 -0.010645593736 1.45850922762 1.0162540592 0.260729900052 0.12575
13 -0.010384262677 1.43488933561 1.04827849149 0.260578712545 0.125484615385
14 -0.0104337906198 1.47915520481 0.987197125624 0.234039002804 0.122235714286
15 -0.010234401424 1.49517285 0.959295403379 0.228801042483 0.120346666667
16 -0.00996998533747 1.49886042394 0.96307740813 0.222919797139 0.1194375
17 -0.0099619658843 1.51899097894 0.943769264053 0.209785703231 0.119888235294
18 -0.0100233672879 1.54816646976 0.938881487455 0.197461921354 0.121138888889
19 -0.0102515930039 1.61543223037 0.887997837207 0.177946692078 0.123242105263
20 -0.0102465815038 1.57276756691 0.902128400188 0.161051648491 0.12244
21 -0.0111215702313 1.49709042749 0.964593850802 0.149552543401 0.122185714286
22 -0.011258176969 1.4988579805 0.947166650492 0.148613297036 0.120863636364
23 -0.0112226438418 1.55611750969 0.905629523117 0.149520057648 0.122452173913
24 -0.0110879732273 1.56957424182 0.84558694181 0.144628147484 0.124004166667
25 -0.0110098426989 1.56970043567 0.819428414872 0.1393842186 0.121968
26 -0.0108483004291 1.58070745556 0.776122048201 0.130558371918 0.120780769231
27 -0.0108221860168 1.5617553023 0.795154313009 0.14094443808 0.120348148148
28 -0.0108405976662 1.58911418473 0.766323442768 0.138815716239 0.122771428571
