#Punto Sigma_B Eta_B stetson_L_B CuSum_B B-R
3 -0.00200678616817 1.32584043524 0.34861776186 0.289707193466 -0.447366666667
4 -0.00201709366169 1.22732095727 0.482382309217 0.242211646584 -0.4428
5 -0.00199538416364 1.31315110623 0.401229947334 0.17280792216 -0.44056
6 -0.00258712551685 1.56903411767 0.394820167345 0.110869911752 -0.4411
7 -0.00254694537404 2.00868285372 0.335706107014 0.0980753404165 -0.438742857143
8 -0.00255673593268 2.00383105963 0.298381529138 0.0967099208195 -0.437975
9 -0.00276014694414 1.78599157873 0.34446076856 0.130727396263 -0.435477777778
10 -0.00271631587242 1.72022346198 0.367246994079 0.141641951232 -0.43516
11 -0.00264035686686 1.71448866962 0.367799409785 0.160164670294 -0.434054545455
12 -0.00262710860999 1.70733709011 0.376682059939 0.172140865632 -0.433133333333
13 -0.00260976487554 1.71685793923 0.379945210009 0.149578685475 -0.432169230769
14 -0.00261319184979 1.73239324159 0.385990660417 0.140286465806 -0.432092857143
15 -0.00263786557343 1.76688085929 0.360608517959 0.128613157771 -0.43094
16 -0.00302717992215 1.56891368887 0.54935178573 0.135633449666 -0.4306
17 -0.00308397504475 1.65738476938 0.542526949466 0.13815640303 -0.431170588235
18 -0.00301327357497 1.66439667832 0.512663808491 0.134350903244 -0.430922222222
19 -0.00296687301933 1.66839876174 0.483898960623 0.131054565624 -0.430931578947
20 -0.00293267580395 1.67666223599 0.49292853932 0.128637178073 -0.430585
21 -0.00290412661053 1.69370125262 0.483220656365 0.131823375961 -0.43000952381
22 -0.00287916775612 1.67807290523 0.477368200317 0.132684568217 -0.429745454545
23 -0.00288426196959 1.68555204981 0.517572534927 0.13398617178 -0.429486956522
24 -0.00292167069836 1.6336330597 0.598701251399 0.11675647197 -0.429891666667
25 -0.00298852366826 1.52378402955 0.686860631359 0.131527505578 -0.430052
26 -0.00316405139855 1.45357148018 0.747221868192 0.148882819262 -0.42955
27 -0.00321092769771 1.44056110311 0.820027922329 0.16090941973 -0.429322222222
28 -0.00318050299915 1.44601673791 0.8306087348 0.162913382472 -0.429435714286
29 -0.00327437931919 1.40870297029 0.862990341273 0.162747164191 -0.429182758621
30 -0.0034969994198 1.28470537885 0.987584689256 0.194412754351 -0.428883333333
31 -0.00417438537835 0.907116224925 1.22814162332 0.231356426668 -0.42875483871
32 -0.00444471007429 0.802138392935 1.47392478451 0.257773793161 -0.4296125
33 -0.0045823978758 0.75450787653 1.68040803453 0.277835421235 -0.430378787879
34 -0.00468964346047 0.722617382338 1.88203303529 0.293736302995 -0.430608823529
35 -0.0048737856081 0.678951919086 2.10567222219 0.308358604258 -0.431162857143
36 -0.00517609119722 0.615945784861 2.31465246355 0.319303808632 -0.431388888889
37 -0.00681670630896 0.361098477113 2.76480325913 0.307289312844 -0.431097297297
38 -0.00821276311038 0.248622346967 3.22376456449 0.319469136154 -0.430552631579
39 -0.00925194072369 0.202373988119 3.77341826413 0.333556532964 -0.431023076923
40 -0.0100183775572 0.169767325101 4.32385794163 0.347588664786 -0.4308525
41 -0.0108105890963 0.148395939542 4.87159987017 0.358531774197 -0.430712195122
42 -0.0112853141735 0.135949120288 5.32532104723 0.369600997236 -0.431033333333
43 -0.0116942953572 0.127655072122 5.75246204697 0.379559895201 -0.430790697674
466 -0.0122575776569 0.112929808631 6.88652458638 0.407260986672 -0.431083690987
