#Punto Sigma_B Eta_B stetson_L_B CuSum_B B-R
3 -0.0281821306995 2.07823056085 0.257588537789 0.171757106076 -0.2921
4 -0.0264856646187 2.1658007314 0.209355714312 0.137086268641 -0.2974
5 -0.0247894171314 2.14935751546 0.072269552446 0.120660598974 -0.30268
6 -0.0227693110026 2.14303668929 0.158574819583 0.107588771403 -0.30285
7 -0.0212006533151 2.14340457747 0.217503198517 0.0983711629216 -0.307085714286
8 -0.020041533037 2.13443064423 0.270597172086 0.0902656007354 -0.3100125
9 -0.0189508962166 2.13163771314 0.277287884745 0.0847263693062 -0.311955555556
10 -0.0180486622465 2.12250891526 0.275783466366 0.0797293025267 -0.31168
11 -0.0172394558883 2.12319258868 0.30676481672 0.0756998586847 -0.312190909091
12 -0.0165983659915 2.11179199309 0.360381920124 0.0739017353604 -0.312333333333
13 -0.016009263621 2.10377711877 0.305191888401 0.0745879934276 -0.310715384615
14 -0.0155595535152 2.07904694652 0.386653902817 0.0759808334439 -0.310878571429
15 -0.0151326607771 2.07296464257 0.45581952452 0.0763002553308 -0.312226666667
16 -0.0147761324517 2.06164265667 0.474469991153 0.0836181550819 -0.311575
17 -0.0143858507891 2.05348802148 0.523391063214 0.0884479711875 -0.311523529412
18 -0.0141938582483 2.00816384559 0.550107555891 0.101381063301 -0.311222222222
19 -0.0138637592697 2.00780432535 0.576108968156 0.105472665393 -0.312257894737
20 -0.0135710514911 1.99531109583 0.662454721344 0.112258559622 -0.31317
21 -0.0133656555628 1.97686558102 0.692743732595 0.121413677242 -0.313661904762
22 -0.0131607296567 1.95200773694 0.726936068381 0.129531081009 -0.313436363636
23 -0.0129299816415 1.947517944 0.737204524563 0.131520225986 -0.314573913043
24 -0.0128602801648 1.90493749272 0.752441161909 0.138228962516 -0.313525
25 -0.0127038803881 1.88540939618 0.775090985239 0.144271346353 -0.313928
26 -0.0125428213438 1.86667287816 0.794536788921 0.149836740284 -0.314430769231
27 -0.0124765910158 1.85090332497 0.808114701301 0.155435242903 -0.314077777778
28 -0.0123177127019 1.8416366398 0.823915631015 0.158263131592 -0.315835714286
29 -0.0122973399264 1.7991852049 0.867514880614 0.166796815262 -0.315682758621
30 -0.0121197255021 1.79567580712 0.856597152344 0.167377189293 -0.31597
31 -0.0119643025872 1.79027346887 0.871024519841 0.169261662617 -0.317161290323
32 -0.011814504993 1.7812583694 0.910610094294 0.171828097 -0.318246875
33 -0.0116925357716 1.77169563491 0.920490424147 0.174390384258 -0.318521212121
34 -0.0115634077847 1.76575881292 0.930027615651 0.17592433695 -0.319173529412
35 -0.0114296035655 1.76155212151 0.946924853239 0.176111176686 -0.319754285714
36 -0.0113774180686 1.7430321034 0.979794654603 0.179717929131 -0.320105555556
37 -0.0112739359716 1.73488960669 0.978610194984 0.181865736278 -0.321297297297
38 -0.0111681123458 1.72780778299 1.01183173331 0.182892311713 -0.322123684211
39 -0.0110750153864 1.71532175878 1.06403119092 0.18618970304 -0.322823076923
40 -0.011147801242 1.70680016515 1.0864423215 0.190248990057 -0.323325
41 -0.0110792331736 1.69300029047 1.12907827191 0.192880252197 -0.324248780488
42 -0.0110325499568 1.67937673374 1.15513012309 0.195661576532 -0.324614285714
43 -0.0109787188769 1.66012526387 1.18921852842 0.198723824136 -0.325188372093
44 -0.011023687769 1.67132679996 1.20786422238 0.198279425889 -0.326309090909
45 -0.011100135089 1.63379295968 1.22029579236 0.202201597761 -0.325988888889
46 -0.0111686051728 1.60297774613 1.23258436722 0.20569169527 -0.326667391304
47 -0.0111077052264 1.60565398816 1.22905979509 0.207367854258 -0.327223404255
48 -0.0110836408602 1.58603972734 1.258232216 0.210227734783 -0.327385416667
49 -0.0110202438465 1.58265057156 1.25606207511 0.21091102132 -0.327808163265
