Macho_id Sigma_B Sigma_B_comp Eta_B Eta_B_comp stetson_L_B stetson_L_B_comp CuSum_B CuSum_B_comp B-R B-R_comp stetson_J stetson_J_comp stetson_K stetson_K_comp skew skew_comp kurt kurt_comp std std_comp beyond1_std beyond1_std_comp max_slope max_slope_comp amplitude amplitude_comp med_abs_dev med_abs_dev_comp class
1.3567.1310 -0.0138555248796 0.729734140552 0.470876653792 0.828603977 2.8039479592 0.720995594895 0.377247740984 0.80949264977 -0.299922743056 0.783408422616 2.91439229292 0.726855779332 0.767758848688 0.92355284767 0.706392819422 0.793828231152 8.88253592115e+16 0.908479592893 0.087017110287 0.726835712495 0.321180555556 0.812883536857 7.44416874355 0.707778860165 0.605 0.870830332581 0.049 0.667405064552 2
1.4176.155 -0.0119693223258 0.618634512361 0.245955401683 0.652702800555 5.73477973571 0.593897297503 0.405112945968 0.653828607671 -0.339335140018 0.954662742958 5.91643609022 0.608277154039 0.773498464162 0.765192795574 -0.12482038093 0.74328103369 7.13619718662e+16 0.911992512572 0.0851100450956 0.613802855607 0.381210478771 0.693496982478 6.36223704742 -0.00961538461538 0.636 0.905348557692 0.067 0.51396564583 2
1.4410.291 -0.00992706321605 0.949756237419 1.26749454185 0.731919967144 1.53802878632 0.836589197074 0.244275895657 0.731951206329 -0.357285984848 0.832835320571 1.75163147921 0.841340966138 0.70068789357 0.917409202509 1.83871171311 0.6325293181 2.63237581919e+18 0.855838768765 0.0632983204904 0.949297025822 0.210227272727 0.695466408181 10.1786925918 0.767069153093 1.258 0.979385693671 0.031 0.907216448903 2
1.4413.373 -0.0172361273859 0.939972601758 1.85321485603 0.714082822031 0.592498774806 0.919547273519 0.172496134028 0.777251741925 -0.39422160149 0.954486118747 1.49748491013 0.924974470724 0.315738755762 0.970841645598 -8.2803708093 0.791849227105 1.33762438204e+18 0.914447785692 0.110678726738 0.940631930804 0.06052141527 0.874747837433 54.7854127242 0.656527456053 3.017 0.976357134086 0.035 0.903143761684 2
1.4530.136 -0.010966250791 0.740635427693 0.306157733346 0.838508645447 2.78366211105 0.608345997368 0.38720727498 0.81876910574 -0.0432564841499 0.90788882777 2.96960050194 0.637691320282 0.74803407501 0.920935964496 -0.945885018884 0.918650376389 1.53220694215e+17 0.900267387514 0.0729263262332 0.743517802589 0.309317963497 0.85334125067 7.45282629372 0.819606413994 0.595 0.801162709539 0.038 0.712022066533 2
1.4538.531 -0.0129205944442 0.914976318833 0.943709355995 0.784159766313 1.28783314952 0.628008525714 0.231198694966 0.761788199932 -0.312104938272 0.87267400498 1.3973760837 0.641920932748 0.735443282095 0.727389896317 1.06235391202 0.773788218819 9.95050308497e+15 0.748834528287 0.0795388869568 0.912421885908 0.292181069959 0.836964466051 3.1526797798 0.451530612245 0.692 0.812357693564 0.048 0.748835830766 2
1.4653.105 -0.010518735943 0.840619164948 0.185126742346 0.883416294166 4.56610362657 0.76854029945 0.371569878821 0.817589302357 -0.384389036251 0.75922096974 5.1346817804 0.77243133073 0.709635153616 0.856805187436 0.33773582684 0.907344466332 1.15652391086e+17 0.518293835617 0.0793461175543 0.839736892237 0.32183908046 0.950615638741 5.63266948473 -0.00934579439252 0.427 0.803203335346 0.052 0.776224741608 2
1.4659.335 -0.00880053248177 0.635780025495 0.416250415947 0.762420761044 2.25075086441 0.769232046023 0.387283457288 0.675475329444 -0.339979674797 0.647823778384 2.39788318024 0.744345806524 0.749035317731 0.762534514975 -0.180603828199 0.87033703237 1.45292988436e+16 0.768583058226 0.0614125304381 0.63897772679 0.313008130081 0.791742039372 5.06621878371 0.682624444639 0.485 0.459491735268 0.045 0.753067598738 2
10.4279.1493 -0.01072145674 0.804204819342 0.0840272690956 0.779753627156 7.04251890135 0.845504416392 0.427902201761 0.819266938644 -0.199532581454 0.769613693684 7.46696783185 0.820750239714 0.752638850177 0.903222160451 0.379316439801 0.910480874497 1.34912503356e+16 0.762308227463 0.0882216142687 0.803392528364 0.367167919799 0.796930002719 0.559841710509 0.939597222657 0.392 0.79151261177 0.066 0.839474472941 2
11.8751.968 -0.049601343718 0.53745157888 0.6954674671 0.843517526688 1.23843511718 0.545373783454 0.302238216215 0.922974338826 0.395793404462 0.867967097703 1.23788043366 0.519179133197 0.798357576897 0.710295434921 0.604273496012 0.737878153919 1.32626900973e+15 0.893555477291 0.243421937937 0.557462940487 0.324927255092 0.935192905242 22.3335420948 0.957008115815 2.105 0.728377701634 0.155 0.608178811299 2
11.9358.200 -0.00994914089358 0.918299111183 1.07550836449 0.722581903758 1.2827880808 0.914932378952 0.201932599977 0.739058041269 0.0494187689203 0.951971180546 1.50104978248 0.904861053143 0.681965981692 0.889515243056 0.7865538452 0.954893137426 4.45757118254e+17 0.895438112006 0.0607300881077 0.916904272185 0.265388496468 0.946428706639 9.05333595219 0.946910220978 0.667 0.943472045399 0.034 0.943612874914 2
11.9714.184 -0.0108978394537 0.960066885231 1.39757918313 0.946225937163 1.0221062747 0.95282963601 0.141549367531 0.914260757173 0.118288389513 0.907780464771 1.07307769008 0.94831023868 0.7600948326 0.83354082848 0.128204003197 0.875985936713 5.31286672661e+17 0.900259887096 0.0624686708259 0.95676201693 0.262172284644 0.870204595539 26.1807519053 0.650581415491 0.709 0.830692738426 0.037 0.950156417731 2
11.9720.68 -0.00650659865543 0.7587295204 0.552042250393 0.722878256194 4.09138786466 0.612647935549 0.285279179618 0.750276499485 -0.0624780793319 0.911371540435 4.19220721936 0.64128064196 0.778808714636 0.740512661052 0.665730717664 0.935267522162 3.53290687468e+16 0.861060415416 0.0494213251417 0.759552858127 0.363256784969 0.694401842317 5.41359895889 -0.0243902439024 0.397 0.81466766965 0.035 0.578335356889 2
12.10561.1161 -0.0127342056856 0.77573628119 0.650677491114 0.597181174616 2.42343500639 0.564044437323 0.367637712757 0.651816711395 -0.132737898465 0.846943486697 2.62646852075 0.572453641047 0.736312321974 0.865874564473 0.0552307634041 0.771253803132 4.61489930248e+16 0.794461503564 0.0804436461434 0.775894011166 0.303423848878 0.812824748876 8.71443468047 0.780574565421 0.653 0.968981224732 0.052 0.539885581118 2
12.10684.267 -0.0153139559563 0.738423700774 1.3215459211 0.554758555846 2.0439762899 0.749275262172 0.284644312134 0.579386568853 -0.067480861244 0.552749415608 2.54272078658 0.723804399353 0.641475496621 0.899397322628 0.480055214936 0.766938667344 9.94385329588e+16 0.823552307417 0.0906801980176 0.732123569276 0.271531100478 0.880876867974 6.0330701634 0.921018713674 1.403 0.662620551829 0.0525 0.750766250557 2
12.10926.76 -0.00685276058264 0.628007718433 1.33991867544 0.771805765713 1.58931608969 0.887138577848 0.239896347122 0.775041710171 -0.0881205846529 0.847959969167 1.99286597677 0.847193789141 0.636407191628 0.52967865952 10.3409790136 0.259601460495 1.73117442208e+19 0.89118606334 0.0488164705216 0.628184244412 0.126674786845 0.465295337845 16.3116341455 0.754480051742 1.24 0.343013181023 0.024 0.864161712247 2
