Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-16.371397,559.862715,12.379612,0.502549,-4.41853,0.087507,1.0,-0.039389,2.183653,0.599554,0.721644,0.0,2.801868,0.702896,0.800518,0.139896,1.302657,-0.159079,-0.166667,1.0,0.268243,0.003642
-16.689734,537.078698,12.624191,0.501519,-4.414302,0.089006,1.0,-0.043987,2.193407,0.570137,0.722545,0.0,2.810921,0.70215,0.80829,0.15544,1.28642,-0.159063,-0.033333,1.0,0.274413,0.003642
-14.928854,605.341234,11.408017,0.501498,-4.270284,0.083802,1.0,-0.043778,2.27701,0.596437,0.720362,0.0,2.725935,0.698528,0.774611,0.147668,1.284738,-0.163579,-0.1,1.0,0.270065,0.003642
-15.605213,577.892468,12.085338,0.510978,-4.255525,0.087082,1.0,-0.04134,2.223518,0.591878,0.719554,0.0,2.749353,0.701609,0.797927,0.158031,1.306956,-0.16487,-0.166667,1.0,0.266419,0.003642
-15.786474,537.342629,11.379348,0.500592,-4.442961,0.086497,1.0,-0.036202,2.25345,0.593094,0.722716,0.0,2.697425,0.705948,0.782383,0.150259,1.294968,-0.158891,-0.033333,1.0,0.277192,0.003642
-16.971915,582.298227,12.285482,0.500656,-4.434939,0.086419,1.0,-0.042308,2.239503,0.606626,0.720932,0.0,2.79233,0.708321,0.803109,0.150259,1.290723,-0.159714,-0.033333,1.0,0.275686,0.003642
-16.158536,512.894773,11.591366,0.492865,-4.448544,0.087001,1.0,-0.042429,2.190606,0.579239,0.721814,0.0,2.741708,0.703963,0.795337,0.15544,1.314055,-0.158246,-0.033333,1.0,0.281159,0.003642
-16.478081,548.756031,12.261122,0.502799,-4.287583,0.088923,1.0,-0.043764,2.22438,0.59026,0.724053,0.0,2.756966,0.693151,0.800518,0.163212,1.308754,-0.161665,-0.1,1.0,0.271205,0.003642
-15.648737,533.512657,11.299873,0.499468,-4.450741,0.087575,1.0,-0.03806,2.217199,0.621001,0.722691,0.0,2.685129,0.70615,0.790155,0.15285,1.311474,-0.158659,-0.166667,1.0,0.277226,0.003642
-15.663962,539.945217,11.365028,0.494808,-4.355455,0.086827,1.0,-0.038263,2.234615,0.605618,0.725361,0.0,2.706165,0.705864,0.782383,0.160622,1.317096,-0.162064,-0.033333,1.0,0.272795,0.003642
-16.333336,574.339319,11.743012,0.493501,-4.246727,0.086862,1.0,-0.04277,2.250928,0.594681,0.718535,0.0,2.746991,0.704021,0.790155,0.150259,1.288466,-0.16578,-0.033333,1.0,0.268539,0.003642
-16.134404,521.980019,11.807789,0.500417,-4.297366,0.087828,1.0,-0.04116,2.224564,0.592039,0.722113,0.0,2.744103,0.699586,0.803109,0.15544,1.280942,-0.162794,-0.1,1.0,0.277028,0.003642
-16.353753,549.921885,12.590561,0.508399,-4.316712,0.085957,1.0,-0.038872,2.226266,0.592933,0.7234,0.0,2.790115,0.699197,0.803109,0.150259,1.272632,-0.161974,-0.033333,1.0,0.266709,0.003642
-15.441959,565.710167,11.832284,0.496821,-4.202271,0.085389,1.0,-0.043545,2.247438,0.584573,0.724982,0.0,2.74084,0.699922,0.792746,0.15544,1.262808,-0.166558,-0.1,1.0,0.277064,0.003642
-16.238902,569.475407,11.391029,0.500381,-4.436604,0.08573,1.0,-0.046829,2.283578,0.558556,0.718575,0.0,2.682461,0.703433,0.790155,0.158031,1.313573,-0.158552,-0.1,1.0,0.272936,0.003642
-15.309182,542.057957,11.188583,0.501858,-4.263555,0.083911,1.0,-0.039322,2.224226,0.600457,0.721653,0.0,2.683873,0.704233,0.777202,0.15285,1.322627,-0.165175,-0.033333,1.0,0.274642,0.003642
-16.864038,546.37041,12.569927,0.495385,-4.448701,0.088241,1.0,-0.041594,2.231357,0.583928,0.720957,0.0,2.825267,0.71002,0.787565,0.145078,1.300581,-0.159602,-0.1,1.0,0.28186,0.003642
-14.952545,565.081751,11.103068,0.504711,-4.088891,0.086958,1.0,-0.044116,2.263057,0.597404,0.719628,0.0,2.685354,0.690742,0.779793,0.15285,1.285061,-0.168931,-0.1,1.0,0.264405,0.003642
-15.91721,570.345802,11.510005,0.500326,-4.36402,0.084401,1.0,-0.041048,2.247494,0.586054,0.719775,0.0,2.719652,0.699587,0.797927,0.15285,1.288984,-0.160308,-0.166667,1.0,0.275536,0.003642
-15.501884,560.881699,11.149889,0.499387,-4.240188,0.086435,1.0,-0.038052,2.258405,0.601752,0.723253,0.0,2.691444,0.692105,0.787565,0.147668,1.283466,-0.163225,-0.166667,1.0,0.262693,0.003642
