Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-45.945605,261.062332,-0.7441,0.690794,-200.391428,0.059656,0.999779,-0.016867,4.517417,1.31186,0.899221,0.0,0.217333,0.836147,0.287449,0.356275,1.521678,-0.004173,-0.033333,2.0,0.654226,0.012236
-40.270198,237.635924,-0.763718,0.706323,-30.908754,0.08078,0.999948,0.006085,4.701231,1.287822,0.8991,0.0,0.134096,0.822622,0.307692,0.37247,1.477663,-0.026615,-0.1,2.0,0.641188,0.012236
-36.267461,252.155309,-0.745006,0.707331,-15.802974,0.061157,0.999904,0.020035,4.7098,1.350998,0.901337,0.0,0.174022,0.844937,0.291498,0.360324,1.504826,-0.053467,-0.166667,2.0,0.670278,0.012236
-22.241904,260.424648,-0.815495,0.723672,-1586.259483,0.066431,1.0,-0.009031,4.818198,1.347852,0.899191,0.0,0.254843,0.820042,0.279352,0.37247,1.47635,-0.000517,0.1,2.0,0.687712,0.012236
-41.224556,250.313709,-0.707151,0.717569,-89.969271,0.079308,0.999481,0.002769,4.902818,1.269156,0.902683,0.0,0.182826,0.823322,0.283401,0.348178,1.478458,-0.009151,-0.166667,2.0,0.628551,0.012236
-16.647352,259.385988,-0.829222,0.71453,-30.016881,0.075241,1.0,-0.003372,5.091692,1.2481,0.906719,0.0,0.162029,0.818156,0.295547,0.376518,1.413544,-0.027257,-0.166667,2.0,0.644415,0.007341
-24.651848,239.454801,-0.777621,0.715793,222.118319,0.058742,0.999997,-0.014581,4.524699,1.332992,0.900707,0.0,0.22457,0.846142,0.283401,0.376518,1.513128,0.003809,-0.166667,2.0,0.642754,0.009789
-19.185175,249.763782,-0.846093,0.729032,-16.349052,0.074586,0.999992,0.008262,4.573835,1.302049,0.90373,0.0,0.162666,0.831495,0.255061,0.376518,1.513937,-0.050859,-0.166667,1.0,0.638763,0.012236
-41.799887,284.082283,-0.909237,0.734833,-296.773612,0.066554,0.999999,-0.01818,4.720133,1.380293,0.901542,0.0,0.076644,0.870615,0.230769,0.364372,1.560139,-0.002934,-0.166667,2.0,0.681243,0.012236
-24.460591,264.382561,-0.821641,0.719504,-61.220848,0.07503,0.999999,0.007526,4.700338,1.339192,0.902556,0.0,0.244399,0.842644,0.255061,0.340081,1.528288,-0.013764,-0.166667,2.0,0.675919,0.012236
-34.927151,257.725237,-0.669912,0.726904,-20.012538,0.076103,0.999999,-0.021422,4.764808,1.346278,0.904067,0.0,0.109727,0.843207,0.352227,0.376518,1.474996,-0.042134,-0.033333,1.0,0.652223,0.009789
-110.436619,276.828678,-0.825035,0.707775,31.103701,0.073763,0.999995,0.014462,4.959853,1.334498,0.89667,0.0,0.146066,0.826517,0.311741,0.408907,1.443901,0.026573,-0.1,2.0,0.678814,0.012236
-21.442344,256.257032,-0.764225,0.717755,-237.78055,0.06891,0.999997,0.010933,4.754291,1.283532,0.902193,0.0,0.156986,0.836651,0.303644,0.340081,1.458987,-0.003519,-0.033333,2.0,0.635668,0.012236
-21.500485,271.415492,-0.771203,0.707976,-38.276436,0.06647,0.999994,0.02203,4.75541,1.25739,0.901993,0.0,0.175137,0.823828,0.291498,0.384615,1.44613,-0.021523,-0.166667,2.0,0.62359,0.012236
