Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-203.61199,271.123897,0.336151,0.723492,-216.58,0.165056,0.981932,-0.078612,1.524302,0.786169,0.706152,0.0,0.059634,0.644365,0.481013,0.287975,1.372684,-0.002975,-0.1,2.0,0.392637,0.001558
-253.923222,260.551812,0.980962,0.727636,61.648135,0.121789,0.99947,-0.111915,1.677147,0.780273,0.698275,0.003185,0.399281,0.640207,0.506329,0.265823,1.310421,0.010385,0.1,2.0,0.391845,0.001558
-40.543992,217.802837,0.113414,0.730219,16.491405,0.135788,1.0,-0.133554,1.55411,0.851676,0.731265,0.0,0.405891,0.660094,0.427215,0.325949,1.361692,0.040027,0.233333,2.0,0.416749,0.006232
-30.664525,261.412875,1.022019,0.719764,-11.139654,0.123745,0.995673,-0.102996,1.320628,0.857562,0.727434,0.006369,-0.072722,0.722934,0.556962,0.291139,1.362501,-0.064897,0.166667,2.0,0.438777,0.006232
-62.998505,246.738437,0.744359,0.716927,352.882829,0.141669,0.992036,-0.164742,1.382076,0.864652,0.704229,0.006369,0.288634,0.678642,0.56962,0.294304,1.29491,0.001923,0.033333,2.0,0.424266,0.006232
67.281982,235.896507,0.703888,0.696696,22.517386,0.122865,0.999727,-0.12061,1.328775,0.726051,0.703147,0.022293,-0.090607,0.61184,0.503165,0.287975,1.282322,0.027172,0.233333,3.0,0.366302,0.001558
-30.747358,232.434152,0.672536,0.713874,-40.405074,0.139206,0.999982,-0.112655,1.347944,0.757497,0.731055,0.006369,0.010232,0.641858,0.515823,0.281646,1.3837,-0.015886,-0.233333,2.0,0.377258,0.006232
-5180.54771,279.298333,0.266272,0.713938,25.091933,0.117177,0.987838,-0.076988,1.287423,0.738718,0.719292,0.006369,0.141022,0.632721,0.46519,0.291139,1.373416,0.025216,-0.033333,2.0,0.376805,0.006232
58.624196,291.10365,0.246099,0.729966,19.35949,0.135789,0.412105,-0.170799,1.531967,0.862248,0.751138,0.0,0.044642,0.669403,0.449367,0.294304,1.356343,0.034577,-0.1,2.0,0.432666,0.001558
-38.134796,227.270466,1.978054,0.697892,-12.370952,0.133072,0.999973,-0.138539,1.347767,0.828393,0.706702,0.019108,-0.41116,0.698122,0.531646,0.25,1.408627,-0.056432,-0.033333,3.0,0.414419,0.006232
-881.562879,291.29338,0.356052,0.723224,-95.056935,0.153064,0.698645,-0.17917,1.298095,0.93548,0.716436,0.019108,-0.086394,0.723861,0.446203,0.265823,1.511994,-0.007615,0.1,3.0,0.472113,0.010906
-21.266373,359.321379,0.549773,0.721919,-7.808074,0.103,0.974823,-0.131528,1.467658,0.840652,0.666835,0.009554,0.178097,0.705134,0.506329,0.291139,1.533851,-0.090308,0.233333,2.0,0.425201,0.006232
-51.582486,241.720709,1.280323,0.713144,-25.141967,0.13905,0.999951,-0.135521,1.249781,0.739329,0.658297,0.012739,0.104273,0.649067,0.556962,0.259494,1.277481,-0.025816,0.033333,3.0,0.358173,0.006232
-121.92111,272.428458,0.237587,0.734306,74.038881,0.136814,0.932507,-0.166322,1.421861,0.884242,0.718069,0.003185,0.339376,0.677561,0.436709,0.338608,1.373676,0.009151,0.033333,2.0,0.454189,0.006232
265.106013,275.317988,1.241875,0.69983,32.184806,0.115504,0.999996,-0.076403,1.319297,0.791406,0.68087,0.015924,-0.183239,0.684982,0.56962,0.275316,1.46298,0.021283,0.1,2.0,0.398153,0.006232
18.717843,193.88971,0.225938,0.747029,6.124543,0.167943,0.245399,-0.173623,1.397835,0.821676,0.725228,0.0,0.056551,0.633473,0.484177,0.300633,1.296123,0.103432,-0.033333,2.0,0.408945,0.006232
292.603493,262.197326,1.043757,0.692341,90.9442,0.132752,0.985384,-0.123604,1.117772,0.797499,0.709157,0.012739,0.076698,0.659188,0.560127,0.300633,1.370147,0.007248,0.033333,2.0,0.400072,0.001558
-106.269919,247.498074,0.391664,0.728915,16.227291,0.172632,0.995737,-0.174218,1.424185,0.93207,0.673062,0.003185,0.266172,0.679566,0.417722,0.278481,1.434681,0.041878,-0.1,2.0,0.453881,0.006232
-51.564783,273.46806,0.542363,0.71166,24.511634,0.144188,0.999994,-0.156848,1.127889,0.874352,0.692818,0.012739,0.292504,0.692542,0.509494,0.297468,1.417781,0.028254,0.166667,2.0,0.42299,0.006232
-49.187585,309.962405,0.939397,0.699621,-45.37161,0.101621,0.999111,-0.097938,1.506756,0.728831,0.682597,0.006369,-0.217539,0.660508,0.522152,0.287975,1.3185,-0.014558,-0.1,2.0,0.379557,0.006232
