Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-83.609982,283.989539,-0.565105,0.702723,-49.194367,0.098716,0.943585,-0.086071,1.975748,1.055034,0.826662,0.0,0.058436,0.720242,0.320635,0.326984,1.342084,-0.014641,0.3,2.0,0.526578,0.001561
1190.105527,594.45641,-0.357161,0.703705,-39.978002,0.116433,0.95069,-0.134016,2.157956,1.017887,0.830278,0.0,0.154541,0.707977,0.374603,0.32381,1.324722,-0.017709,0.366667,2.0,0.521918,0.001561
-263.648999,364.820185,-0.554903,0.690968,-60.900228,0.106817,0.915978,-0.115942,2.160228,1.105911,0.83723,0.0,0.085681,0.743387,0.361905,0.339683,1.397218,-0.012207,0.166667,2.0,0.542168,0.004684
63.098038,556.987896,-0.512321,0.709853,-51.642275,0.115732,0.998855,-0.131763,2.145868,1.107405,0.826534,0.0,0.064671,0.739106,0.333333,0.326984,1.348417,-0.014312,0.3,2.0,0.572791,0.004684
-202.104325,399.392023,-0.588371,0.694652,-104.775129,0.09762,0.99666,-0.102145,2.010014,1.102921,0.819606,0.0,0.10683,0.75109,0.346032,0.371429,1.40352,-0.007169,0.233333,2.0,0.576362,0.001561
-387.441094,317.537066,-0.45384,0.705409,-40.338567,0.112314,0.985888,-0.123327,1.98966,1.09443,0.823972,0.0,-0.012472,0.727934,0.346032,0.333333,1.32322,-0.018046,0.3,2.0,0.554143,0.004684
152.711856,399.824562,-0.460636,0.687959,-25.609483,0.111368,0.977048,-0.1264,1.827543,1.053344,0.818742,0.0,0.040044,0.73178,0.365079,0.346032,1.339431,-0.028575,0.166667,2.0,0.526295,0.004684
75.737194,326.117605,-0.65099,0.700707,67.090373,0.109344,0.988645,-0.125182,1.872534,1.076706,0.815534,0.0,0.091972,0.72989,0.336508,0.374603,1.349625,0.010879,0.233333,2.0,0.558937,0.004684
-55.322628,552.102803,-0.477466,0.695887,-218.340023,0.116048,0.9773,-0.117348,2.044236,1.067346,0.830092,0.0,0.055887,0.727436,0.368254,0.333333,1.37311,-0.003332,0.233333,2.0,0.549026,0.001561
-60.873497,372.677789,-0.612558,0.693577,-376.529272,0.105443,0.999431,-0.137809,1.999819,1.128107,0.825959,0.0,0.019749,0.749888,0.295238,0.336508,1.36725,-0.001992,0.233333,2.0,0.569392,0.001561
