Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-40.712274,318.173268,0.022024,0.719908,-90.633564,0.220326,0.560186,0.255702,0.623613,0.839658,0.746544,0.00363,0.022185,0.651336,0.466546,0.311031,1.253295,-0.007186,0.166667,3.0,0.432568,0.009436
-40.048579,299.131657,-0.261165,0.729028,-27.468445,0.222506,0.855183,0.285296,0.609073,0.867583,0.742527,0.001815,-0.050032,0.665762,0.446655,0.325497,1.260238,-0.024237,0.033333,3.0,0.435456,0.009436
-49.234794,302.695241,0.138806,0.713197,-25.619914,0.234864,0.903008,0.274454,0.580088,0.776451,0.760401,0.016334,0.138833,0.649675,0.481013,0.301989,1.365316,-0.025358,0.166667,3.0,0.395118,0.009436
-402.519893,387.301622,0.194133,0.713746,-53.209121,0.208024,0.983713,0.2126,0.620923,0.765493,0.7322,0.012704,-0.045321,0.634149,0.488246,0.309222,1.281593,-0.011918,0.1,3.0,0.382981,0.009436
-107.853182,304.807068,0.002553,0.710491,-59.637473,0.228079,0.692853,0.267519,0.578526,0.846286,0.745396,0.005445,0.006427,0.656706,0.490054,0.307414,1.307322,-0.011012,0.1,3.0,0.429844,0.009436
-75.250479,350.492327,-0.076298,0.732013,-77.790981,0.220439,0.301371,0.241977,0.601765,0.832181,0.7688,0.012704,-0.059016,0.627234,0.415913,0.303797,1.229557,-0.008063,0.433333,3.0,0.420972,0.009436
-82.757242,340.496873,-0.040429,0.7109,-41.614516,0.205863,0.52838,0.247075,0.602916,0.88708,0.760866,0.010889,-0.070416,0.665629,0.426763,0.314647,1.32249,-0.015995,0.033333,3.0,0.437777,0.009436
-41.925393,321.371059,0.012666,0.738826,-42.716601,0.20612,0.98647,0.233869,0.668356,0.821915,0.753633,0.00726,0.151641,0.641515,0.455696,0.283906,1.298064,-0.015018,0.233333,3.0,0.406086,0.009436
-29.911006,349.342568,0.135987,0.719023,-18.637376,0.222168,0.999502,0.254691,0.602785,0.846566,0.775081,0.00726,-0.073335,0.639693,0.537071,0.330922,1.216785,-0.034323,0.1,3.0,0.40984,0.009436
121.963575,300.671087,-0.235833,0.72425,-452.874442,0.230195,0.516431,0.280806,0.586602,0.899516,0.763875,0.00726,0.052577,0.661629,0.39783,0.323689,1.304639,-0.001461,-0.033333,3.0,0.449128,0.009436
