Amplitude,Beyond1Std,Con,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,Rcs,Skew,SmallKurtosis,Std,StestonK,VariabilityIndex,class,meanvariance
63.29651116653228,27.586206896551722,inf,99.7622647377671,37.08706519431323,57.6271186440678,266.66666666666663,9.220088541375398,6.206132671363873,124.28450142524336,21.762926904759837,13.037723202965573,96.04037491280968,Be_lc,-326.41596601190355
5.187759203061363,4.99999999999999,,99.1940353647783,6.534245758865103,21.428571428571423,-200.0,0.6274745093321304,-6.188886857051292,-2.2071497064918884,1.0728256194488668,1.5680711819745417,74.67489319680134,Be_lc,181.386694098987
29.840390200939694,33.33333333333333,,99.44968097491173,30.47923522580513,1.3513513513513526,0.0,27.35791888310551,110.38553964675808,51.70446756562107,25.851415514540697,3.255886780547946,51.90648581036078,Be_lc,-131.20195106248204
38.45059703399197,49.999999999999986,,54.10955714772516,8.430438448437522,6.666666666666672,-0.0,15.898314321060687,-46.21872224150722,58.8776579943946,36.32095159741727,24.86624243806954,35.273617455053966,Be_lc,-23.280083819988175
49.20319702150559,4.1666666666666705,600.0,99.88822753649248,6.471245406937749,32.14285714285715,-1200.0,32.65769764868374,-12.130002171630522,120.00960050911671,17.40284763335315,4.402979339865376,99.29948435102303,Be_lc,-127.22838700657144
49.209836381582654,62.5,,96.91860112568497,41.913448019567724,8.955223880597023,-133.33333333333331,220.67872027312268,51.181000703207225,51.85624578151929,45.02487939345739,3.844233964278624,63.7466123732928,Be_lc,-95.30810209966567
6.286546668932952,6.666666666666673,200.00000000000006,99.6583758934736,30.818967168474774,6.818181818181825,-266.66666666666663,7.065587053698483,5.341752908003664,1.1850676055779619,3.8102728699109614,0.7469436423842842,66.19571715815977,Be_lc,-32.749513683833214
23.48340917094609,19.35483870967742,inf,99.56739185736471,5.255939938505083,20.58823529411765,-200.0,14.620523065696956,3434.7457159141663,-166.17574659251835,13.176892877363992,2.2046504093773676,96.76648384058139,Be_lc,-29.856242279440075
19.10978859792472,10.256410256410266,,91.11047554668559,13.31661909842627,16.666666666666682,199.99999999999997,3.25178711256671,9.68548234744024,-31.339796480041098,3.7130371583156725,2.1729408012355114,88.14148213919107,Be_lc,25.82485157002305
63.419503709141104,19.04761904761905,inf,99.27093958066344,1.5172205353908739,50.0,800.0,82.40365830828752,122.54951810314341,96.97555116020014,37.65677580758921,18.41193362139254,89.22266894902597,Be_lc,-41.75837348882395
