#Macho_id Sigma_B Sigma_B_comp Eta_B Eta_B_comp stetson_L_B stetson_L_B_comp CuSum_B CuSum_B_comp B-R B-R_comp stetson_J stetson_J_comp stetson_K stetson_K_comp skew skew_comp kurt kurt_comp std std_comp beyond1_std beyond1_std_comp max_slope max_slope_comp amplitude amplitude_comp med_abs_dev med_abs_dev_comp label
2.4785.21 -0.0312775556645 0.853994655616 2.38482255408 0.624945203279 38.1542109807 0.876644682651 0.0626538797849 0.810453791081 0.201174242424 0.755921825317 41.5761239654 0.895364877163 0.732320799985 0.882923136567 -0.355420279108 0.872609930527 113984900063.0 0.835268889336 0.259262502317 0.854728333389 0.356060606061 0.779683242196 0.527450980394 0.512820512821 0.834 0.865190551716 0.2185 0.897227591434 3
2.4788.82 -0.0193493351379 0.825982097336 2.18035293996 0.821657504977 5.12432386884 0.826046538959 0.119599675398 0.831030672778 0.152160869565 0.574444025856 4.94846232893 0.81238183837 0.826359821602 0.932303349363 -0.291291581734 0.918624405193 1.57680357583e+13 0.816356594411 0.132477157955 0.825962663979 0.382608695652 0.879329155234 3.49887133258 0.736842105263 0.481 0.599780701754 0.108 0.863589638158 3
2.4790.48 -0.0308837372174 0.842567101241 2.0899788832 0.923364251318 8.76735983528 0.815463053281 0.299716404707 0.867511818624 0.22155 0.633397926854 9.66918268385 0.896477615693 0.723572340839 0.866689911473 -0.546882937383 0.846424559697 1.43251079368e+12 0.839621420925 0.236107153691 0.843592907475 0.290909090909 0.805701768226 1.55422112359 0.941358024691 0.861 0.722764937788 0.155 0.767932098765 3
2.5026.16 -0.0286183768365 0.748406228031 1.29753884777 0.853053280469 62.9075008285 0.694489968752 0.40117475375 0.879073889217 0.267745454545 0.820077224336 60.8662440536 0.732283026616 0.824762336524 0.803435535746 -0.0483222023712 0.829505196864 982812258691.0 0.822393585168 0.250397788966 0.757377156207 0.45 0.863834152039 0.62076749449 0.662486212801 0.802 0.9389400613 0.2275 0.856793428499 3
2.5027.10 -0.0357551564655 0.701180446842 1.65857142183 0.80725131063 47.6363722602 0.742122066179 0.519367059794 0.796443545623 0.230495652174 0.837611199763 51.3523692881 0.837225660658 0.740254550873 0.874009528091 -0.308244213472 0.866126738924 659300057916.0 0.823499094284 0.296703905754 0.624915539523 0.378260869565 0.852128127503 0.488053774652 0.674073119288 0.986 0.50177552102 0.245 0.647298423459 3
2.5144.4495 -0.0321684739601 0.798073298128 2.10927450637 0.833591510033 45.6883363493 0.790161752645 0.118714202551 0.874698217285 0.144917874396 0.745083338162 48.2616966611 0.816717608597 0.755449868717 0.756566026361 -0.438065416535 0.766667024293 612376642172.0 0.832483381755 0.268852450114 0.781586896099 0.31884057971 0.751126778201 1.11931945406 0.528542212462 0.858 0.806622311093 0.212 0.893018534232 3
2.5148.126 -0.0280644382815 0.487011265657 1.87551786132 0.684532934877 9.5675355195 0.915461451431 0.0843845617422 0.835534884855 0.11 0.697273657708 10.2351089357 0.905242197685 0.74595135162 0.923005293817 -0.453313430574 0.670602209729 3.85292538242e+12 0.83876102465 0.186409484387 0.463696297234 0.354545454545 0.824295131428 8.88650963894 0.802083333333 0.814 0.244738406346 0.1345 0.911573517132 3
2.5148.29 -0.0320282721422 0.852421616228 2.09709863592 0.818487554107 26.0366946066 0.776858370207 0.353598643951 0.739477890157 0.250854545455 0.701632595708 27.6376179292 0.803215214595 0.751775436989 0.875087699087 -0.411946172316 0.782076940903 1.19463736891e+12 0.832550751019 0.246407036814 0.849217412697 0.377272727273 0.853233376401 5.13918629722 0.626822565475 0.842 0.441700960219 0.196 0.61176252436 3
2.5265.3739 -0.0330159235423 0.711438841075 1.94036814204 0.753054464393 34.7345391982 0.693126644223 0.346224252224 0.77203490997 0.288881818182 0.810979541942 36.1391743113 0.707398832495 0.766983828724 0.644933213813 -0.468199832386 0.854629866358 904111641528.0 0.858841338621 0.25977363853 0.705053884842 0.35 0.740620322833 1.82012848026 0.875816993464 0.865 0.941358024691 0.194 0.81413325469 3
2.5268.1302 -0.0389132173249 0.869453732715 2.11945112062 0.903358207169 20.0264493701 0.833165402438 0.301228622342 0.829443922497 0.110971014493 0.662676601192 22.8185950286 0.785308558312 0.700354538799 0.796769538704 -0.706555934177 0.789358054262 465217178524.0 0.833061585295 0.307598455706 0.872450865966 0.275362318841 0.787353050312 5.82046116113 0.639415446769 1.107 0.737427185513 0.203 0.806832408481 3
2.5268.1328 -0.0349347590291 0.719692463862 2.06001097263 0.790905818019 14.0405501019 0.687842077321 0.285824534854 0.629518962903 0.433959090909 0.861833778357 16.018220674 0.697831326525 0.699475878709 0.875486184201 -0.615351557811 0.854377651621 1.73568435119e+12 0.836020663928 0.235133635859 0.70171838492 0.290909090909 0.877481345357 4.68397291297 0.800684496558 0.947 0.585928692266 0.161 0.750647026306 3
2.5270.1994 -0.0311984575891 0.738517214537 2.0766737924 0.753376302576 32.2938254051 0.78567697688 0.249367698771 0.837831599633 0.2039 0.629644340494 33.6462564951 0.779660749088 0.765923920157 0.887778899907 -0.189414092292 0.734528032765 91066359124.9 0.848754925007 0.245988209574 0.747716476357 0.263636363636 0.733359201989 4.60561616876 0.066478704853 1.219 0.186707004665 0.1905 0.929035609057 3
2.5386.4437 -0.0100297066155 0.859945112189 2.43459867466 0.767447276432 9.35894422981 0.816921355499 0.0880467221699 0.674532058794 0.268663636364 0.889359550558 9.20323693366 0.795564808887 0.811501165212 0.879704570693 0.0811926493854 0.859100727998 1.11852948351e+14 0.783725404803 0.077180096862 0.856833817233 0.427272727273 0.917197210049 1.56704723569 0.384259259259 0.301 0.837733106576 0.0695 0.853066374678 3
2.5390.43 -0.0426270942045 0.777339344795 2.23594144737 0.739506931471 29.1045941643 0.718522358449 0.355546664464 0.936908530916 0.1959 0.854828283661 34.8507509641 0.652230051823 0.666426561855 0.770989669936 -0.599224622404 0.782756250451 477436259717.0 0.842134255473 0.337106366416 0.77141846337 0.265217391304 0.812715985907 1.26348256679 0.907633218654 1.316 0.871245998184 0.2405 0.822896672312 3
2.5509.20 -0.0143561514367 0.804177233324 1.92466398461 0.927658893153 33.458829332 0.651057845458 0.149655416886 0.731645231086 0.201891304348 0.935588163221 33.0006160074 0.661177935848 0.80908022447 0.874815687966 -0.402786086401 0.908195992526 1.9693301998e+13 0.843355931757 0.126697967455 0.821038379868 0.378260869565 0.897673624149 2.01477501731 0.507641229292 0.492 0.941381578947 0.1005 0.805412904363 3
2.5510.52 -0.0174539871606 0.732160698759 1.45713166567 0.824397224087 7.60737619837 0.714203146246 0.150252845791 0.919649148796 0.206318181818 0.621272796925 7.97381331714 0.642794126685 0.761327857181 0.754772128601 -0.395235139221 0.795644523248 1.95033920477e+13 0.810377982008 0.122327538396 0.722180142588 0.340909090909 0.821553483081 10.5216028682 0.7270320627 0.472 -0.0555555555556 0.094 0.8249773214 3
2.5628.4390 -0.0340643139556 0.916615891621 1.81512339175 0.826331930209 11.4059111921 0.874506055995 0.0685536569944 0.783908229179 0.302869565217 0.811364165356 11.9428749001 0.821247547695 0.762121114677 0.868030698512 -0.305305702028 0.885825571552 846483222201.0 0.837367768066 0.277519151788 0.916272599346 0.365217391304 0.809311633452 1.18510158039 0.63351468486 0.99 0.671699823463 0.23 0.927267018173 3
2.5631.44 -0.0181114235314 0.732852837579 2.23034429679 0.705407785544 9.70300661453 0.741311538186 0.176250060426 0.76218935453 0.221681818182 0.894876266035 9.80613076927 0.781381402073 0.789607997342 0.744879917816 -0.0352156304619 0.736693018043 1.26061386273e+13 0.816214447336 0.13428212797 0.731457515225 0.418181818182 0.904036442198 2.8216704295 0.512820512821 0.528 0.729245020922 0.128 0.816028818791 3
2.5750.1942 -0.0162241502199 0.830517518009 2.31231210076 0.825169494764 9.17058596315 0.784212925519 0.254738251597 0.675846786929 0.238358585859 0.772859247883 10.3734914605 0.764672305384 0.705464271744 0.697944283963 0.117409595559 0.806802332127 1.19378271673e+13 0.840753805932 0.129324995727 0.82754768239 0.378787878788 0.726593973274 3.24973507661 0.731791617918 0.621 0.620182205988 0.106 0.882387040008 3
2.5750.1943 -0.0261225726831 0.68488979532 2.04907858768 0.84554191342 27.3748738236 0.799730544134 0.0998257843642 0.821642478927 0.28655 0.847288459754 27.9048170938 0.821744663984 0.782845099389 0.759297515766 -0.506991965925 0.754412141049 2.47239019468e+12 0.807878825757 0.203688741934 0.638563887635 0.395454545455 0.821402648731 2.19003885597 0.807391006575 0.661 -0.0555555555556 0.15 0.796767779327 3
2.5751.44 -0.0479173322664 0.815354264915 1.90874039468 0.818933661763 18.06263851 0.72453708708 0.785099182595 0.806500287818 0.485097222222 0.811767334496 26.394722228 0.781682808948 0.546093473024 0.823457031279 -0.329209591425 0.846849145456 292687773318.0 0.835059343462 0.3558565152 0.790022810933 0.310185185185 0.755336080644 5.59659727031 0.353846153846 1.446 -0.05 0.2355 0.815323259673 3
2.5869.4230 -0.0353253752497 0.893596839556 2.04790864257 0.807964777899 39.4246690521 0.881379144331 0.325422507679 0.871617188916 0.354777777778 0.852677249505 41.4396312874 0.800961196717 0.75919801712 0.788665273537 -0.372922068567 0.818848774643 528691892808.0 0.853021156853 0.280198316671 0.89821982487 0.347826086957 0.755156635773 0.480842113242 0.138755980861 0.907 0.886559185443 0.229 0.737613962117 3
1.3325.93 -0.0458209687152 0.804677264651 1.8926201512 0.877900169542 1.80076624524 0.841058824413 0.160576935604 0.859900674368 -0.167126262626 0.844854166915 1.89441794329 0.845509141433 0.758550386828 0.69000254735 1.34734408022 0.650361007359 2.7346175243e+12 0.807281606635 0.228810941403 0.803276011194 0.378787878788 0.766614732345 14.4262295113 0.05 1.387 0.05 0.109 0.898023713461 4
1.3442.172 -0.0161256327365 0.896787246106 1.78839069496 0.80878681642 2.5740341534 0.89997457522 0.268185558473 0.759134948899 -0.459069444444 0.816357421673 2.85414983932 0.88315165759 0.719681646042 0.896822389527 0.857208573621 0.75110755341 8.73722335134e+12 0.78879196267 0.112790290241 0.893756107701 0.25 0.70253477015 13.7571651961 -0.05 0.607 0.911633528265 0.044 0.870882332412 4
1.3442.233 -0.0410076832998 0.894931052973 1.41980929585 0.516832169847 7.26206862935 0.683681608251 0.0770337058132 0.845394972233 -0.394083333333 0.900891263042 7.35937151887 0.678509914863 0.787449139015 0.884826583867 1.92001159954 0.895922896391 459625751227.0 0.853396527695 0.270701684607 0.893245120477 0.159722222222 0.847441507792 19.5975134398 -0.05 1.34 0.58 0.0615 0.834696242449 4
1.3443.177 -0.00776660320104 0.740253382187 1.67345734155 0.875492829344 0.977059217166 0.831660992513 0.136385013803 0.687674537691 -0.4121875 0.866257279249 1.15778993973 0.838656637487 0.673432397832 0.866743071502 2.82881131562 0.549959757625 6.56390283715e+14 0.864975782586 0.0546819564013 0.740040617359 0.145833333333 0.727071641233 4.00379306835 -0.05 0.412 0.243453868069 0.0155 0.803096114078 4
1.3444.1086 -0.0488320236536 0.83053383932 2.00922414396 0.870658697027 2.37050588823 0.80837840463 0.558820048796 0.781366685588 -0.285368055556 0.805386783983 2.47828744516 0.843076948783 0.76329471083 0.805809056761 2.14006888907 0.814717928082 554199682192.0 0.861282869526 0.274929379839 0.830479942069 0.173611111111 0.834359637228 25.5587852021 -0.05 1.613 0.854461570256 0.07 0.869158149772 4
1.3444.614 -0.0228901934 0.874274660466 1.45818057908 0.730940829222 1.23207952067 0.843354136491 0.197425521946 0.879293541984 -0.317513333333 0.828982489143 1.2669357247 0.846863764677 0.776045254963 0.8710314227 1.44202086141 0.838623957208 6.97265582813e+12 0.858846239965 0.135510097529 0.874515341885 0.266666666667 0.513882092766 7.37540828381 -0.047619047619 0.733 0.895238095238 0.057 0.766971611305 4
1.3444.880 -0.0220627043992 0.74621551958 1.42410623558 0.829676291385 1.19496833592 0.857924406799 0.453772561252 0.836359292716 -0.27725 0.860082696145 1.17823771964 0.868745093166 0.809331356626 0.8273414427 0.548712008778 0.82045096438 6.71664087573e+12 0.853431512791 0.124544119547 0.761912276827 0.291666666667 0.892647020482 17.8217821858 -0.05 0.804 0.825 0.0645 0.732214689928 4
1.3445.320 -0.0108189946145 0.728283810789 1.91624020213 0.838851361572 0.782569765231 0.674966644286 0.144671940849 0.854449315159 -0.4136875 0.870346067067 1.00391549658 0.673853026381 0.622055018356 0.76463337585 1.27072526649 0.799898673425 9.01631690065e+13 0.821134639525 0.0711131764695 0.728496147591 0.201388888889 0.83417239074 10.5546357565 -0.05 0.476 0.737749086718 0.0245 0.850215455329 4
1.3446.1407 -0.0182935358517 0.804793610668 1.83700318573 0.735529558477 1.83791686937 0.864737462146 0.112065058724 0.901079464806 -0.244223140496 0.800613900293 1.93999876228 0.86978880807 0.756009586332 0.854146623547 0.402920810938 0.920235811151 1.06006430788e+14 0.808955478483 0.104888406786 0.806402200339 0.309917355372 0.876463786725 3.93442623035 0.364813962996 0.752 0.940522728069 0.068 0.618888888889 4
1.3447.783 -0.0302983270842 0.758385547462 1.85840860405 0.80332797211 1.75866079668 0.806928494945 0.271114039991 0.723338217175 -0.377209486166 0.744510021785 1.73970678903 0.782243894916 0.806694165135 0.735463857389 0.969354652111 0.853390947291 1.96082045471e+13 0.839002264495 0.171260395672 0.766485194864 0.316205533597 0.864729641909 7.4503311222 -0.0526315789474 1.254 0.812647575542 0.092 0.654947792009 4
1.3448.153 -0.00591475539047 0.696026347953 1.80733360225 0.843967460263 0.715249250555 0.757350904402 0.108621904483 0.821597794009 -0.457704166667 0.862243435667 0.958023647039 0.713056461709 0.595777467192 0.883450091119 2.11859348824 0.837561903391 1.16719201403e+16 0.877320383142 0.0412874571069 0.70156986933 0.154166666667 0.830037050853 1.63095090638 0.555507907647 0.334 0.830681140708 0.017 0.761585751221 4
1.3448.294 -0.011877744693 0.837867568412 2.05227131915 0.795021818798 1.81028621223 0.721041825853 0.133763898492 0.697629108047 -0.332247933884 0.725338984024 2.32395639358 0.673149713627 0.621615965494 0.681403872736 0.744094767407 0.599180355265 6.7227780937e+14 0.808705001935 0.0777022915993 0.834317590437 0.169421487603 0.758736709518 2.08749614176 0.802083333333 0.668 0.512789125796 0.0245 0.739409722222 4
1.3449.149 -0.0110218298735 0.848230717037 2.25111510069 0.720223030179 3.26045245775 0.833930683013 0.0709417534752 0.691362327811 -0.39835 0.726247472874 3.2959233081 0.805946046755 0.789411894049 0.773508892672 0.720082189331 0.894219757154 2.62221979634e+14 0.859169873048 0.076943991363 0.853218281147 0.320833333333 0.838377747357 4.64992693025 -0.05 0.415 0.821247390546 0.0405 0.761971985417 4
1.3449.27 -0.0128817358741 0.73504977392 1.37830118439 0.797602118901 21.3240711282 0.630115149775 0.384019960103 0.855221818017 -0.45420661157 0.837958206974 22.7532609337 0.623019605912 0.747875603851 0.78994344902 1.92257528641 0.79201063352 1.0884131002e+14 0.859621737896 0.115027300797 0.73108783212 0.140495867769 0.836503672938 3.38076456073 0.802083333333 0.505 0.903827018155 0.0195 0.890602812609 4
1.3449.948 -0.0348497709864 0.633908309263 1.67347784065 0.788706537524 1.01193495992 0.736008149029 0.146558242378 0.834203642893 0.175296296296 0.774133619949 1.20882809133 0.772940724044 0.668022280265 0.747434350634 1.20581575753 0.717456906861 1.67598263685e+13 0.84423667279 0.17185115842 0.636554438403 0.236111111111 0.72825832786 4.59016393541 0.369452812616 1.227 0.550838837415 0.0775 0.822970034674 4
1.3562.57 -0.0116188947754 0.941577560194 1.80327203435 0.907758321965 7.84966853204 0.90048846068 0.0825259196417 0.701027773082 -0.544666666667 0.528720990368 9.79037445731 0.909161411334 0.639815720622 0.774990800724 2.57340276325 0.932018412404 4.35821001967e+13 0.789632765747 0.0968603514876 0.941645088144 0.0972222222222 0.943749975713 2.90845397824 0.943249443954 0.502 0.946607919105 0.018 0.881125 4
1.3564.163 -0.010139214056 0.732326169702 2.14094899774 0.623813795762 2.56312752927 0.810067755764 0.118796468898 0.80115874288 -0.449781818182 0.630197034798 3.30313774193 0.796790677659 0.619222063433 0.792096725327 2.08284006639 0.740280609511 3.40589875809e+13 0.792565739938 0.0743472618606 0.732482965881 0.136363636364 0.754669866819 8.31195485227 1.0 0.401 0.71825452687 0.029 0.535599762559 4
1.3564.516 -0.0166216426966 0.829812653922 1.79515337446 0.850883437289 1.11200596229 0.679933945284 0.292203198538 0.816420150209 -0.328201388889 0.778401586285 1.12056309077 0.703874086165 0.791906109718 0.834406289475 1.23044092188 0.83694941973 2.20683197877e+13 0.853636527345 0.100657320756 0.831585427453 0.222222222222 0.875721366213 18.551328825 -0.05 0.699 0.742068470199 0.0465 0.890407954851 4
1.3565.99 -0.0108006019448 0.884946047238 2.07348737501 0.845132608634 1.88159294268 0.652692725135 0.117463972128 0.82905495441 0.336652173913 0.769936193075 2.24542734179 0.591441047468 0.668697285508 0.843191973147 1.32870835014 0.838897981463 4.93381100019e+13 0.825278560556 0.0776566410439 0.884714042772 0.217391304348 0.89883198842 3.3998920667 -0.0526315789474 0.499 0.455607687729 0.0285 0.798765000232 4
1.3566.1669 -0.079689916426 0.746314666322 1.78658661778 0.845433721669 0.728797493891 0.816458868739 0.611141258426 0.910602166392 0.395442028986 0.891064291294 0.785180672687 0.804306727656 0.740696275845 0.921247466395 -0.699901357848 0.811193879215 223105063879.0 0.868672856186 0.332410317403 0.753765305003 0.253623188406 0.698967892064 30.1138125006 -0.0526315789474 2.545 0.750026410754 0.1565 0.835559739379 4
1.3566.24 -0.00439710731481 0.806508454242 2.3079549092 0.915250810486 5.87901616543 0.85369303043 0.180953422309 0.853460022837 -0.538935483871 0.843116446308 6.76267151613 0.835776669375 0.693728046501 0.855452935115 1.68573155077 0.830840037509 1.74153631352e+12 0.877325476178 0.041553515178 0.806814330135 0.225806451613 0.896356294166 1.14737038723 0.249507875981 0.212 0.710904054394 0.011 0.758318518519 4
1.3566.63 -0.0083929812517 0.892119202474 1.49023898305 0.663502880685 9.09752708599 0.604321136272 0.100899657329 0.872634111678 -0.426972222222 0.891066780534 8.84957759893 0.622261208432 0.820358546322 0.591127287077 1.05459562366 0.833693472328 6.67519098876e+13 0.862591254238 0.0697457907708 0.892735891135 0.284722222222 0.910985483069 24.542345612 -0.05 0.363 0.752941176471 0.039 0.884022253076 4
1.3567.1118 -0.00806592965535 0.594991918852 1.86582079723 0.524157569268 0.483604296126 0.82606422284 0.120812975472 0.853558438916 -0.36495256917 0.766003692281 0.56717450913 0.77221287292 0.680418851863 0.376510940176 3.02887349939 0.510531114232 9.43041687101e+15 0.864768848074 0.0562286795864 0.59766569379 0.169960474308 0.774128967041 9.68248069738 0.583183514983 0.663 0.40631711226 0.021 0.829894447864 4
1.3567.1136 -0.0141821295798 0.832184443855 1.86739183113 0.724778336736 2.07860023628 0.851498844205 0.0893742601163 0.69938924518 -0.38025 0.780364634869 2.14112828192 0.858675086289 0.774695753897 0.791823649295 1.41946772558 0.894312485514 1.1290721539e+14 0.858057645027 0.0977447842055 0.829392545901 0.231818181818 0.645860870757 7.36952925361 0.384259259259 0.488 0.778737880705 0.0285 0.78515911775 4
1.3567.1207 -0.0158336347452 0.885611046979 1.51066221861 0.875386954451 1.89793700192 0.81451759001 0.092327110859 0.743021596248 -0.31941322314 0.931398386014 2.00553376575 0.791801485107 0.755187348825 0.835770192585 1.14819379983 0.885771190833 1.49436564947e+14 0.832422119448 0.101148595593 0.887309953035 0.285123966942 0.83351312719 4.81275379828 0.802083333333 0.64 0.941358024691 0.055 0.875378258578 4
1.3568.288 -0.00854551411932 0.676954241328 2.13927727357 0.71415496618 1.47254559033 0.792690461524 0.100471644727 0.571749584247 -0.367328063241 0.888769944877 1.65787134185 0.791899558454 0.708795279478 0.834169868574 0.0739350606801 0.584981720504 2.62696571042e+15 0.811042006838 0.0569173461267 0.676892108647 0.213438735178 0.773304575296 3.60655737782 0.649122807018 0.486 0.340245341806 0.024 0.910671868413 4
1.3568.297 -0.0167044456698 0.901932142364 2.01752669707 0.920834168299 3.21217789828 0.763886203804 0.123938588164 0.864232703957 -0.290876033058 0.837074462803 3.60279407028 0.81660421794 0.711480565591 0.824730761895 1.29163435827 0.857700256944 9.47865252929e+13 0.829474603709 0.107526930936 0.903185703877 0.219008264463 0.865136001379 1.65206334925 0.718518518519 0.507 0.917254726589 0.042 0.887926672353 4
1.3569.1182 -0.0499437677315 0.746814814618 1.87492134203 0.881821357124 0.831394291973 0.880285070789 0.282183422776 0.895118528627 0.356260330579 0.7889955421 0.863317809699 0.869116353106 0.768491785459 0.881264866479 0.724750337503 0.777199963471 6.1305295989e+12 0.762690021112 0.219850814521 0.76043912472 0.252066115702 0.675339167362 20.8196721356 0.718517882767 1.388 0.551728242799 0.12 0.751431934898 4
1.3569.71 -0.0083121336057 0.765605815882 1.77785361202 0.799577490357 1.97476976192 0.708940548544 0.111974386202 0.889721645735 0.23076446281 0.765912508926 2.22457386626 0.774460214509 0.708390174816 0.699745009287 1.53211399911 0.713936039972 1.44773386455e+15 0.806673850152 0.0587529424855 0.766681999299 0.214876033058 0.854270572512 1.63798910041 0.623015873016 0.327 0.775648809449 0.0195 0.75991418951 4
1.3571.131 -0.0050487254881 0.809944219355 1.91915586053 0.731340311857 1.23983438132 0.767573336552 0.0610484473642 0.894957092967 -0.456144628099 0.920468249718 1.39631113904 0.715527682368 0.708572615825 0.763287756798 1.85850889745 0.683873462456 1.71596105379e+16 0.845185243525 0.0369966639893 0.808443870639 0.194214876033 0.77136618604 1.47540983638 0.689467304386 0.304 0.501384937417 0.016 0.874976607163 4
1.3571.1323 -0.0335267026718 0.79341704925 1.79297458875 0.850358806812 1.22452414253 0.84475333028 0.140652842127 0.62920013798 -0.309462809917 0.797030180607 1.2884238877 0.83282300407 0.758422965507 0.796187269248 1.89860548699 0.7595797136 1.75192761172e+13 0.763136130289 0.182604848583 0.795244142032 0.190082644628 0.829270371455 6.61318963905 0.623015873016 0.918 0.866554505154 0.043 0.856656757934 4
1.3571.598 -0.046543745641 0.832229298807 1.47847932559 0.878407598799 3.01199334572 0.744146981978 0.679779674543 0.907013800723 0.477783333333 0.914664268165 3.19196692014 0.765594202763 0.753006140108 0.618746985498 0.993935070267 0.821846862723 4.64628705759e+12 0.851482797931 0.233493487638 0.83190880413 0.225 0.807598130553 10.1412692098 -0.05 1.513 0.725548114502 0.0715 0.895145420976 4
1.3684.237 -0.0123941538341 0.88505536205 1.80184122 0.647495502518 1.39555427192 0.902681052278 0.100710115064 0.852016902676 -0.437666666667 0.754393479513 1.71221747045 0.87132821868 0.650415223658 0.903182201763 2.28290145998 0.855422603681 7.81754187195e+13 0.866122040202 0.0856389758431 0.884908511577 0.133333333333 0.925219329401 3.10714643633 -0.047619047619 0.534 0.825311243996 0.0215 0.916259434694 4
1.3684.265 -0.0378774268549 0.775824766356 1.99521272364 0.892117023929 3.51046009105 0.834251656885 0.0990379682014 0.751778735385 -0.309219008264 0.844368948261 4.02423470342 0.832294195444 0.69611922741 0.879927290651 3.88905183181 0.833393890007 1.6719085378e+13 0.869006079839 0.251006194889 0.76434583612 0.0702479338843 0.867127174678 8.14844338253 1.0 1.899 0.918314668152 0.0355 0.685185087205 4
1.3685.92 -0.0112234932301 0.750374354062 2.06778686719 0.681342592727 5.66461171153 0.857830919667 0.111114891797 0.767764257518 -0.304340277778 0.911595172683 5.68690079359 0.822199608111 0.794872340817 0.836722920294 0.704760102159 0.899999548529 2.32042845693e+13 0.838249402044 0.085105177113 0.751452861781 0.298611111111 0.877545933344 1.29519697779 0.0454545454545 0.382 0.728165279429 0.0555 0.933586339421 4
1.3687.1568 -0.0528145386662 0.830750065325 1.9599268589 0.825929078581 0.377814782735 0.883038087919 0.429935880236 0.906128266441 0.031576 0.839691634483 0.389224156432 0.885201516664 0.774608131691 0.902757815055 2.73572772141 0.89301188401 775421442278.0 0.870628322338 0.257530873314 0.832729298449 0.184 0.807400605991 14.5334268796 -0.047619047619 1.904 0.854061908191 0.074 0.710201617513 4
1.3687.193 -0.0144722878037 0.620384213766 2.08443377729 0.722493181707 3.36289618506 0.804704108283 0.114278666304 0.577470744646 -0.331123188406 0.843001571665 3.6146954402 0.818249790799 0.742411414759 0.826879443881 1.3361183416 0.751520756771 1.3411790279e+13 0.813508684377 0.103272358078 0.638016549106 0.202898550725 0.82271299447 4.72741903182 -0.0526315789474 0.59 0.414023208938 0.0395 0.787984654307 4
1.3687.887 -0.0294762473166 0.800339572154 2.28236063059 0.900191174865 2.38635923993 0.829729304996 0.131342174888 0.880836607599 -0.377652173913 0.849499647674 2.27469148914 0.879467149689 0.837174923527 0.788485935321 0.118802308761 0.696665173691 454600356439.0 0.824139088837 0.169822657084 0.818178267616 0.365217391304 0.93474932179 6.2304819053 0.433198380567 0.773 0.736842105263 0.111 0.793037406946 4
1.3688.1073 -0.00728444681248 0.89255783526 2.19702405064 0.755953537496 1.18607628051 0.826097004326 0.0749183779573 0.785985564669 -0.544833992095 0.720181364606 1.38666261997 0.856016737613 0.682566082197 0.872518502615 2.20984028446 0.905138088657 3.26978007976e+15 0.846769552556 0.0576888454202 0.893119507299 0.177865612648 0.7508338239 3.27868852529 0.433198380567 0.367 0.907291824848 0.023 0.903097509574 4
1.3688.1093 -0.0058230672901 0.864313822639 1.86440196076 0.624375774892 1.93396273816 0.86857369439 0.134913661674 0.896970350323 -0.347391304348 0.747358347823 2.0774433586 0.859911950382 0.742885363717 0.809563491773 2.20376640788 0.878022595733 3.87823540953e+15 0.882913508519 0.0439476698986 0.863840916315 0.260869565217 0.813004125123 2.70717401153 0.711360829069 0.354 0.880569455426 0.022 0.784849068765 4
1.3690.31 -0.0145987013601 0.80299386001 1.74610957315 0.882441419606 24.8256785967 0.717343007529 0.258697177106 0.70511729572 -0.438481818182 0.746699900484 26.3112237946 0.694995812958 0.75294451048 0.819752734754 0.765202102441 0.795848658168 4.86778185701e+13 0.833299387144 0.134489739988 0.801483863249 0.140909090909 0.784363093725 1.57359507455 0.934198850611 1.09 0.512820512821 0.0495 0.845490920283 4
1.3691.210 -0.0135744245639 0.727653340877 1.99749486233 0.889883968755 4.14866926447 0.827508289948 0.0616659463565 0.803015631174 -0.480371900826 0.879277478654 4.75343987839 0.85841911782 0.696472061863 0.815118913236 2.2581982893 0.778800936549 2.4890532072e+14 0.811031992437 0.100340463596 0.728199338059 0.132231404959 0.872139615949 3.56179168892 0.623015873016 0.492 0.0482008344369 0.021 0.633147523887 4
1.3692.337 -0.0133075703927 0.896015855572 1.80746745815 0.811670323644 1.66730862994 0.722528013606 0.0701533370245 0.913943359657 -0.329973913043 0.819979703066 2.05448996073 0.785529097883 0.647611967996 0.928800259266 2.41043547001 0.938022230558 4.88026338133e+14 0.738950585178 0.084754122202 0.896249665176 0.139130434783 0.923864759822 3.77049180408 0.824682225711 0.554 0.924574445705 0.0215 0.903226292936 4
1.3692.66 -0.0163020672979 0.806707089272 2.18111127361 0.920228160457 13.3830951225 0.833886546796 0.102467251903 0.899928382813 -0.432747826087 0.912338207355 13.8193815272 0.881573771817 0.772806647444 0.657019199364 1.59000300754 0.703265784726 4.00224722754e+13 0.824060328452 0.131422659449 0.805763104408 0.178260869565 0.834327962681 1.9397037817 0.524264559062 0.571 0.929833224819 0.0345 0.838234246206 4
1.3804.164 -0.0111593069613 0.878009625289 1.77395250249 0.709458218795 4.04021914536 0.895652921467 0.077974162871 0.680906290631 -0.409863636364 0.661389775434 4.71112146652 0.899353438749 0.684358257564 0.73546691342 1.82745764766 0.910886900573 3.41330705537e+14 0.830010164713 0.0818851176895 0.876689440519 0.159090909091 0.889658130283 1.50345795306 1.0 0.455 0.758208968362 0.0375 0.934952289695 4
