Amplitude,Beyond1Std,Con,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,Rcs,Skew,SmallKurtosis,Std,StestonK,VariabilityIndex,meanvariance,class
0.113717397835312,2.380952380952383,,73.19486420057855,1.0729361356955571,5.263157894736847,0.0,2.117661811986605,2.71395945518968,0.5374793080004215,0.3093748461689606,0.10387035391860376,0.4279830045159171,3.9555055412653233,CEPH
7.762978074087745e-05,2.9411764705882377,,63.07605272474326,1.863200448995916,17.64705882352941,0.0,1.9342815320431637,9.80419741732195,2.010370340117507,2.1607865188774307,0.28563384965294986,0.08322858984381222,5.023986628659405,CEPH
2.0273689258362837,0.0,,34.568291004388875,9.612837582042573,0.0,0.0,5.76774412557995,10.553477319089572,2.5335050157623358,2.5275150832873066,0.3000009782794716,4.157272527211888,6.349586419406631,CEPH
12.252000234439931,12.5,,82.7029023373108,2.0763211245118844,6.250000000000004,66.66666666666666,8.090447359966541,8.20280339496233,1.284343136618762,6.534097145519731,0.2413543099123556,8.653413287083414,41.867254335554094,CEPH
18.544532697065165,6.382978723404249,,60.929482880785464,4.116985818521743,0.0,0.0,49.004797253583014,19.105223533767084,1.3830087673832565,6.423441273042796,0.8574263671982468,6.644420263401082,72.67747439578275,CEPH
1.0461769131123733,8.33333333333333,,36.455162329514756,4.180659370303471,11.11111111111112,0.0,6.548819952912925,18.5470186720477,2.9905025385155457,3.715942022780328,0.4627516528367872,6.507360819535174,11.547161399447107,CEPH
3.502098843660515,6.666666666666661,,35.90434396663141,7.156844693075364,0.0,0.0,0.31497212611262426,11.343472812490873,7.4164113575590225,3.04164531471613,0.07679464536441527,4.4108892429943305,126.45655328789431,CEPH
17.870421820393048,7.317073170731714,,54.32870501435363,4.3254318212794916,14.285714285714285,0.0,6.935008373284197,26.381724029771885,17.139047716747278,7.00250923603189,0.5511611208138399,1.0465341017856271,9.073776306761633,CEPH
11.413961352806568,7.692307692307699,,1.0370656275889691,1.0801905934764802,14.285714285714285,0.0,5.846089771794857,3.911367943056248,10.464290880446471,1.704978548280721,1.1180876858144966,2.642494867649877,4.858461333980405,CEPH
3.5516549175203216,0.0,,50.95580927383494,2.7330999880997915,5.263157894736847,0.0,5.995149121916847,3.8246417265777537,9.124902194908255,3.0168557311742736,0.4303453354021213,3.61631071279907,122.65641654872002,CEPH
3.0145358119185524,4.347826086956525,,27.83941046886619,15.888479081126547,15.789473684210524,0.0,7.001227036717024,54.24318440281864,3.1093176375657143,4.013306465778748,0.3508459640512125,4.897108019402956,17.52614210276899,CEPH
77.76498367588425,92.85714285714285,inf,99.23903158487528,16.301320508971028,46.913580246913575,200.0,294.07593570929083,80.8816709470178,98.70726585239346,64.99799361684167,35.63832735148277,29.01136325963035,107.12174709466551,EB
27.402540548021157,8.333333333333341,,96.88119254035726,7.744673180591537,27.58620689655172,0.0,26.61174327789961,146.0332234162198,128.5574701533153,14.51360477798993,4.369202416554608,10.054982565311708,83.25222570812224,EB
11.84969257919281,5.8823529411764754,,92.07769994030748,19.764739108258066,4.166666666666671,0.0,4.668576027255407,7.8958021056375305,23.17513966823564,6.364549104422461,0.844771811143768,4.749312026102727,2.817495231725512,EB
42.02023898043032,21.428571428571427,inf,90.28431188279512,4.551818033609885,13.157894736842106,0.0,53.12301314006941,36.040950035687324,55.41271660583026,40.77831102014414,14.776706835295766,27.310393187915665,118.74089677364071,EB
15.504433705153927,28.571428571428577,,91.07595996718165,17.45981783736033,7.317073170731714,0.0,97.51290781164623,134.18517243757583,80.13915773278516,27.37038950637876,15.722603850295114,40.74679015553939,82.93995877065483,EB
38.58710786543721,18.518518518518523,,95.6835013998825,30.836245801785,1.6949152542372898,400.0,26.5266042720145,60.688385382877094,161.07454761798513,36.693914967979346,3.5699159186573826,32.52945317928999,16.829317661788696,EB
60.528654782234824,9.523809523809533,inf,99.51574953456644,15.072965763202415,31.42857142857143,200.00000000000009,51.26837090379707,45.78110598057935,82.77191802932394,44.14158936268911,5.686532142695517,38.643481022197975,142.2635014878805,EB
71.29128939061171,25.0,,99.7619641494267,29.301353305088288,27.058823529411764,120.0,233.65871819817082,32.50672198848343,47.93341400942678,65.32908483152458,12.942458075782659,5.9538592573726055,143.50026744182978,EB
31.32544430763135,15.0,,98.33622398393663,19.500696608176693,9.090909090909099,66.66666666666666,58.29265455406194,70.30076875100521,35.800233275069324,35.170507078269374,3.352958028060123,22.70449094689949,63.00467943462938,EB
62.842743804094575,20.0,inf,95.22549191033005,36.28005167193518,35.384615384615394,57.14285714285714,95.69320718945964,279.6964148688451,73.8191105742478,47.211468081145476,6.709219101759348,39.653663764880854,48.294135456964256,EB
22.66985847843833,38.46153846153845,,92.94927308364788,16.264892858825153,6.172839506172844,0.0,97.80822710188885,48.64213365927947,0.6739068486256518,28.86828803534615,6.191526235303953,29.48449552129682,61.70408153212468,EB
49.650169337497424,20.000000000000004,,29.967734360986363,5.797615801990854,21.05263157894737,200.0,15.164024792795827,32.55381779889113,22.76138306267756,21.80039054844818,4.068491798933811,6.448287241040981,126.16280191383088,EB
14.740310001915846,11.538461538461537,,83.67211634467292,7.6140884503381425,13.20754716981132,0.0,17.474602573470044,2.310327579812272,0.1092436549895882,13.339229905703466,3.3636849151142587,8.510219192265351,422.9842943280397,EB
11.857856288440988,0.0,0.0,20.239841536965507,0.07971149726096992,2.3255813953488387,0.0,9.266378108417632,4.945256827345139,14.949106213127713,3.8673762411241417,1.2925279692489062,4.9044174078096034,20.18648939998105,EB
23.40849209658192,25.00000000000001,,96.1352561006538,27.097134031573443,5.263157894736847,0.0,12.11680715913719,3.544035778612681,1.0801467191972975,21.18061612599089,2.900579197559884,23.958776458386367,29.723068039205298,EB
1.4169608444929362,0.0,,12.049066823382153,3.148711078284137,1.1904761904761916,0.0,2.9483534730559047,4.511566283928465,10.798456688442274,1.0012451622144702,2.991529781673833,6.265014197748282,25.207976665679954,EB
11.986960311762932,9.090909090909086,,75.31981110470997,15.284792803103493,6.5573770491803325,400.0,20.21633293538611,10.471042102017398,44.06355208633173,18.912431869850387,2.4590946189945595,22.582467567944274,143.0348684513213,EB
44.04360924677019,9.523809523809518,,97.24911677545968,49.459430408663366,3.2786885245901667,200.00000000000009,8.131061150411481,13.568814168772342,15.924621835118385,43.275934109011004,8.734011184776426,31.198183433373323,190.95980667716591,EB
0.22928902575878746,4.3478260869565135,,86.23876116914305,16.339110867527513,16.071428571428562,0.0,9.688341828226193,0.9145651421304258,43.07192917354145,11.965755408580275,0.9447180896398087,16.313795309953427,85.60038260899191,EB
74.65713429824996,56.25,inf,99.24624182335941,64.99034457296139,32.857142857142854,200.0,55.606679297854306,23.52794801709797,76.11975846330171,63.27006342328254,3.7078912592260473,58.05974164305323,146.67012450974354,EB
1.2709644821978907,0.0,0.0,54.29814189039874,0.15570495896845646,6.451612903225811,0.0,1.4054637588058283,3.8598159030893777,28.00352938479795,0.11092207709861784,0.0892151115896358,3.8064649343760175,10.774653207521503,longperiod_lc
1.5704051882839891,0.0,50.0,64.58473391127896,2.6804976987026543,3.5714285714285547,0.0,2.019955136736612,0.23465169644081216,9.103593353619024,1.228031124630217,0.04992110140893263,0.18559868411787134,1.1042975306605605,longperiod_lc
0.4183359428311457,0.0,,69.76936555227377,8.937781934858844,0.0,0.0,5.373430172664176,4.35551884479527,14.134689671634913,1.175624035865676,0.507873728222399,1.2613344847701888,16.41867601552772,longperiod_lc
22.729716440898056,5.555555555555562,,89.27759055874837,0.08812867433300592,25.64102564102565,0.0,7.089020155219281,214.6965843928384,296.6927110323132,5.230639117071756,1.3402516708137424,3.6098536119267286,12.915538690119714,longperiod_lc
11.824380590832567,4.761904761904753,,99.50573504789631,2.2463061189147258,0.0,0.0,7.507416001082835,1868.1189383555966,2.5437476971746,2.7019082163138948,0.32957644099441963,0.5173905556885924,41.03530322643263,longperiod_lc
13.828838600252096,8.333333333333341,,97.91839404773873,7.293231288106691,3.1250000000000027,0.0,4.822472883489612,484.01049353112563,95.69790502777936,12.390308989233432,1.6715331005499836,17.429735127627197,25.084039087956928,longperiod_lc
0.6917752568470209,7.407407407407392,100.0,98.26277930330765,5.604654850353496,7.894736842105257,0.0,0.22267667864619967,1603.848105735381,4.220253822423066,0.4076525581780432,0.3795753896676883,8.710678125357497,84.65225961926755,longperiod_lc
0.9395310278241044,8.57142857142858,,91.63416097780649,2.974228236858776,6.451612903225811,200.00000000000009,0.7804477734220212,1.1075272633005822,12.171266615142274,1.1463346750787304,0.6526356595322532,2.0392854497501416,4.66738900527329,longperiod_lc
1.2462074114660229,0.0,,75.69535947081377,0.6073953033036473,0.0,0.0,0.1148718000038906,0.6367753487614622,0.030178174013519694,0.2333310263924139,0.014017694039220846,0.6824884306777491,2.179306564706595,longperiod_lc
5.796017402546713,0.0,0.0,85.44181122942886,0.7715310491447815,0.0,0.0,3.3436362991856616,6.998918282477818,11.326627467721904,1.6938491738514927,0.5308443208720252,3.094202216335842,2.9135294309009105,longperiod_lc
5.129559211636316,3.1250000000000027,0.0,88.6392416653092,4.535048950942039,7.692307692307699,66.66666666666667,5.728655289042803,7.970595380443951,1.1235124503061196,2.6031352390910314,1.4215571469350607,14.342660439252855,8.523833372988989,longperiod_lc
0.015162221735224557,0.0,,89.22941077977997,3.779305136580093,3.2258064516129057,0.0,0.10079940476517334,2.111862303112731,0.6904375057562887,0.04723864507667151,0.15593688231543992,0.4200324009379672,3.474159089766191,longperiod_lc
11.83223446076848,3.3333333333333366,0.0,97.1169452900848,9.004531538804212,7.692307692307684,0.0,5.228077095954571,170.225831644847,59.1420894083899,2.9366323451513074,0.14952525740383793,4.260843389348064,18.99024694906688,longperiod_lc
26.722945669842343,8.333333333333341,,95.72230232753742,9.037024342358604,18.6046511627907,0.0,0.9324745738720808,184.12015405915372,490.9068096220514,3.22293714775532,1.9116222748062284,41.186023429917825,24.603424161782346,longperiod_lc
34.37386748947713,13.793103448275875,,97.56467615611916,5.534915545497086,26.530612244897963,0.0,7.024174979058411,57.59920303239476,169.11713541292318,7.0789498924370875,3.398234532575248,8.664417950534139,71.07221417041305,longperiod_lc
0.06359367787054432,3.703703703703707,,94.60548840594019,2.6914135510881865,0.0,22.222222222222214,0.915505801374484,1.16607318722148,3.290772798476386,0.26130031312301016,0.7411812468113639,18.308683708482906,4.982454039109882,longperiod_lc
0.03797196975714846,0.0,,6.532015450582403,0.6663741837223075,2.4999999999999885,0.0,6.1474081211550535,45.474431301844255,3.97737351487128,0.9573421810582048,0.10205352580492676,0.07970041406738643,51.421761770120284,longperiod_lc
23.927006209396747,3.1250000000000027,,94.40568607159544,6.606976069377638,20.930232558139533,0.0,8.80238000243149,16.615215005428222,164.89561907501601,15.074159361227998,2.3176473779453666,9.746390043940533,37.62827809681525,longperiod_lc
3.6255306893086807,8.333333333333325,,90.5226486451057,4.695412377320149,2.9411764705882377,66.66666666666667,4.3597651602596565,6.583483548704362,1.9270261818246504,1.4270144153128514,0.6734251789867011,10.68216035042572,8.168061285230705,longperiod_lc
45.990835201577255,42.857142857142854,,88.15574645746995,35.827669394480424,3.1914893617021187,400.0,48.831845839933116,1691.998149382488,68.72912339341696,30.108419617387252,1.5185290398424207,24.05485856625519,100.09879347933158,microlensing_lc
52.76210809507871,91.30434782608695,,99.94881742881573,99.56290587230083,38.028169014084504,3000.0,148.4466698205402,1181.062425519975,1400.1516082051776,59.928303632457066,56.356427285527246,53.058646761889975,138.84541985138085,microlensing_lc
90.74515790904265,184.61538461538458,,99.99841777368094,72.07616467308875,65.82278481012658,2800.0,162.68882095617838,106.52196613358906,104.50999734309113,78.56483220810837,37.79448135441882,98.54280314235014,24.402569377796144,microlensing_lc
48.07521811026403,50.0,inf,93.4334376162745,36.93914338356153,6.249999999999992,80.0,82.79549140640495,8.734044776877722,40.32900875258952,25.17919649951312,9.994450053279225,84.45922547729113,75.71437956266827,microlensing_lc
95.6787561802123,20.0,inf,99.94919134016274,93.88093402912935,16.0,1066.6666666666665,812.9245223604672,45.74459176457275,68.56875554383522,90.82791570380348,4.046381786605055,98.90418382238859,98.61775137791815,microlensing_lc
61.81414151001072,8.69565217391305,inf,94.08987995019423,61.8017217930523,4.000000000000004,400.0,382.787074922172,665.3815129439063,64.37695894124457,52.96787493402376,3.5180945120917237,84.20221819536278,93.23495018229208,microlensing_lc
31.1213721765098,2.6315789473684235,200.00000000000009,97.52123331555666,54.439327799257185,8.974358974358966,400.00000000000017,17.007846684227363,64.78397154631125,95.69947959511137,15.883715440008006,11.72824671101474,54.78625327538239,87.52123140720165,microlensing_lc
93.70272914183373,94.73684210526315,,99.95569578817087,62.23237769489835,36.764705882352956,142.85714285714286,516.7228415438684,168.49877813897092,127.5297970791275,84.9987490046342,31.392710666388577,99.33066979507888,87.18705913013424,microlensing_lc
80.27208249918887,116.66666666666669,inf,99.53417950193041,70.09399423719168,35.714285714285715,266.66666666666663,21.435912318150415,16.771921987650188,79.80937670303838,62.02740676576425,16.524600684464062,93.73412950595258,752.3267658068451,microlensing_lc
67.87865052331946,78.57142857142857,inf,99.99194662077616,97.2366665590562,14.285714285714285,1200.0,11.532020532857855,186.3827043926149,208.2637041016148,61.34880909143561,42.06718091935054,89.31659538638229,53.77148714441324,microlensing_lc
64.09029679559353,47.058823529411754,inf,98.4023727034408,61.31679778604383,10.958904109589039,66.66666666666667,54.394625974422766,531.2656313164331,102.52293296302324,53.07892213225392,8.824836622995974,93.4543896410819,48.28755592719632,microlensing_lc
28.678218288506898,8.69565217391304,,95.73561454426329,46.46543475552639,10.144927536231895,39.99999999999999,16.298270787115694,190.10774301362338,103.66299538746807,44.18933739994154,4.373102613370556,39.449954603121256,198.01931001450572,microlensing_lc
63.33785539847264,77.7777777777778,,99.6479115293656,39.37813610518507,1.0989010989011,200.0,258.2931502247272,221.6992078453226,55.05147636149189,65.35183962465207,21.618869824973878,39.26769462364369,96.1573594450376,microlensing_lc
82.7329884813173,100.0,inf,96.1270886613924,63.596812443887494,36.507936507936506,39.99999999999999,229.46341197320172,216.41574847356583,91.83166317702991,70.63668172897025,14.336719568456061,87.00046235320933,93.79990176052567,microlensing_lc
94.95442528933931,128.57142857142856,inf,99.609919078432,83.95655456291294,39.285714285714285,933.3333333333333,215.33416823375626,98.36592883572928,99.68804708735908,89.08070059663794,31.18456620881165,98.26766325632505,59.21628636445265,microlensing_lc
52.886428364560736,50.0,,96.97524762616852,58.61736516191093,6.666666666666661,66.66666666666666,12.288612129345898,175.82022137352996,159.1810011449844,43.623048218601305,19.530700337084735,56.471797548344895,79.91080639789902,microlensing_lc
96.15801886154742,160.0,inf,99.79807382062626,79.99680716129951,59.550561797752806,160.00000000000003,117.72425072308587,66.91963957896427,93.11875133854214,91.59608404747148,55.39625974085782,91.7755011590382,198.4975697339677,microlensing_lc
54.89733348660375,17.857142857142858,inf,99.80927295294417,76.92814495232096,34.615384615384606,800.0,354.65325433268987,534.4885765475427,572.4185722648906,60.46945340238407,13.773721486398596,90.2152604062585,83.42802802759178,microlensing_lc
96.35877653092258,25.00000000000001,inf,99.95925787986107,97.00881409298931,14.285714285714285,866.6666666666665,289.7401655258939,219.37254367709124,47.15333574335632,92.13417662025536,2.3153806825394248,97.49943549463228,121.09479751569721,microlensing_lc
69.3097526963298,37.5,inf,92.61867956574898,54.59575030923812,25.92592592592593,200.00000000000009,62.899457862624296,10.150913730254956,39.34140466567776,48.798658890670296,1.9723976794785487,87.47753881875795,36.912890601114285,microlensing_lc
10.260316598604176,10.52631578947368,inf,90.19832868546541,25.68191747021996,16.129032258064512,66.66666666666667,12.478622749606904,42.05383004432052,88.21793367052177,12.005027413177462,6.9832698877655925,62.8863908245578,186.88865983909355,non_variables
98.29474376576346,216.66666666666669,,99.99990942710971,82.8217570024768,61.904761904761905,320.0,3044.219410393791,93.43771072911088,109.14836015656107,95.89038001399678,56.10156076774489,99.85657531857115,99.2148819301326,non_variables
59.33918587491686,20.000000000000004,inf,87.70558450741562,29.955854495664834,1.0869565217391313,200.00000000000009,1.7696333972489775,751.2286603639647,76.91358904935312,48.051342898482616,4.439357253718034,50.234318388439064,186.71289275621345,non_variables
89.36651954859596,135.29411764705878,inf,99.9801114309003,67.67672345983368,61.42857142857142,800.0,708.9847121377579,121.45938212474199,110.04213855327879,82.70244666772977,30.092543558261557,97.60864380808529,95.942276460148,non_variables
75.79520691615393,5.263157894736847,inf,99.5980907340929,64.03227974220148,24.00000000000001,333.33333333333337,244.13674305216273,437.5647677049895,45.33447206599014,66.52927324130425,5.6358722686261284,87.13997059315494,118.30443970885595,non_variables
91.48801867530031,107.69230769230772,,99.96740388448133,62.42591013133997,59.77011494252874,600.0,613.8592426471394,114.6628610235082,98.90443418815615,82.63885242355458,58.754079571756535,86.32208896795072,94.2141060160327,non_variables
92.95430704549929,149.99999999999997,inf,99.97993362977785,77.07243310412795,45.555555555555564,0.0,458.88590098734977,80.76112218935043,97.51432804914741,84.12703237414995,36.95708327375206,94.79442677926777,114.27251261450412,non_variables
50.346344902499425,21.428571428571434,,76.75581684072267,38.34325531735189,0.0,0.0,469.40222811238607,362.16818652706456,66.1034142156589,43.65191107827939,7.572873094865695,34.19608909927019,97.91673057078779,non_variables
48.56021187151388,52.6315789473684,inf,99.7297043734569,46.19691984574079,2.6666666666666687,160.0,375.7583725676428,264.8621673381917,24.22753900754569,41.261250588754564,2.094421446249915,75.89451309966144,107.16681817084051,non_variables
70.19913062393944,9.090909090909086,inf,99.91105843929405,65.95843807247962,15.909090909090912,133.33333333333331,98.39467706435715,269.10059380511194,5.189883212825255,51.28054082069114,5.3506502804705445,60.04788193745265,91.24343911816204,non_variables
96.94971427553902,137.5,inf,99.99954325764094,90.20733464385016,53.48837209302325,240.00000000000003,4969.088314087036,164.592531050497,64.86228328505075,95.09987238836537,22.906107089889808,98.62072004613869,98.57007381796299,non_variables
0.3060302151249568,10.52631578947368,,89.02374127985561,13.974397697351945,10.937499999999993,200.00000000000009,35.96081125669972,3.0582092407122063,42.740416244668175,15.459432101483905,0.6089287296759875,23.92945011140667,186.556172170627,non_variables
95.64684088617204,200.00000000000009,inf,99.98506037521938,76.61746852918925,61.03896103896104,1000.0,3089.2065935122914,84.98587859380883,112.1355048691392,91.7270488705148,33.13025137182709,98.8085765845215,97.03490686675451,non_variables
52.12202050360931,21.428571428571427,inf,94.32496687659278,43.54261235979452,0.0,0.0,113.13668269684362,29.872177527373392,85.25690554786333,44.73752562319441,0.3744529078654896,78.66087184608986,81.05434934429098,non_variables
97.9710855877341,235.7142857142857,,99.99125628979236,73.50412341759528,67.44186046511628,600.0,1920.1646405877696,57.766815689827595,108.99515200898665,93.2947217118202,70.16011116750971,99.62220851870985,96.205841287825,non_variables
44.722533991573314,63.63636363636365,,98.41142719239123,35.565279226925455,1.07526881720429,66.66666666666667,133.16614492255837,508.33914292626486,69.44522424016716,25.79096794303731,15.731957694327251,46.229402483875816,96.24106105143171,non_variables
93.65469140112494,146.66666666666669,,99.9289579639164,52.68840011683225,78.16091954022987,0.0,223.24170009856925,94.61779768747955,104.95256135130104,81.425824281469,57.03610680462256,88.97881015535332,84.8965990230081,non_variables
3.8717562192090846,25.0,,84.12915272266193,41.29956705671741,6.896551724137938,66.66666666666666,16.886871463022448,36.78620068458759,87.67335789001007,22.718086690510674,12.027673801484035,14.624819706113474,16.74573817414408,non_variables
98.90549961780347,111.76470588235293,,99.99778572910627,97.89810519849756,38.23529411764706,1000.0,3888.3248346648493,134.07943971739772,121.09102384470438,97.68536470037004,34.77935889553252,98.99445936713256,98.20741787735466,non_variables
69.59654157189439,18.75,,99.15280989706423,49.30484359297332,9.756097560975606,200.00000000000009,972.0278525622293,562.9079314739597,200.7009707562769,67.24007904362725,6.6639882850895855,63.90875299093121,99.95034597484086,non_variables
60.63554343502464,100.0,inf,99.17701735477655,19.548643435317672,34.920634920634924,800.0,62.50826329326375,95.4020185999427,107.2808383108065,42.007895341448695,26.081445399947853,93.697649247939,75.88950816884501,quasar_lc
74.18887978732097,72.72727272727273,,99.87773728712747,17.57625247352154,55.88235294117647,80.0,13.308840455954089,116.13819596230482,114.61573740065334,45.687514376748155,22.248829745483302,86.61540993052894,454.10613570265764,quasar_lc
45.207174047310616,29.032258064516128,,98.487362382337,27.34478281865221,26.82926829268292,600.0,30.75938419474335,1058.28822120906,682.3550271092736,27.930204945901572,4.906264313057268,85.68914961298118,52.778526081185504,quasar_lc
52.91121634015396,24.0,inf,99.96187182244137,22.428609958495898,24.137931034482754,800.0,57.522784877728995,175.9707733247315,84.52180193532034,33.57568634286749,4.185089871147303,89.46059609962711,80.23462505674317,quasar_lc
41.778613437329724,5.8823529411764754,,95.5767235631472,6.110685397785172,13.513513513513512,66.66666666666667,2.6279984869835555,100.87033952504387,167.32307560018785,13.172309982708938,5.1779153573046335,71.86404453499445,36.780270806341385,quasar_lc
40.72785364448831,11.42857142857144,,99.96677489918342,14.398728016948606,17.5,142.85714285714286,9.71054315397882,141.17659584573528,372.31631869126517,12.689855329971433,0.6029635513682188,92.91085303124868,1.2789143814757995,quasar_lc
56.29145819009421,18.518518518518512,,96.327452514151,11.255397826140339,35.18518518518519,800.0,42.286369198701294,136.86706126788056,120.5788448371488,23.57118309746193,8.5371359737341,86.52428714298028,48.736659469068705,quasar_lc
