Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-122.932545,630.580932,0.143426,0.653997,-25.99005,0.065886,0.957326,0.046344,1.431499,0.804103,0.804449,0.0,-0.243717,0.607494,0.44466,0.302913,1.279256,-0.023374,0.1,2.0,0.403255,0.001773
-43.913358,632.736244,0.508282,0.635363,-24.64523,0.065051,0.999727,0.067422,1.375086,0.766035,0.796052,0.003899,-0.27434,0.609198,0.471845,0.283495,1.24713,-0.024719,0.166667,2.0,0.376408,0.001773
112.147182,467.911724,0.138545,0.656079,-28.541906,0.062617,0.937471,0.0559,1.283496,0.802408,0.799948,0.001949,-0.263051,0.62629,0.467961,0.304854,1.256066,-0.021943,0.166667,2.0,0.406344,0.001773
59.106238,613.129359,0.700994,0.634421,-47.17228,0.060556,0.999876,0.0541,1.358015,0.755062,0.801745,0.003899,-0.296983,0.615046,0.537864,0.28932,1.275829,-0.013038,0.233333,2.0,0.376426,0.001773
-66.188361,597.538827,0.221618,0.657604,-26.329296,0.065692,0.914803,0.054224,1.349147,0.786436,0.799869,0.0,-0.147737,0.613521,0.47767,0.285437,1.239198,-0.023302,0.166667,2.0,0.390029,0.001773
-184.73507,532.477829,0.508637,0.643659,-21.222092,0.058173,0.998786,0.049361,1.352896,0.760816,0.801659,0.003899,-0.317357,0.615247,0.48932,0.285437,1.296389,-0.028991,0.1,2.0,0.379519,0.001773
-345.090554,613.174677,0.221632,0.647189,-23.569799,0.060114,0.82452,0.054205,1.363389,0.805593,0.794763,0.001949,-0.247843,0.613827,0.460194,0.314563,1.263466,-0.026043,0.166667,2.0,0.41268,0.001773
-192.175498,464.717229,0.491839,0.635015,-31.969668,0.055842,0.999005,0.052824,1.334207,0.740644,0.792101,0.003899,-0.233587,0.610317,0.547573,0.281553,1.268095,-0.01909,0.166667,2.0,0.375968,0.001773
-44.410202,511.994902,0.180018,0.651463,-24.931299,0.061084,0.893456,0.048242,1.315054,0.798916,0.798621,0.005848,-0.151337,0.623921,0.460194,0.299029,1.274059,-0.025026,-0.033333,2.0,0.397542,0.001773
-143.419911,619.348938,0.337122,0.641279,-48.087852,0.066538,0.938696,0.051367,1.375532,0.794699,0.795579,0.001949,-0.251382,0.6168,0.52233,0.295146,1.268896,-0.012827,0.033333,2.0,0.393957,0.001773
303.955255,530.609434,0.246834,0.646415,-25.295791,0.054918,0.965173,0.057156,1.331565,0.785132,0.789428,0.003899,-0.280698,0.606753,0.469903,0.308738,1.232109,-0.023986,0.233333,2.0,0.39327,0.001773
-517.864456,516.576972,0.278379,0.649358,-23.822056,0.058059,0.965263,0.056593,1.370732,0.796498,0.80497,0.001949,-0.18582,0.62103,0.493204,0.306796,1.263836,-0.02607,0.033333,2.0,0.399481,0.001773
-106.388841,591.702036,0.497777,0.647203,-23.828515,0.059945,0.99137,0.059289,1.337868,0.785536,0.788347,0.0,-0.222764,0.617398,0.56699,0.283495,1.267526,-0.02591,0.166667,2.0,0.390121,0.001773
-46.300004,601.375194,0.292924,0.649023,-20.684781,0.066514,0.98705,0.054094,1.364149,0.786364,0.806561,0.001949,-0.258047,0.610028,0.462136,0.295146,1.261456,-0.029492,0.1,2.0,0.39206,0.001773
-65.520076,650.841789,0.443499,0.650941,-30.239039,0.062596,0.978879,0.049092,1.398033,0.772502,0.805444,0.0,-0.135222,0.620463,0.549515,0.297087,1.283442,-0.020519,0.033333,2.0,0.381373,0.001773
-158.697556,566.04841,0.391696,0.65235,-32.587729,0.055249,0.979432,0.048782,1.404101,0.766621,0.801248,0.0,-0.2628,0.615875,0.530097,0.314563,1.286169,-0.018899,0.233333,2.0,0.387135,0.001773
-77.389747,499.395261,0.437736,0.646547,-21.665216,0.06236,0.996846,0.059865,1.285307,0.805511,0.79829,0.005848,-0.278143,0.620861,0.487379,0.297087,1.264905,-0.028657,0.166667,2.0,0.403339,0.001773
-453.534715,683.846042,0.48934,0.637962,-51.849797,0.063535,0.999921,0.048917,1.393612,0.763683,0.799503,0.001949,-0.403598,0.631552,0.499029,0.287379,1.295028,-0.01218,0.166667,2.0,0.378873,0.001773
-299.549508,677.231491,0.432998,0.640731,-20.083298,0.059279,0.996488,0.04442,1.400853,0.747281,0.795322,0.003899,-0.240285,0.610274,0.512621,0.27767,1.26115,-0.030387,0.033333,2.0,0.379069,0.001773
-148.440019,654.975117,0.423581,0.644905,-17.673873,0.067393,0.964968,0.064819,1.356567,0.763149,0.793438,0.001949,-0.236391,0.607862,0.502913,0.304854,1.217401,-0.034393,0.233333,2.0,0.38608,0.001773
-137.079493,612.032471,0.308577,0.638936,-23.597097,0.064285,0.928839,0.058043,1.348549,0.80424,0.802565,0.001949,-0.263663,0.616892,0.485437,0.299029,1.248642,-0.026143,0.1,2.0,0.401978,0.001773
-107.763114,552.64456,0.429692,0.637336,-32.625487,0.06671,0.994542,0.048466,1.346489,0.760002,0.796046,0.0,-0.255071,0.617446,0.500971,0.295146,1.256517,-0.018925,0.033333,2.0,0.384411,0.001773
-88.390402,544.623276,0.051192,0.656835,-29.820848,0.066368,0.683181,0.048872,1.384992,0.797306,0.79667,0.001949,-0.202929,0.608679,0.44466,0.304854,1.219037,-0.020411,0.233333,2.0,0.396598,0.001773
-141.946373,691.572251,0.257925,0.64493,-28.140599,0.050437,0.775752,0.048777,1.422737,0.783759,0.802033,0.0,-0.144184,0.610845,0.483495,0.300971,1.236424,-0.021707,0.1,2.0,0.398709,0.001773
307.364807,575.515861,0.522527,0.647287,-23.742666,0.065033,0.993984,0.052602,1.345865,0.766902,0.801827,0.001949,-0.298485,0.619505,0.520388,0.295146,1.275937,-0.026092,0.1,2.0,0.39868,0.001773
1297.739715,518.647084,0.247754,0.644615,-37.867225,0.05798,0.925534,0.052163,1.370102,0.762232,0.793546,0.003899,-0.184532,0.615877,0.462136,0.31068,1.236133,-0.016264,0.233333,2.0,0.387517,0.001773
-105.834554,518.271586,0.228142,0.63929,-21.561996,0.062388,0.862529,0.05283,1.343294,0.769644,0.809411,0.001949,-0.197632,0.617017,0.454369,0.308738,1.264925,-0.028616,0.1,2.0,0.385394,0.001773
22846.395589,626.162756,0.446867,0.637888,-27.016499,0.060321,0.997543,0.062441,1.359647,0.753764,0.80012,0.001949,-0.294036,0.619869,0.491262,0.285437,1.2679,-0.022944,0.033333,2.0,0.378181,0.001773
-2682.463065,558.605729,0.336988,0.649103,-43.067523,0.067216,0.955889,0.050202,1.355256,0.769531,0.80041,0.001949,-0.188777,0.596987,0.48932,0.293204,1.212885,-0.013862,0.033333,2.0,0.38567,0.001773
-141.347352,717.852268,0.126683,0.658895,-47.596039,0.05824,0.850925,0.043466,1.439627,0.820191,0.789197,0.001949,-0.227885,0.616046,0.467961,0.312621,1.217147,-0.012943,-0.033333,2.0,0.412687,0.001773
-585.214574,561.926471,0.531115,0.637759,-25.696447,0.070429,0.985807,0.06675,1.337352,0.774091,0.798249,0.001949,-0.218625,0.620718,0.56699,0.31068,1.292261,-0.024156,0.1,2.0,0.393588,0.001773
-181.825264,558.72466,0.182637,0.6577,-21.515107,0.058209,0.823117,0.06263,1.378359,0.82667,0.806648,0.001949,-0.2463,0.617942,0.440777,0.308738,1.271984,-0.028721,0.1,2.0,0.410361,0.001773
606.899116,578.994239,0.452125,0.643394,-33.357132,0.062265,0.999713,0.054016,1.415804,0.743553,0.799798,0.001949,-0.312208,0.61127,0.497087,0.271845,1.27144,-0.018325,0.1,2.0,0.375856,0.001773
-88.24401,603.892536,0.257531,0.645776,-22.492847,0.065921,0.876252,0.061042,1.368575,0.750546,0.804867,0.001949,-0.156568,0.611521,0.500971,0.312621,1.233602,-0.027187,0.166667,2.0,0.37621,0.001773
-1266.971292,663.9761,0.32165,0.647116,-41.994383,0.070336,0.944056,0.049496,1.38285,0.763651,0.794552,0.001949,-0.242474,0.612041,0.479612,0.314563,1.280699,-0.014574,-0.033333,2.0,0.383963,0.001773
490.307932,576.22476,0.554924,0.636877,-29.689391,0.059734,0.999623,0.050887,1.313387,0.731234,0.803903,0.003899,-0.328332,0.618953,0.514563,0.297087,1.280113,-0.020848,0.1,2.0,0.373047,0.001773
-81.066289,679.685402,0.445614,0.637756,-18.086091,0.055049,0.998148,0.057543,1.405957,0.814947,0.803204,0.001949,-0.316725,0.626999,0.493204,0.291262,1.28347,-0.034667,0.233333,2.0,0.397722,0.001773
784.330057,669.173109,0.622765,0.645132,-31.073628,0.065187,0.978819,0.053154,1.355818,0.792185,0.791881,0.007797,-0.229351,0.621305,0.539806,0.28932,1.258973,-0.019995,0.3,2.0,0.396764,0.001773
-180.822184,612.163374,0.125578,0.65042,-26.748323,0.071373,0.975586,0.058817,1.404459,0.831884,0.788873,0.001949,-0.253101,0.613825,0.419417,0.291262,1.243712,-0.022948,0.166667,2.0,0.41808,0.001773
-215.712824,640.897663,0.34037,0.636717,-21.868566,0.063641,0.988885,0.056108,1.395432,0.757495,0.793249,0.001949,-0.240685,0.612118,0.483495,0.291262,1.223938,-0.027991,0.1,2.0,0.379061,0.001773
-74.39637,595.584163,0.467133,0.635839,-15.936466,0.056807,0.841823,0.047207,1.3763,0.797835,0.80369,0.003899,-0.252737,0.610937,0.518447,0.293204,1.197793,-0.038336,-0.033333,2.0,0.398641,0.001773
-434.361342,529.373658,0.272501,0.640593,-27.659084,0.060246,0.85544,0.040126,1.363885,0.778779,0.804414,0.003899,-0.168154,0.620409,0.502913,0.312621,1.256917,-0.022431,0.166667,2.0,0.391974,0.001773
-83.374626,574.607195,0.293514,0.642547,-44.70189,0.056654,0.982335,0.047498,1.362593,0.772482,0.803824,0.001949,-0.196831,0.623962,0.512621,0.299029,1.245363,-0.013958,-0.033333,2.0,0.383641,0.001773
295.092513,532.122348,0.269977,0.644058,-21.669498,0.068551,0.994289,0.061104,1.357351,0.779346,0.788429,0.003899,-0.265534,0.609707,0.446602,0.295146,1.284144,-0.028137,0.1,2.0,0.382214,0.001773
137.590888,621.904492,0.330627,0.650015,-44.58018,0.062503,0.931156,0.063741,1.412254,0.796907,0.798512,0.001949,-0.270074,0.621943,0.464078,0.297087,1.255487,-0.013951,0.3,2.0,0.39725,0.001773
-107.676602,582.224519,0.402223,0.649127,-34.226845,0.060241,0.968217,0.049576,1.314404,0.761629,0.791304,0.003899,-0.244066,0.618822,0.504854,0.306796,1.267694,-0.01808,0.233333,2.0,0.37559,0.001773
-68.084307,502.260077,0.354555,0.640401,-23.151483,0.05169,0.990986,0.04552,1.336553,0.744771,0.802595,0.001949,-0.194605,0.608328,0.495146,0.28932,1.264174,-0.026276,-0.033333,2.0,0.378441,0.001773
-354.151737,614.056054,0.154885,0.652162,-33.806007,0.061676,0.956802,0.048588,1.449107,0.794321,0.802152,0.001949,-0.21661,0.620031,0.44466,0.295146,1.286769,-0.018341,0.1,2.0,0.398061,0.001773
-215.752556,563.545783,0.333755,0.643378,-39.769466,0.058826,0.990846,0.050815,1.374016,0.771962,0.796823,0.0,-0.23725,0.6117,0.462136,0.306796,1.282642,-0.015381,0.1,2.0,0.383672,0.001773
-67.827435,474.677096,0.351531,0.64771,-27.884811,0.061758,0.898317,0.057342,1.332307,0.793541,0.80285,0.0,-0.179551,0.612645,0.502913,0.297087,1.245938,-0.021971,0.233333,2.0,0.387493,0.001773
-121.585948,624.918303,0.421007,0.644796,-23.464325,0.066636,0.984965,0.065379,1.385437,0.773555,0.801136,0.0,-0.200814,0.615448,0.543689,0.295146,1.251621,-0.026229,0.033333,2.0,0.386733,0.001773
-637.784867,608.626236,0.408788,0.640315,-19.312293,0.069612,0.908535,0.065536,1.387576,0.775263,0.808425,0.003899,-0.213893,0.618697,0.491262,0.293204,1.263781,-0.032036,0.166667,2.0,0.393236,0.001773
424.777043,553.374868,0.525225,0.648942,-46.337628,0.069101,0.956085,0.049309,1.374294,0.773225,0.798691,0.003899,-0.134237,0.616699,0.55534,0.281553,1.253647,-0.013309,-0.033333,2.0,0.389667,0.001773
