Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-18.535493,228.815407,0.890111,0.722863,-13.553222,0.221551,1.0,-0.261623,0.353066,0.902207,0.706035,0.011029,0.69879,0.720439,0.593407,0.274725,1.442316,-0.053156,0.366667,4.0,0.43916,0.014878
-29.198543,214.725998,0.768484,0.713996,-142.828306,0.188647,1.0,-0.208899,0.348301,0.939634,0.724297,0.016544,0.636683,0.741517,0.509158,0.283883,1.533721,-0.005192,0.366667,4.0,0.467821,0.013526
-33.100483,210.994646,1.711073,0.697858,-15.866653,0.19813,1.0,-0.220084,0.293415,0.855344,0.709263,0.025735,0.696673,0.729661,0.626374,0.249084,1.492772,-0.045987,0.166667,5.0,0.431179,0.016231
-32.526623,210.330052,1.415074,0.674681,-33.174375,0.200463,1.0,-0.241694,0.286531,0.912202,0.728345,0.033088,0.709938,0.747365,0.525641,0.267399,1.498138,-0.022528,0.166667,4.0,0.45728,0.014878
-18.481772,189.272465,0.968729,0.696811,-15.772595,0.20555,1.0,-0.228793,0.312798,0.864558,0.748149,0.014706,0.752762,0.689274,0.503663,0.298535,1.306362,-0.043701,-0.3,5.0,0.415523,0.013526
-35.959838,252.093459,1.658217,0.700586,-16.427657,0.196113,1.0,-0.197572,0.356212,0.833827,0.733701,0.012868,0.704223,0.715418,0.626374,0.272894,1.422393,-0.04355,-0.1,4.0,0.424654,0.013526
-28.672311,319.343955,1.353735,0.716632,-26.736003,0.207971,1.0,-0.213935,0.334377,0.88788,0.723436,0.023897,0.831175,0.735614,0.534799,0.278388,1.49577,-0.027514,-0.033333,5.0,0.433161,0.016231
-28.129792,317.464335,0.77947,0.725933,-38.897683,0.204703,1.0,-0.228316,0.389441,0.80175,0.690516,0.020221,0.638078,0.667347,0.531136,0.278388,1.330979,-0.017156,0.233333,4.0,0.408671,0.014878
-21.672731,217.850117,0.483252,0.693168,-18.903518,0.212366,1.0,-0.239181,0.366835,0.860662,0.718899,0.027574,0.544851,0.69908,0.496337,0.28022,1.442746,-0.036981,0.366667,4.0,0.423934,0.014878
-33.516086,259.665806,0.224456,0.716946,-61.713773,0.20154,0.999997,-0.22342,0.360211,0.971728,0.730384,0.007353,0.356861,0.718022,0.470696,0.294872,1.399617,-0.011635,0.033333,4.0,0.47301,0.013526
