Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-82.132633,305.187528,0.091174,0.709572,-11.015615,0.087042,0.997283,-0.017695,2.136967,0.911151,0.791261,0.0,-0.301045,0.697142,0.489305,0.328877,1.338893,-0.063287,0.033333,2.0,0.459205,0.00771
-136.627802,317.376309,0.173655,0.693279,-15.870343,0.088732,0.529017,-0.03179,2.324141,0.930353,0.792911,0.0,-0.217707,0.714774,0.44385,0.307487,1.346311,-0.045038,0.1,2.0,0.473837,0.006168
151.844723,306.47828,0.151737,0.700955,-33.628193,0.058297,0.522288,0.003396,2.291922,0.884876,0.821123,0.002688,-0.08505,0.70632,0.459893,0.302139,1.462296,-0.021004,0.1,2.0,0.457312,0.006168
-25.782433,254.603871,-0.157122,0.712863,-5.677654,0.062192,0.994057,0.010378,2.050538,0.970075,0.795477,0.0,-0.280236,0.677593,0.393048,0.342246,1.250787,-0.119344,0.033333,2.0,0.480105,0.00771
-44.522026,322.097744,-0.35066,0.72523,-13.995475,0.0881,0.679722,0.035481,2.373045,1.06562,0.784045,0.002688,-0.101244,0.703354,0.379679,0.331551,1.384303,-0.050256,0.166667,2.0,0.527398,0.006168
-39.386087,262.371015,-0.27595,0.725264,-14.682649,0.077535,0.339584,-0.023962,2.435313,0.977367,0.805512,0.002688,-0.05381,0.694256,0.409091,0.31016,1.363123,-0.047284,0.1,2.0,0.49159,0.006168
-166.74503,285.276798,0.360342,0.705039,-15.894771,0.102121,0.917701,-0.013882,2.260421,0.962228,0.789881,0.0,-0.302546,0.686084,0.457219,0.315508,1.312761,-0.043164,0.166667,2.0,0.481583,0.006168
-30.524243,268.685287,-0.327476,0.715562,734.011391,0.069235,0.99976,-0.028003,2.340046,0.89064,0.810586,0.0,0.024447,0.660997,0.411765,0.326203,1.222741,0.000901,-0.033333,2.0,0.438167,0.006168
5110.883842,355.279351,-0.201816,0.712523,34.25157,0.088476,0.171218,-0.017523,2.360286,1.003019,0.777677,0.0,0.023135,0.743003,0.449198,0.326203,1.455743,0.021693,0.166667,2.0,0.513792,0.006168
-38.698386,283.999154,0.417827,0.694864,-12.079755,0.080389,0.895807,-0.030994,2.097712,1.078443,0.79437,0.0,-0.333265,0.735441,0.457219,0.326203,1.389942,-0.060882,-0.1,2.0,0.53337,0.006168
-71.974014,313.201765,-0.347218,0.716517,-11.95149,0.057967,0.748878,0.002619,2.298596,1.029057,0.796546,0.0,-0.135199,0.736642,0.387701,0.331551,1.41693,-0.061636,-0.1,2.0,0.526237,0.006168
119.970463,329.524855,0.210218,0.708643,-38.454837,0.069903,0.432525,-0.030792,2.248557,0.953886,0.797957,0.0,-0.206832,0.720185,0.47861,0.294118,1.358376,-0.018728,-0.033333,2.0,0.484777,0.006168
28.62071,400.438618,-0.251678,0.743335,203.446101,0.111805,0.640796,-0.066031,2.33692,1.015974,0.752032,0.0,-0.081419,0.728674,0.42246,0.334225,1.475328,0.003582,0.233333,2.0,0.50802,0.00771
100.948162,276.424215,-0.176569,0.707228,-82.517736,0.107938,0.450586,-0.042056,2.122226,0.947158,0.781603,0.0,-0.122696,0.698054,0.374332,0.328877,1.34678,-0.008459,-0.033333,2.0,0.467707,0.00771
-133.190485,290.105011,-0.114728,0.720428,-38.479732,0.060068,0.735951,-0.003508,2.395928,0.943392,0.775304,0.0,-0.186289,0.674679,0.417112,0.318182,1.272902,-0.017533,0.033333,2.0,0.482955,0.006168
430.656629,339.18632,-0.063717,0.708207,-18.476113,0.072529,0.308577,-0.01673,2.347866,0.892286,0.796048,0.0,-0.148876,0.668174,0.417112,0.336898,1.300787,-0.036164,0.166667,2.0,0.449194,0.00771
-21.523865,316.936038,0.426586,0.698226,-9.915745,0.086838,0.622078,-0.055337,2.356337,0.878349,0.800465,0.0,0.045487,0.669033,0.489305,0.296791,1.254936,-0.067472,0.233333,2.0,0.441526,0.00771
-89.712661,353.007015,0.072093,0.723863,-26.117444,0.096081,0.189812,-0.02958,2.095306,0.967065,0.773488,0.0,-0.06943,0.734742,0.457219,0.302139,1.410507,-0.028132,0.1,2.0,0.488763,0.006168
-52.825474,300.568566,0.078638,0.697385,-13.567653,0.126898,0.607407,0.026034,2.417163,0.931355,0.793881,0.0,-0.190799,0.701871,0.438503,0.307487,1.34271,-0.051731,0.366667,2.0,0.469227,0.00771
-29.429201,302.829986,-0.143869,0.708291,-10.39197,0.078571,0.450048,-0.040733,2.323447,0.94485,0.783452,0.0,-0.047708,0.673917,0.409091,0.320856,1.283254,-0.06485,0.3,2.0,0.46721,0.00771
-56.39441,287.352283,-0.156225,0.73358,-69.233353,0.065849,0.563839,-0.027398,2.379212,0.926353,0.748713,0.002688,-0.068154,0.68412,0.430481,0.336898,1.291639,-0.009881,0.033333,2.0,0.448191,0.006168
-127.92404,301.352537,-0.260909,0.714299,-461.881335,0.085356,0.784416,-0.02191,2.397407,0.971248,0.804274,0.0,-0.122433,0.665268,0.398396,0.363636,1.244498,-0.00144,-0.1,2.0,0.484971,0.006168
-26.758145,330.461432,-0.05532,0.718494,-21.724819,0.103514,0.423686,0.012539,2.177026,0.922455,0.786408,0.0,0.056057,0.716282,0.409091,0.312834,1.40545,-0.032971,0.233333,2.0,0.470292,0.00771
-414.507051,343.791178,0.035948,0.703682,-151.332435,0.082349,0.789377,-0.010334,2.325151,0.866619,0.788365,0.0,-0.205671,0.673992,0.44385,0.307487,1.400541,-0.004454,0.1,2.0,0.429934,0.006168
159.635828,281.858362,0.098423,0.704662,-37.392924,0.079255,0.956761,-0.020089,2.327377,1.029885,0.796372,0.0,-0.348395,0.690036,0.403743,0.339572,1.346442,-0.018454,-0.033333,2.0,0.507241,0.006168
-30.89695,436.632837,0.688333,0.660519,-12.510122,0.06046,0.987345,-0.035085,2.195746,0.872318,0.73974,0.002688,-0.021537,0.696971,0.542781,0.275401,1.429721,-0.055713,0.1,2.0,0.446409,0.006168
-26.37116,309.074863,-0.199728,0.723296,-16.370513,0.055903,0.995242,-0.006642,2.157909,1.021239,0.788907,0.0,0.110356,0.707671,0.409091,0.318182,1.40259,-0.043228,-0.033333,2.0,0.491052,0.006168
-28.629192,275.503722,-0.253356,0.726691,-25.263601,0.092099,0.853564,-0.070068,2.055679,0.961101,0.764174,0.0,0.140152,0.690074,0.42246,0.302139,1.338044,-0.027315,0.166667,2.0,0.496975,0.00771
-90.801403,293.904765,-0.005423,0.699178,-23.13771,0.081995,0.313334,-0.028534,2.270834,0.906268,0.77906,0.005376,-0.108855,0.690542,0.481283,0.315508,1.324871,-0.029845,0.1,2.0,0.456392,0.00771
85.42269,438.724796,0.64293,0.685992,31.928743,0.097348,0.83126,-0.003964,2.485252,0.866527,0.80449,0.002688,-0.244822,0.675939,0.553476,0.299465,1.439054,0.02117,0.166667,2.0,0.432543,0.006168
-63.525886,283.92805,-0.372344,0.722027,-22.048764,0.088487,0.643449,0.006868,2.155689,0.930238,0.733839,0.002688,-0.09309,0.67469,0.379679,0.331551,1.286151,-0.0306,0.033333,2.0,0.467432,0.00771
-4522.541003,318.852698,0.312823,0.707185,-39.04497,0.067294,0.603364,-0.015452,2.287516,0.880979,0.790605,0.005376,-0.200209,0.664829,0.497326,0.328877,1.250917,-0.017027,0.3,2.0,0.4442,0.006168
-68.43358,285.150508,-0.171221,0.72924,-37.34563,0.069738,0.324183,-0.034354,2.379346,0.978836,0.786747,0.0,-0.141507,0.6881,0.414439,0.328877,1.362611,-0.018425,0.166667,2.0,0.474811,0.006168
-38.602098,334.195032,-0.066977,0.708086,-12.483552,0.073014,0.317496,-0.017006,2.448087,0.998493,0.790946,0.002688,-0.085445,0.723766,0.403743,0.323529,1.409639,-0.057978,0.233333,2.0,0.500354,0.006168
-164.976624,345.143879,-0.203021,0.711663,-52.966049,0.085861,0.548615,-0.077737,2.309293,0.952865,0.80213,0.002688,-0.19979,0.707493,0.403743,0.326203,1.412949,-0.013357,0.033333,2.0,0.478749,0.006168
-34.027807,401.767903,-0.373531,0.701666,-33.697625,0.065308,0.45509,-0.032213,2.341074,0.962116,0.782456,0.0,0.06357,0.68906,0.409091,0.34492,1.32537,-0.020448,-0.033333,2.0,0.478549,0.00771
-48.57194,434.536365,-0.174443,0.72107,-82.150205,0.079338,0.507138,0.002768,2.571066,0.968253,0.827747,0.0,0.028473,0.710157,0.430481,0.323529,1.427109,-0.008645,0.233333,2.0,0.481086,0.006168
-68.770164,398.562142,-0.02468,0.709142,-15.233311,0.094633,0.945255,-0.046791,2.487576,0.939193,0.809782,0.0,-0.19143,0.7058,0.459893,0.304813,1.380431,-0.046333,0.033333,2.0,0.470155,0.006168
-75.213552,282.584473,0.309089,0.713421,-15.899476,0.109515,0.522576,-0.0103,2.477223,0.8822,0.786794,0.005376,-0.25323,0.673351,0.473262,0.307487,1.337518,-0.042351,0.233333,2.0,0.437385,0.00771
-30.116996,371.845356,0.139808,0.703151,-13.165751,0.068157,0.781428,-0.013621,2.270083,1.010231,0.797034,0.0,0.201133,0.693888,0.435829,0.312834,1.322748,-0.052704,-0.033333,2.0,0.507881,0.006168
-42.326807,277.823737,0.073276,0.712177,-10.966469,0.08191,0.811164,-0.02677,2.049932,0.892874,0.744776,0.0,-0.265965,0.69799,0.465241,0.342246,1.422126,-0.063648,0.166667,2.0,0.452431,0.00771
-87.235559,348.113652,0.158711,0.705024,-12.190863,0.090382,0.851444,-0.031893,2.246793,0.924795,0.774191,0.002688,-0.255498,0.680014,0.454545,0.299465,1.403899,-0.055781,0.166667,2.0,0.453251,0.00771
-36.354345,348.973741,-0.014387,0.72319,-7.630357,0.074724,0.470709,0.000982,2.163376,0.98843,0.789229,0.002688,-0.078922,0.732961,0.417112,0.302139,1.406403,-0.096059,0.1,2.0,0.492237,0.00771
