Macho_id Sigma_B Sigma_B_comp Eta_B Eta_B_comp stetson_L_B stetson_L_B_comp CuSum_B CuSum_B_comp B-R B-R_comp stetson_J stetson_J_comp stetson_K stetson_K_comp skew skew_comp kurt kurt_comp std std_comp beyond1_std beyond1_std_comp max_slope max_slope_comp amplitude amplitude_comp med_abs_dev med_abs_dev_comp class
17.2469.222 -0.0121802668124 0.509020213569 0.540732693663 0.506135281647 1.98866231767 0.486462510682 0.414341589217 0.470919185534 -0.354105555556 0.43108865142 1.89369966832 0.500069254011 0.838017007683 0.602920000561 -0.201151557086 0.559196668287 5.79171915583e+13 0.512198160658 0.0778492279776 0.512724497938 0.411111111111 0.38022734125 2.85692224605 0.149821437011 0.345 0.726351351351 0.07 0.322055137845 2
17.3076.164 -0.0117261673424 0.247291343513 0.724758494301 0.19749341649 1.0649264303 0.119006896419 0.386179460984 0.313909616168 -0.487425 0.513894448867 1.08577159874 0.0914172879322 0.782679609937 0.432073967512 -0.102059756656 0.0592030363564 3.60979568098e+12 0.513738420076 0.0805381022726 0.249134493374 0.3 0.215384615385 0.454806907701 0.25 0.449 0.0 0.023 0.234375 2
18.2483.95 -0.00453715114019 0.547878619317 1.69872697079 0.438543359975 0.654558886066 0.469148214932 0.139900273088 0.472804181854 -0.184685714286 0.550640617835 0.710725146015 0.477934160881 0.734936696709 0.604884189154 0.693742504742 0.433298994561 6.15086309621e+16 0.256304336165 0.0328855793422 0.543391479567 0.182142857143 0.78180631641 4.11433520767 0.39725957768 0.367 0.501602564103 0.017 0.754901960784 2
18.3445.4646 -0.0145441992103 0.724268841888 1.03163930779 0.818948313467 1.00007584279 0.692392284679 0.302784537612 0.740978303456 -0.370651851852 0.589196906235 1.09717031601 0.753593547032 0.727380709175 0.578112874987 -0.452477293875 0.843937916772 3.02252669573e+14 0.199984216385 0.0881332684851 0.70034178238 0.266666666667 0.793100222828 3.58955599248 0.0697235695568 0.515 0.39381270903 0.0525 0.533596837945 2
18.3446.4192 -0.0118231072043 0.280905649423 0.176692020956 0.524101895088 7.64030705619 0.327133113091 0.41735692322 0.61225387556 -0.396228571429 0.464105814425 8.34762344486 0.311553896454 0.730383332586 0.454998137999 -0.633512576902 0.465186453337 1.99232694017e+14 0.631186735812 0.0901474765989 0.279067634478 0.325 0.633408964373 5.73841489491 0.172742823196 0.378 0.392878250591 0.0555 0.281798245614 2
19.3574.89 -0.00301327357497 0.485990202626 1.66439667832 0.580977902073 0.512663808491 0.351731868394 0.135531261491 0.768301430975 -0.430922222222 0.658707568083 0.586006159986 0.293162741226 0.698125287941 0.681307545353 0.85021184139 0.415623695771 2.52414323887e+16 0.293278121767 0.022111803263 0.486440937418 0.3 0.696791601256 1.61698537698 0.179725756862 0.175 0.512422360248 0.012 0.377551020408 2
19.3817.109 -0.00466715831532 0.704525879331 1.11944432977 0.60871807746 0.904262645838 0.787998891432 0.168063748351 0.545634423217 -0.428266666667 0.432326906708 0.945973696142 0.774187273096 0.76281359019 0.774715774922 0.241137699637 0.678965144122 2.60119355238e+15 0.185232748432 0.0331049058616 0.702942635183 0.305555555556 0.638452817027 2.48812485849 0.214285714286 0.18 1.0 0.0225 0.78125 2
19.4306.88 -0.00725082028666 0.594947777462 1.63926674787 0.783178430368 0.978240406858 0.580157632051 0.232832547768 0.687476091527 0.0694133333333 0.696174234995 1.05311868653 0.606399186718 0.74126103226 0.581728946784 -2.13819454094 0.68933743379 3.493915189e+16 0.17044096729 0.0488276522148 0.601474321712 0.163333333333 0.805918839619 3.93339451996 0.596025502789 0.646 0.851325145443 0.023 0.710702341137 2
206.16717.81 -0.00425797851941 0.371135472418 0.403011017551 0.521426822592 3.93530835831 0.406309299797 0.364077482598 0.661931905542 -0.314252941176 0.639996466106 4.03208099442 0.406295301187 0.778847467171 0.654179931096 -0.0984626831489 0.664569477419 2.32970475798e+16 0.407532812687 0.0340712295238 0.369050695049 0.364705882353 0.570979790976 0.698499622817 0.141677027239 0.176 0.319323671498 0.026 0.38 2
206.16943.1467 -0.00645536243855 0.636620219625 1.44196569883 0.658279421376 0.458067729553 0.676712107724 0.214073458994 0.714766163169 -0.407903030303 0.636413204422 0.766411813501 0.675574764624 0.476947303974 0.319588721093 -0.77965570999 0.432159164955 3.42643752544e+16 0.192919874346 0.0447054388659 0.623253491528 0.172727272727 0.607169868565 2.51296370203 0.209607435735 0.502 0.57999378689 0.019 0.620689655172 2
206.17003.54 -0.00815871392709 0.67750238605 0.440310656658 0.743204580976 4.4375344249 0.652433111327 0.336077283967 0.470334986569 -0.0305757575758 0.485055294255 4.81618456026 0.649507070239 0.735260957457 0.759982383599 -0.118513072122 0.579222069458 1.57680457471e+15 0.216316594013 0.0670830721188 0.681053103209 0.315151515152 0.706813880636 2.27723665238 0.801272623872 0.385 0.798533803964 0.048 0.647857889237 2
207.16253.210 -0.00540637506207 0.666546081221 1.61109061604 0.459652054864 0.667028591193 0.567838601387 0.159142693272 0.632114136304 0.462825925926 0.850044763141 0.665639988207 0.564210728942 0.799664721475 0.555395418149 0.562933587063 0.602640696236 1.45997521964e+16 0.254770879841 0.0360124049259 0.668181434302 0.262962962963 0.551629042428 1.47173910499 0.075771224142 0.254 0.708128544423 0.022 0.735785953177 2
207.16256.307 -0.0129960480367 0.675908897664 0.291698059298 0.874638832143 2.60872059976 0.643400515263 0.309778466807 0.515685136112 -0.0616653846154 0.627984310716 2.7481338775 0.68939134448 0.757517330452 0.511324062176 0.631585775192 0.654567699874 2.2783091497e+14 0.1460274499 0.0866748430799 0.68163534941 0.369230769231 0.79168104139 3.35549745805 0.863636363636 0.417 0.75498555907 0.053 nan 2
207.16259.243 -0.00903885438641 0.465955134193 0.343307595294 0.500208539115 2.76951533303 0.388973500734 0.384554026642 0.61190762263 -0.449092307692 0.516250850905 2.77164261416 0.406622634822 0.797387521922 0.55647245972 0.121032445519 0.692549450557 2.55669341602e+15 0.544323434974 0.0673953670167 0.464127649563 0.374358974359 0.532988475754 0.886749429708 0.26143117061 0.369 0.740199335548 0.0525 0.361290322581 2
207.16309.362 -0.0088061521806 0.600220430648 1.69585799181 0.704818157941 0.134504389442 0.617204301242 0.135340914183 0.789605659747 -0.459592105263 0.513751234576 0.29146937009 0.568195877475 0.36825311264 0.335239420527 1.65526136826 0.40284162515 2.51440197779e+16 0.195939407559 0.0610659610333 0.596830883774 0.202631578947 0.655219281304 0.31215093932 0.735294117647 0.689 0.403096755075 0.027 0.661764705882 2
207.16369.202 -0.00409350543908 0.743830702623 1.03311816204 0.773424321275 1.10355027785 0.611903690415 0.292080499611 0.579784398993 -0.535923684211 0.727096026977 1.13000593841 0.577674136004 0.779317251163 0.616181215174 0.323743732616 0.808385906823 7.62583130131e+16 0.263615266475 0.0306548510512 0.743125687797 0.307894736842 0.736718625572 1.48218292626 0.911764705882 0.208 0.791176470588 0.0215 0.74064171123 2
207.16370.107 -0.0140061747587 0.662938437463 0.233582973829 0.749019767613 5.15978162659 0.582476411733 0.393059178803 0.555395267894 0.7015 0.413918973472 5.49198927906 0.578932005352 0.749729383799 0.682796306248 -0.182280975449 0.786051219505 5.9667359394e+14 0.290874713862 0.0967269746087 0.658381585258 0.347368421053 0.73582712432 2.15353432929 0.458470462574 0.559 0.694467787115 0.0715 0.597406704617 2
207.16483.111 -0.00725404995419 0.322297120578 0.127441136322 0.478269648509 5.18737997349 0.48175767451 0.381476489569 0.601568647681 -0.198445945946 0.418138319418 5.65620219975 0.477385569496 0.731856654458 0.62405962074 1.10512194288 0.466567245141 1.01783157014e+16 0.393835557201 0.0571542870838 0.324780162145 0.348648648649 0.523939119363 0.0656860208208 1.0 0.405 0.55495786265 0.04 0.459595959596 2
208.15912.448 -0.0199868058075 0.655926205783 1.60139284242 0.703675097737 0.574933590857 0.583902485707 0.301659109043 0.431343617402 0.690055263158 0.801254589128 0.623984617089 0.580481962298 0.735269737328 0.632101696859 -0.781010930835 0.766470088938 6.97562887289e+14 0.18237919614 0.110646273191 0.652001103452 0.281578947368 0.820840842554 60.1673829747 0.706453415543 0.787 0.82888332638 0.062 0.665158371041 2
211.16249.191 -0.00968127714312 0.65331573712 1.22314101255 0.491902520984 0.73722053344 0.429530543441 0.246838743194 0.442680220429 -0.181488 0.771930599551 0.790096964094 0.440296804931 0.744594666757 0.524826526741 0.928673411851 0.496896590012 1.2407571611e+15 0.188324470485 0.0693200742257 0.653896756324 0.216 0.676223916002 3.79506641085 0.666666666667 0.593 0.805012531328 0.037 0.590828924162 2
211.16301.73 -0.00686825768819 0.584788865402 0.395766792201 0.688712562959 2.06791642219 0.651409605553 0.408866099323 0.744769922767 -0.486434615385 0.56000736442 2.10257820933 0.65208100709 0.784844671929 0.783197985572 0.374270216935 0.779667621708 2.12312592643e+15 0.258554777225 0.0521479333234 0.581747998599 0.353846153846 0.734649787898 5.23344328858 0.681818181818 0.392 0.530791788856 0.033 0.710955710956 2
211.16419.222 -0.0137957239368 0.800701517322 0.932058125759 0.622550616751 1.61890178051 0.61889815479 0.212748701343 0.508356334278 0.413011764706 0.858400686368 1.64421209864 0.614353342704 0.785715919446 0.754443327237 1.05752698499 0.820739980352 1.51217008206e+15 0.183557163336 0.0854109499192 0.815348472298 0.208823529412 0.44385285974 9.38238272338 0.639985982385 0.724 0.522532588454 0.046 0.712903225806 2
211.16538.130 -0.00416656861238 0.503897146393 0.72347512884 0.606434765632 1.45689772714 0.488270449879 0.358782899521 0.593647097083 -0.35509375 0.612755862371 1.56347225034 0.517012055081 0.743604106826 0.672723173921 0.291023431144 0.551277519961 2.47916268882e+16 0.26540698157 0.0320252098737 0.502001377833 0.334375 0.859915228662 1.90174326468 0.317586094179 0.17 0.546153846154 0.023 0.519841269841 2
211.16591.58 -0.00974634334878 0.596437691551 1.26985452378 0.835245590448 1.34346191724 0.81817492478 0.124035397522 0.591001605535 1.05528285714 0.785233025789 1.54935120062 0.828225854012 0.691955839017 0.75670020756 0.612171875678 0.618455572439 4.56171621257e+15 0.164350944589 0.0652183805324 0.596975289509 0.228571428571 0.749872115968 22.3422207298 0.645186018346 0.489 0.879569892473 0.0335 0.649323621228 2
211.16766.157 -0.0113378054812 0.348892448895 1.39224850875 0.252438372115 0.480048717532 0.363360433418 0.24318663251 0.308548703318 -0.45669 0.432475744984 0.493896741187 0.35586126748 0.775625438771 0.560457593442 0.150341289678 0.290230071588 6.88990933431e+12 0.35364149494 0.0856938549003 0.351716553853 0.28 0.313636363635 0.241332314596 0.833333333333 0.508 0.501388888889 0.04 0.66091954023 2
211.16816.33 -0.00955276452895 0.629683013053 0.551209155955 0.660350372945 1.52011988274 0.455743547539 0.297006379195 0.676199284607 -0.475221875 0.82617392396 1.84974055476 0.402011401596 0.655797735153 0.243273679177 0.16641113151 0.526084289956 2.1812111352e+15 0.272575540768 0.0660549785265 0.625150257544 0.253125 0.361962118877 1.30253560361 0.594078679975 0.438 0.681145431145 0.032 0.764069264069 2
212.15675.121 -0.00581478684036 0.796876225966 0.849566333682 0.338347384199 1.5956238354 0.40240463743 0.285115240009 0.47741161307 -0.0619111111111 0.717705432893 1.81810531577 0.414964353568 0.700348769459 0.54996807911 -0.88244391306 0.431909218233 1.46034269522e+16 0.408286052377 0.0427900041546 0.794561202335 0.292592592593 0.459976526986 0.25986959099 1.0 0.446 1.0 0.028 0.473145780051 2
212.15681.412 -0.0681272203531 0.698640558159 0.145438667355 0.724161562723 3.75051983887 0.587279245688 1.35539847831 0.599690628501 0.365884210526 0.713392023307 4.10373761453 0.553760064661 0.729314374492 0.557779969319 0.830860858104 0.500048659683 2.94079727552e+12 0.244222009863 0.379971683104 0.658159613202 0.376315789474 0.609698660172 9.44891615347 0.911764705882 1.989 0.585679088389 0.2205 0.629793214214 2
212.15734.4938 -0.0237488829381 0.587969611036 1.09092929396 0.622476251542 -0.227101423335 0.655702470773 0.317125914385 0.598299831144 0.554976315789 0.567171062534 -0.260901580903 0.639123554752 0.694618005738 0.676648643956 1.05032404694 0.666457333864 5.11633200089e+14 0.1669077357 0.143910355975 0.601710243155 0.255263157895 0.770767351454 18.1368507863 0.770847918624 1.684 0.773042337954 0.0895 0.596774193548 2
212.15790.340 -0.00835143752258 0.417080311014 0.557495828335 0.442716673522 2.0236837292 0.382903492488 0.438318015606 0.472661461578 0.206102564103 0.73564666963 1.99647025563 0.418984617185 0.808877373125 0.362190147759 0.371105870707 0.654964499442 6.86553555543e+15 0.387982274614 0.0580383150632 0.412306304424 0.335897435897 0.550134419223 6.10057708265 0.771428571429 0.381 0.67922705314 0.042 0.351916376307 2
212.15843.58 -0.0065353427159 0.425050751446 0.41362463228 0.57823913851 1.84469235285 0.461878136598 0.397622611389 0.610659245707 -0.259416216216 0.67018100483 1.94231084186 0.479741806269 0.757893363847 0.556820116969 0.506641498307 0.673390888839 9.11304750891e+15 0.368649425338 0.0489704004187 0.423173184825 0.367567567568 0.650128946854 0.769442154568 0.7915135362 0.286 0.459536541889 0.038 0.436492585429 2
212.15851.175 -0.00804588806122 0.661787280367 0.226836971605 0.800778766788 0.674811066398 0.554976066733 0.401437896475 0.794326791807 1.56449411765 0.478171882174 0.679198572403 0.546209433664 0.792845057198 0.541336493425 0.690882650659 0.519728022111 2.48448468578e+15 0.23049592624 0.0605494252623 0.657981702819 0.397058823529 0.691784841421 1.37925355617 0.9 0.292 0.652750809061 0.041 0.652542372881 2
212.16020.57 -0.00369669741226 0.290123435386 0.405529023774 0.466411560192 -0.659607083558 0.234531729107 0.314684456179 0.570626360344 -2.78475 0.358980416369 -0.892453538797 0.186145207134 0.589797036817 0.447525828714 1.05673898075 0.569714983481 7.66188201895e+16 0.755632271617 0.0343104106243 0.290455883416 0.231578947368 0.782458264536 1.59384446303 0.764705882353 0.265 0.470185334408 0.014 0.281045751634 2
212.16071.186 -0.00764994681677 0.818435547288 1.15421204787 0.798210155126 0.280754103396 0.622256248956 0.264116056446 0.757750387542 0.747538888889 0.48827704999 0.284971944244 0.613955229129 0.786188882924 0.425723183645 0.678003243167 0.709212731434 1.08064826507e+16 0.236658237848 0.0528641499829 0.820109670715 0.272222222222 0.678727932883 14.8646931744 0.25158411842 0.389 0.758141762452 0.027 0.788043478261 2
212.16076.102 -0.00552453191645 0.548271543032 1.92543981487 0.255960420253 0.541632256536 0.355496125685 0.140340246346 0.523747171296 -0.716955555556 0.299102807735 0.709068454824 0.319743460477 0.60956391132 0.262577730918 0.041650651876 0.245511678935 1.33514711581e+14 0.232642281914 0.0428253734284 0.546318236833 0.2 0.536666666666 11.0532333861 0.359499671988 0.327 1.0 0.016 0.6 2
212.16076.3964 -0.0155697255542 0.680840991807 1.35033849098 0.546508836072 0.0210877755994 0.560852574234 0.24375374249 0.560423573975 -1.72819722222 0.731133636613 0.0215547172567 0.564951227384 0.780712858718 0.874020701079 -0.441893739455 0.643186823607 4.40849964181e+14 0.239605839581 0.10762196521 0.685251811791 0.272222222222 0.754152953908 15.1737640694 0.135809241499 0.725 0.601113505747 0.0625 0.765625 2
213.15561.115 -0.00506587926111 0.716449214152 0.3689323006 0.728767152071 0.917731804155 0.482445133274 0.379930144285 0.710364262863 -0.503924242424 0.361014143803 0.910884409731 0.468896100851 0.803998808072 0.673987585007 0.653582401084 0.682564195182 1.20671346347e+16 0.216916448502 0.03960860553 0.714576665811 0.384848484848 0.609685687226 1.74813420291 0.707198892954 0.199 0.647687784015 0.024 0.535632183908 2
22.4873.3357 -0.00562020157371 0.414390130105 0.624721339424 0.530826656598 0.249740564408 0.505103881599 0.359248787322 0.492335221815 -1.07501304348 0.731436089547 0.261600314733 0.504295456142 0.761822364783 0.476760462805 0.0669851005836 0.654243134695 2.16681200606e+15 0.471203220792 0.0412224924827 0.4140149607 0.347826086957 0.514138982648 0.965824665537 0.894736842105 0.199 0.544771018455 0.0315 0.43007518797 2
24.2740.150 -0.0077505388687 0.325339079915 1.08028148491 0.444949559611 0.370062942324 0.485433659466 0.311609875889 0.388751571815 0.910046666667 0.47772193523 0.39031677621 0.479419001084 0.756591174076 0.598737035542 0.623485629662 0.467181170833 2.62651772399e+14 0.290654919797 0.0494027614733 0.327598255084 0.313333333333 0.550813924361 1.21651212478 0.181818181818 0.268 0.259170653907 0.0335 0.447272727273 2
