Macho_id Sigma_B Sigma_B_comp Eta_B Eta_B_comp stetson_L_B stetson_L_B_comp CuSum_B CuSum_B_comp B-R B-R_comp stetson_J stetson_J_comp stetson_K stetson_K_comp skew skew_comp kurt kurt_comp std std_comp beyond1_std beyond1_std_comp max_slope max_slope_comp amplitude amplitude_comp med_abs_dev med_abs_dev_comp class
1.3567.1310 -0.00803141274665 0.389290328538 1.52070346816 0.331290130807 0.77653561463 0.332456564633 0.223730024921 0.329481976042 -0.370458333333 0.471817087476 0.802937028423 0.326273571209 0.771760920893 0.675350042991 -0.522519421811 0.371432241439 4.01594817278e+15 0.236513606613 0.0494073437569 0.392280887876 0.279166666667 0.45381320772 3.44262295156 0.457691784538 0.487 0.359765625 0.026 0.41875 2
1.4176.155 -0.0062067619818 0.658156784886 1.73682394971 0.661219840324 0.168865152326 0.613603161581 0.147835349885 0.833877791834 -0.335647826087 0.744633942424 0.216697116082 0.624839782583 0.621855952642 0.574628490638 4.50655668525 0.502025915783 2.97732558434e+16 0.128431173534 0.0448438823044 0.657630610614 0.147826086957 0.583376406212 6.36223704742 1.0 0.565 0.526315789474 0.0165 0.552631578947 2
1.4410.291 -0.0131607296567 0.657976755461 1.95200773694 0.381913106439 0.726936068381 0.451218771724 0.129531081009 0.771184250578 -0.313436363636 0.762809544106 0.83239940776 0.477424949094 0.696894996753 0.463138315534 5.1926726172 0.680769455025 2.66280780763e+15 0.143368185577 0.0847424168313 0.656834456421 0.0863636363636 0.611532034643 4.20968226858 1.0 1.258 0.888888888889 0.029 0.592592592593 2
1.4413.373 -0.0289226564309 0.633981663841 2.03592777743 0.759046028266 0.502406895371 0.538680446074 0.101783262832 0.765874100977 -0.397959090909 0.669802720601 1.37845600343 0.548535354001 0.290847659635 0.838268253244 -5.256953608 0.505047753792 1.22323822897e+14 0.123022258719 0.186472779874 0.638238944086 0.0272727272727 0.690600688977 8.98362789376 0.722222222222 3.017 0.815678761926 0.035 0.436111111111 2
1.4530.136 -0.00563929751277 0.319281061645 1.36534815506 0.575423176034 0.43272367893 0.45652076613 0.23515538207 0.495634418837 -0.0627590909091 0.583217366053 0.550871064958 0.414988016946 0.626849943212 0.312287383054 -3.07959126991 0.307750931228 2.99444363381e+16 0.204052032399 0.0381559740016 0.319529656538 0.25 0.553559373125 7.45282629372 0.166666666667 0.403 0.222222222222 0.022 0.422222222222 2
1.4538.531 -0.0101589837271 0.432264569067 1.51149596927 0.472282477334 0.0455155910442 0.361455674617 0.174442114735 0.539073052487 -0.3167 0.426290737563 0.0524417739265 0.37768820602 0.692605130105 0.613396876797 1.61055348207 0.563426244722 5.20329659233e+13 0.150442156881 0.061774646658 0.439664338982 0.18 0.365892857147 0.867889225774 1.0 0.442 0.451550387597 0.0265 0.537037037037 2
1.4653.105 -0.00373377547756 0.872296555179 1.46646246623 0.710528399376 0.787969977491 0.860347344706 0.207014700171 0.68905841282 -0.396491304348 0.595211165861 0.792524053023 0.870998935036 0.793414458072 0.587640309596 0.29884137193 0.681599753497 1.27086624459e+16 0.207760716931 0.0279519523182 0.872401912828 0.352173913043 0.714323510748 5.63266948473 1.0 0.149 0.819078947368 0.02 0.818421052632 2
1.4659.335 -0.00280067056432 0.582622790588 1.55560335985 0.730205353037 0.280682960151 0.624468325059 0.194709638316 0.347022083056 -0.322054545455 0.701879847615 0.288144544997 0.618183308799 0.777335563311 0.45676368035 0.218523953739 0.642136898361 2.72603126291e+15 0.196813187598 0.0193625887102 0.577218298828 0.327272727273 0.732001133786 1.31147541012 0.422160088076 0.093 0.857142857143 0.0135 0.678571428571 2
10.4279.1493 -0.00349954070953 0.789107448435 0.960256159994 0.379594004525 1.10562070833 0.498343440747 0.306589919144 0.432101918814 -0.200241176471 0.559494676578 1.31942029622 0.545682807045 0.668691642668 0.515165165906 0.0933071269715 0.481938883353 5.73214191836e+15 0.268207684236 0.029140510804 0.789314885087 0.288235294118 0.340113732423 0.559841710509 0.544430647035 0.221 0.692307692308 0.0155 0.604395604396 2
11.8751.968 -0.026618955548 0.602123754709 1.35579460708 0.490551188874 0.371332704576 0.605333321966 0.309570416343 0.709182385886 0.363442857143 0.611828844714 0.390907552821 0.607927163635 0.758039838608 0.705501952135 0.37862046339 0.17121766499 3.18686225874e+13 0.267601416615 0.135894458079 0.632928861043 0.252380952381 0.849261905695 22.3335420948 0.764705882353 1.052 0.371017156863 0.0615 0.649509803922 2
11.9358.200 -0.0118615073264 0.662857611375 1.17829480445 0.507048698209 0.641569483608 0.606927260736 0.290223551882 0.662636428813 0.0442380952381 0.672420246817 0.721022101574 0.596490693655 0.710064846557 0.43462818962 0.541853953149 0.476911705084 5.33099706699e+14 0.16211740361 0.0719656289003 0.657780859597 0.219047619048 0.646222359254 7.72281362157 0.764705882353 0.667 0.503448275862 0.0315 0.574579831933 2
11.9714.184 -0.011258176969 0.624157272077 1.4988579805 0.731286949835 0.947166650492 0.722048811603 0.18268540559 0.582665746826 0.120863636364 0.689592378616 0.943023639747 0.712050161037 0.801505874546 0.533735529407 0.255044639453 0.294339843137 1.02345787054e+15 0.294561940576 0.0642301512436 0.617565894976 0.172727272727 0.38361043152 0.991991483382 0.707940309214 0.605 0.227513227513 0.036 0.558823529412 2
11.9720.68 -0.0033045467456 0.502089831005 1.66522602187 0.641586780966 0.365764644781 0.664302442862 0.117394035634 0.567235371252 -0.06629 0.614895308773 0.476940526667 0.648612017847 0.611984451343 0.637714229982 1.46789429457 0.610481244615 2.59273167852e+15 0.163612258628 0.0252687454177 0.502889991515 0.11 0.609307359307 5.41359895889 1.0 0.189 0.660852713178 0.009 0.555555555556 2
12.10561.1161 -0.00859415390466 0.575983185431 1.95806978827 0.387687323567 0.0829489184556 0.636953395012 0.138277907312 0.792073264082 -0.130655555556 0.444906488006 0.0977801683014 0.622487901153 0.676959736084 0.758496542296 -2.51986640802 0.841964639954 2.72663564573e+15 0.160547679415 0.0539733395691 0.573722552318 0.133333333333 0.847964376032 1.47108747292 0.784345728828 0.587 0.772675736961 0.02 0.757575757576 2
12.10684.267 -0.0123464423535 0.703655558397 1.93362422646 0.653000662658 0.316506137263 0.575886560668 0.0922684260051 0.62880731766 -0.167494117647 0.691419622563 0.365770737256 0.509894718315 0.690519693924 0.600766353811 1.55324703565 0.737713645169 2.13048967829e+14 0.231274170555 0.0724308398239 0.706144125087 0.176470588235 0.799767580682 5.22132813409 0.552352485606 0.507 0.826525198939 0.0265 0.736263736264 2
12.10926.76 -0.00359422716624 0.377085738867 1.23381385465 0.429996545443 0.490221076997 0.609098808128 0.305560414902 0.465419807811 -0.0608647058824 0.381294658367 0.501334230109 0.601979052316 0.780310611064 0.643982590996 0.238193130732 0.4815485033 5.83804124581e+15 0.390158930246 0.0257062721157 0.377853803968 0.294117647059 0.598539133451 1.35828554211 0.241769054359 0.138 0.397022332506 0.016 0.455621301775 2
13.6689.2365 -0.00570199491427 0.6843391107 1.88678322931 0.473042298301 0.549416544343 0.610185731606 0.142598296324 0.434377692208 -0.284411111111 0.460099091665 0.614314853429 0.618243459538 0.71369656771 0.598865782356 1.52210900804 0.431630836675 2.56922544281e+14 0.289311480772 0.0380530233263 0.686293645017 0.244444444444 0.603428571429 1.59537203376 1.0 0.265 0.6 0.023 0.545454545455 2
13.6931.2479 -0.00973546575119 0.266255125653 0.373678733886 0.433614430169 2.45853571959 0.284170775608 0.422944714613 0.307948705837 -0.363177777778 0.312593219083 2.29021108204 0.309142104012 0.856650952225 0.246333599732 0.386472613132 0.713572917927 6.36878958676e+12 0.636425405699 0.066731425476 0.266973821731 0.388888888889 0.313732718896 3.13807531427 0.8 0.263 0.209655172414 0.0525 0.2 2
14.8493.39 -0.0077770832653 0.385661762144 0.298191850611 0.503599422588 6.92806450139 0.290545539401 0.433054893522 0.373059127689 -0.211672727273 0.501402218548 6.58655997783 0.308610574375 0.839375256692 0.52933531173 0.368855328187 0.4317874278 1.94776469181e+13 0.669708181967 0.06074163623 0.386848299687 0.372727272727 0.4850718065 0.218448312313 1.0 0.243 0.493579454254 0.052 0.269320843091 2
