Macho_id Sigma_B Sigma_B_comp Eta_B Eta_B_comp stetson_L_B stetson_L_B_comp CuSum_B CuSum_B_comp B-R B-R_comp stetson_J stetson_J_comp stetson_K stetson_K_comp skew skew_comp kurt kurt_comp std std_comp beyond1_std beyond1_std_comp max_slope max_slope_comp amplitude amplitude_comp med_abs_dev med_abs_dev_comp class
1.3567.1310 -0.0138555248796 0.647113068507 0.470876653792 0.792481519722 2.8039479592 0.59629324434 0.377247740984 0.747702769383 -0.299922743056 0.607732479045 2.91439229292 0.625855677698 0.767758848688 0.70593897401 0.706392819422 0.664888272584 8.88253592115e+16 0.156778460015 0.087017110287 0.650019973923 0.321180555556 0.606517814538 7.44416874355 0.620627922562 0.605 0.783201687681 0.049 0.571330275229 2
1.4176.155 -0.0119693223258 0.447158133461 0.245955401683 0.60792651393 5.73477973571 0.441225112016 0.405112945968 0.647353836753 -0.339335140018 0.732299702719 5.91643609022 0.441402241046 0.773498464162 0.721720828823 -0.12482038093 0.677499938763 7.13619718662e+16 0.734788517023 0.0851100450956 0.44998821687 0.381210478771 0.662928178414 6.36223704742 1.0 0.636 0.913461538462 0.067 0.515440088757 2
1.4410.291 -0.00992706321605 0.879622998088 1.26749454185 0.583035582334 1.53802878632 0.690898504444 0.244275895657 0.622600242282 -0.357285984848 0.580016862067 1.75163147921 0.689545992065 0.70068789357 0.872641016784 1.83871171311 0.531737555533 2.63237581919e+18 0.220111582762 0.0632983204904 0.877901357908 0.210227272727 0.633175150799 10.1786925918 0.233253356154 1.258 0.979797979798 0.031 0.815985946421 2
1.4413.373 -0.0172361273859 0.815260254704 1.85321485603 0.535572506754 0.592498774806 0.824096776675 0.172496134028 0.603942450105 -0.39422160149 0.882460162523 1.49748491013 0.876658745179 0.315738755762 0.705247745819 -8.2803708093 0.64720799111 1.33762438204e+18 0.141315262492 0.110678726738 0.815510109237 0.06052141527 0.49419480837 54.7854127242 0.723965948114 3.017 0.967150670442 0.035 0.78312116926 2
1.4530.136 -0.010966250791 0.695314247719 0.306157733346 0.775190252576 2.78366211105 0.636578817279 0.38720727498 0.751697187068 -0.0432564841499 0.823949435067 2.96960050194 0.642734420087 0.74803407501 0.81516724229 -0.945885018884 0.789634565861 1.53220694215e+17 0.22919587641 0.0729263262332 0.699516544042 0.309317963497 0.616523086995 7.45282629372 0.84693877551 0.595 0.767482681146 0.038 0.496598639456 2
1.4538.531 -0.0129205944442 0.741765945076 0.943709355995 0.582930133674 1.28783314952 0.588622687168 0.231198694966 0.495904886543 -0.312104938272 0.670331298144 1.3973760837 0.580165085636 0.735443282095 0.562726286135 1.06235391202 0.578134374251 9.95050308497e+15 0.246314178526 0.0795388869568 0.733639326762 0.292181069959 0.735632576302 3.1526797798 0.642857142857 0.692 0.579158203566 0.048 0.669540229885 2
1.4653.105 -0.010518735943 0.420581095144 0.185126742346 0.651878235883 4.56610362657 0.453266291738 0.371569878821 0.725711936326 -0.384389036251 0.564225659393 5.1346817804 0.438814342577 0.709635153616 0.69885181359 0.33773582684 0.557906803127 1.15652391086e+17 0.513235608368 0.0793461175543 0.419010178381 0.32183908046 0.744624990737 5.63266948473 1.0 0.427 0.468086236194 0.052 0.499134648667 2
1.4659.335 -0.00880053248177 0.459401339433 0.416250415947 0.53078076443 2.25075086441 0.418514414406 0.387283457288 0.475276653693 -0.339979674797 0.452140001037 2.39788318024 0.427469292719 0.749035317731 0.591450398085 -0.180603828199 0.818641217401 1.45292988436e+16 0.567851597806 0.0614125304381 0.457040066641 0.313008130081 0.622279942515 5.06621878371 0.595660484504 0.485 0.566412125419 0.045 0.355365157079 2
10.4279.1493 -0.01072145674 0.2990526714 0.0840272690956 0.633837075262 7.04251890135 0.292342891572 0.427902201761 0.596392182429 -0.199532581454 0.660707748723 7.46696783185 0.276657527051 0.752638850177 0.760237032591 0.379316439801 0.780399996914 1.34912503356e+16 0.675412229143 0.0882216142687 0.300226183332 0.367167919799 0.567151881708 0.559841710509 0.918871211116 0.392 0.302205145339 0.066 0.303603335319 2
11.8751.968 -0.049601343718 0.529602357616 0.6954674671 0.692654810335 1.23843511718 0.513945091657 0.302238216215 0.827917471805 0.395793404462 0.676556474436 1.23788043366 0.520279649005 0.798357576897 0.603547154925 0.604273496012 0.659558112019 1.32626900973e+15 0.274709848317 0.243421937937 0.538109736969 0.324927255092 0.602243525999 22.3335420948 0.958762886598 2.105 0.653157709719 0.155 0.484851672628 2
